WKU,Title,App_Date,Issue_Date,Inventor,Assignee,ICL_Class,References,Claims
040551504,"Animal oiler device",1976-07-16,1977-10-25,"Richard R. Williams","",A01K 2900,1235265;1528402,"I claim:1. An ANIMAL OILER DEVICE comprising:a base member;an upright shaft secured to said base member;a pair of spaced generally horizontally disposed plates rotatably mountedon said shaft;a plurality of spaced generally upright post means rotatably mountedbetween said plates, each post means having a reservoir formed thereinform containing oil and each post means having means formed therein topermit the oil to seep from the reservoir to the surface thereof.2. An animal oiler device as defined in claim 1 including tie rods securedbetween said plates.3. An animal oiler device as defined in claim 1 including a brake unitoperably connected between one of said plates about said shaft.4. An animal oiler device as defined in claim 3 including at least onescratching rod secured to each post means and extending outwardlytherefrom.5. An animal oiler device as defined in claim 3 and said spaced platesinclude a top plate having four holes formed therein an equal distancefrom the center of said top plate and a bottom plate having four holesformed therein an equal distance from the center of said bottom plate;each post means includes an elongated square wooden post having a holeformed therein from the top end thereof for forming an oil reservoir, apair of caps, one mounted on each end of said post, a post axle axiallydisposed through said post and extending from each end thereof with eachend of said axle disposed in one of said plate holes; and each said topcap having an opening formed therethrough in communication with said postreservoir.6. An animal oiler as defined in claim 5 and said base member includes aplurality of interconnected members which extend outwardly of said platesto provide stability.7. An animal oiler as defined in claim 6 and including tie rodsinterconnecting said plates."
040551512,"Waste heat boiler",1976-08-25,1977-10-25,"Robert James Cummings","Clarke Chapman, Ltd.",F22B  118,2612829;2695036;3136339;3471021;3477411,"What we claim is:1. A boiler comprising a housing, a boiler heat exchange zone within thehousing, a duct bypassing said heat exchange zone, a valve within saidhousing and comprising wall means defining a valve chamber, a valve memberand means mounting said valve member for rotation in said valve chamberabout an axis extending centrally of said valve chamber between first andsecond positions, said valve member having peripheral surface means insealing relationship with said wall means including opposite end portionsin sealing relationship with respective portions of said wall means whichare separated both peripherally and longitudinally of said valve chamber,said wall means defining a first outlet port leading to said heat exchangezone and a second outlet port leading to said duct bypassing said heatexchange zone and an inlet port which is put in communication only withsaid first outlet port by rotation of said valve member about said axis tosaid first position, said inlet port being put in communication only withsaid second port by rotation of said valve member about said axis to saidsecond position, and said inlet port being put in communication with bothsaid outlet ports by rotation of said valve member about said axis to anyintermediate position between said first and second positions, said valvemember in any of said intermediate positions cooperating with said wallmeans to define two passage means respectively contiguous with said boilerand said duct, the ratio of the proportions of said passage means beingvariable in response to said rotation of said valve member between saidfirst and second positions.2. A boiler according to claim 1, in which said wall means comprise acylindrical wall and said peripheral surface means are ellipticallyshaped.3. A boiler according to claim 1, in which said wall means comprise acylindrical wall and said valve member comprises an elliptical platerotatable about said axis between positions in which said plate isinclined, respectively, in different senses to said wall means.4. A boiler according to claim 3, in which said axis extends longitudinallyof said valve chamber.5. A boiler according to claim 1, in which said axis extends longitudinallyof said valve chamber and in which said valve member comprises anintermediate sub-member and two further sub-members extending fromopposite ends, respectively, of said intermediate sub-member in oppositedirections laterally of said intermediate sub-member, which furthersub-members have said end portions of said peripheral surface means.6. A boiler according to claim 1 wherein said wall means define two valvechambers, two valve members, means mounting said valve members forrotation each in a respective one of said valve chambers each about anaxis extending centrally and longitudinally of the respective valvechamber, each of said valve members having peripheral surface means insealing relationship with said wall means including opposite end portionsin sealing relationship with respective portions of said wall means whichare separate both peripherally and longitudinally of the respective valvechamber.7. A boiler according to claim 6, in which said valve members are spacedapart and in which said wall means defines port means communicationbetween which can be established by positioning of said valve members eachabout said axis so as to bring a flow path zone between said valve membersinto communication only with a certain group of said port means, and inwhich communication between port means can be changed by rotation of saidvalve means each about said axis to bring said zone into communicationonly with another group of said port means.8. A boiler according to claim 1 wherein the heat exchange zone comprisesmain fire tubes and subsidiary fire tubes, a hot gas chamber within thehousing and coupled to the subsidiary fire tubes, said first outlet beingcoupled to the main fire tubes, said inlet receiving hot exhaust gas, saidvalve providing selective heating of the main fire tubes, said hot gaschamber providing selective heating of the subsidiary fire tubes.9. A boiler according to claim 8 wherein said hot gas chamber is locatedbelow the subsidiary fire tubes, and said valve is located below the mainfire tubes.10. A boiler according to claim 3 wherein the inlet port is located in thecylindrical wall adjacent the valve member, and the first and secondoutlet ports are located on opposite sides of the inlet port."
040551520,"Gas boiler, particularly for central heating",1976-06-07,1977-10-25,"Maurice Vidalenq","",F22B 1500;F22B 3710;F23L 1700,3302684;3315646;3701340;3765823;3895608,"I claim:1. A gas-burning boiler comprisinga boiler chamber,walls defining said boiler chamber,a plurality of heat-exchanger tubes arranged in said chamber, the heatexchanger tubes being parallel to each other,an outlet for gases from the chamber in one of said walls,an extraction fan in said outlet,a burner unit mounted in said chamber and penetrating an aperture in one ofsaid walls,the burner unit comprising an inlet for combustion air gas fuel into thechamber,ignition means in said chamber for igniting the combustion air and gasfuel,a flame surface of said burner unit extending between the heat exchangetubes of the plurality of heat exchange tubes and generally parallel tothem and baffle means in said chamber for defining a gas flow path fromthe burner unit to the fan such that hot gases flow from said flamesurface substantially equally over each of the plurality of heat exchangertubes, whereby upon operation of the extraction fan combustion air and gasfuel are drawn into the chamber and ignited there under a sub-atmosphericpressure.2. A gas-burning boiler as claimed in claim 1, wherein two of the saidwalls are parallel and spaced apart, one of said two walls having theoutlet centrally disposed in it and the other of said two walls having theaperture centrally disposed in it, the aperture and outlet being generallyhorizontally level with each other, and the flame surface and the heatexchange tubes extending generally horizontally.3. A gas-burning boiler as claimed in claim 1, wherein the heat-exchangetubes have two horizontal ends within the chamber, respective headers atthe horizontal ends of the tubes and defining a flow path for a heatexchange medium through the tubes, each header being generally annular andone being adjacent the wall having the aperture, one being adjacent thewall having the outlet, the said walls being spaced apart and parallel,the burner unit passing radially inside the radially inner circumferenceof one said header and terminating immediately adjacent the other saidheader, and baffle means preventing flow of gas radially inside theradially inner circumference of the other said header.4. A gas-burning boiler as claimed in claim 3 having additional bafflemeans disposed in the chamber radially externally of the heat exchangetubes for directing flow of gas arcuately over at least a portion of thecircumferential surface of the tubes.5. A gas-burning boiler as claimed in claim 4, wherein the heat exchangetubes are finned and are in a regular, close packed annular array roundthe flame surface, the additional baffle means comprising cuspoidalV-section plates of which the cusps are disposed radially between fins ofadjacent heat-exchange tubes of the array.6. A gas-burning boiler as claimed in claim 1, wherein the sub-atmosphericpressure is at least 12 mm water column below atmospheric.7. A gas-burning boiler as claimed in claim 1, wherein the sub-atmosphericpressure is between about 50 and 15 mm water column below atmospheric.8. A gas-burning boiler as claimed in claim 1, wherein a self-regulatingreduced pressure regulator is associated with the chamber.9. A gas-burning boiler as claimed in claim 4, wherein the reduced pressureregulator comprises a volume communicating with the chamber, the volumehaving a base, and an air inlet aperture combined with a weighted plateserving as valve.10. A gas-burning boiler as claimed in claim 3, wherein the radial distancebetween the flame surface of the burner and the exchanger tubes is of theorder of the diameter of the tubes.11. A gas-burning boiler as claimed in claim 10, wherein the flame surfaceof the burner is lined internally by a grid permitting the clinging of theflame.12. A gas-burning boiler as claimed in claim 11, wherein the grid iscovered by a perforated wall connected at its ends to unperforatedportions of the burner and intended to produce a loss of head ensuringuniformity of distribution of the mixture of air and gas inspired throughthe outlet holes of the burner.13. A gas-burning boiler as claimed in claim 12 including a central baffleconsisting of a cylindrical or conical body fixed to the inner end of theburner.14. A gas-burning boiler as claimed in claim 1, wherein a portion of theburner outside the chamber wall is open and comprises a cup-shaped annulargas distributor which caps the said portion with clearance and on itsinner side surface has gas outlet apertures.15. A gas-burning boiler according to claim 1, wherein a portion of theburner outside the chamber wall contains a profiled hollow core which isrounded in the downstream direction and is pierced with outlet aperturesin the upstream direction and is connected to a gas supply pipe, thisburner being in addition equipped with an air admission regulating device.16. A gas-burning boiler as claimed in claim 1, wherein at least some ofthe heat exchanger tubes have throttle means in them.17. A gas-burning boiler as claimed in claim 16, wherein the throttle meanscomprises a core tube centrally disposed in a said heat exchanger tube.18. A gas-burning boiler as claimed in claim 17, including blocking meansin the said core tube intermediate its ends, one end of the core tubeextending to outside the chamber.19. A gas-burning boiler according to claim 1, wherein the chamber has anexternal shape of a right parallelepiped whereby a plurality of saidchambers may be stacked directly adjacent each other."
040551539,"Fuel supply system for a rotary piston engine",1975-11-12,1977-10-25,"Toshiyuki Kono","Toyota Jidosha Kogyo Kabushiki Kaisha",F02B 5310,3589344;3780707;3827237;3898963;3910240;3915126;3982393,"I claim:1. A rotary piston engine comprising a casing composed of a rotor housinghaving a trochoidal inner peripheral surface and side housings which closeopposite ends of said rotor housing, a polygonal rotor adapted to rotateeccentrically in said casing with apex portions thereof sliding over saidtrochoidal surface thereby defining a plurality of combustion chambersbetween said trochoidal surface and individual flanks of said polygonalrotor, said casing having first and second intake ports which open in theinner wall of said casing, said second port being positioned so as to beadvanced in the rotational direction of said rotor relative to said firstport, first and second intake systems connected to said first and secondports, respectively, fuel injection means for injecting fuel into saidfirst intake system, first and second means to detect intake air flow ratein said first and second intake systems and to despatch first and secondflow rate signals showing the intake air flow rate in said first andsecond intake systems, respectively, means to detect the rotation of saidrotor and to despatch a timing signal showing the rotational timing ofsaid rotor, a computer which operates depending upon said first and secondflow rate signals and said timing signal to produce a series of fuelinjection signals for actuating said fuel injection means in a manner thatthe duration and timing of the fuel injection in said first intake systemare determined by said flow rate signals and said timing signal,respectively, wherein said duration is cyclically altered for everysequential suction stroke performed by said plurality of combustionchambers so as to charge the individual combustion chambers with arelatively rich fuel-air mixture or a relatively lean fuel-air mixture.2. The engine of claim 1, wherein said fuel injection means is of theelectromagnetic type and is adapted to make the fuel injection while itreceives an electric pulse, and said series of fuel injection signals areelectric pulses.3. The engine of claim 1, wherein said first and second means fordespatching said first and second flow rate signals are air flow sensorsprovided in said first and second intake systems, respectively.4. The engine of claim 1, wherein said means for despatching said timingsignal is a distributor.5. The engine of claim 1, wherein said computer controls said fuelinjection means so that overall air/fuel ratio of individual combustionchambers is either about 11-12 or about 18-19."
040551547,"Fuel supply system for a rotary piston engine",1975-11-12,1977-10-25,"Toshiyuki Kono","Toyota Jidosha Kogyo Kabushiki Kaisha",F02B 5310,3589344;3780707;3827237;3898963;3910240;3915126;3982393,"I claim:1. A rotary piston engine comprising a casing composed of a rotor housinghaving a trochoidal inner peripheral surface and side housings which closeopposite ends of said rotor housing, a polygonal rotor adapted to rotateeccentrically in said casing with apex portions thereof sliding over saidtrochoidal surface thereby defining a plurality of combustion chambersbetween said trochoidal surface and individual flanks of said polygonalrotor, said casing having first and second intake ports which open in theinner wall of said casing, said second port being positioned so as to beadvanced in the rotational direction of said rotor relative to said firstport, first and second intake systems connected to said first and secondports, respectively, first and second fuel injection means for injectingfuel into said first and second intake systems, respectively, first andsecond means to detect intake air flow rate in said first and secondintake systems and to dispatch first and second flow rate signals showingthe intake air flow rate in said first and second intake systems,respectively, means to detect the rotation of said rotor and dispatch atiming signal showing the rotational timing of said rotor, a computerwhich operates depending upon said first and second flow rate signals andsaid timing signal to produce a first and second series of fuel injectionsignals for actuating said first and second fuel injection means in amanner that the duration and timing of the fuel injection in said firstintake system are determined by said first flow rate signal and saidtiming signal, respectively, that the duration and timing of the fuelinjection in said second intake system are determined by said second flowrate signal and said timing signal, respectively, and that said first fuelinjection means is actuated for every sequential suction strokes performedby said plurality of combustion chambers while said second fuel injectionmeans is actuated for only cyclically selected ones of said sequentialsuction strokes performed by said plurality of combustion chambers.2. The engine of claim 1, wherein said fuel injection means are theelectromagnetic type and are adapted to make the fuel injection while theyreceive an electric pulse, and said first and second series of fuelinjection signals are electric pulses.3. The engine of claim 1, wherein said first and second means fordispatching said first and second flow rate signals are air flow sensorsprovided in said first and second intake systems, respectively.4. The engine of claim 1, wherein said means to dispatch said timing signalis a distributor.5. The engine of claim 1, wherein said computer controls said first andsecond fuel injection means so that when said first and second fuelinjection means are operated for a particular combustion chamber, thefuel-air mixture is about an 11-12 air/fuel ratio and when said firstinjection means only is operated for a particular combustion chamber, thefuel-air mixture is about an 18-19 air/fuel ratio."
040551555,"Fuel supply system for a rotary piston engine",1975-11-12,1977-10-25,"Toshiyuki Kono","Toyota Jidosha Kogyo Kabushiki Kaisha",F02B 5310,3589344;3827237;3871338;3898963;3910240;3980054;3982393,"I claim:1. A rotary piston engine comprising a casing composed of a rotor housinghaving a trochoidal inner peripheral surface and side housings which closeopposite ends of said rotor housing, a polygonal rotor adapted to rotateeccentrically in said casing with apex portions thereof sliding over saidtrochoidal surface thereby defining a plurality of combustion chambersbetween said trochoidal surface and the individual flanks of saidpolygonal rotor, an intake port which opens in the inner wall of saidcasing, an intake manifold connected to said intake port for supplying airtherethrough, a fuel injection means for injecting fuel into said intakemanifold, means for detecting the intake air flow rate and for dispatchinga first signal showing the intake air flow rate, means for detecting therotation of said rotor and for dispatching a second signal showing therotational timing of said rotor, a computer which operates, depending uponsaid first and second signals, to produce a series of fuel injectionsignals for actuating said fuel injection means in a manner such that theduration and timing of the fuel injection are determined by said first andsecond signals, respectively, and that the duration is further modified tobe relatively long or short with respect to individual fuel injectionsaccording to a predetermined order so as to selectively produce arelatively rich fuel-air mixture of about 11-12 air/fuel ratio or arelatively lean fuel-air mixture of about 18-19 air/fuel ratio.2. The engine of claim 1, wherein said fuel injection means is of anelectromagnetic type and is adapted to make the fuel injection while itreceives an electric pulse, and said series of fuel injection signals area series of electric pulses.3. The engine of claim 1, wherein a throttle body is mounted at the inletend of the intake manifold and said means to dispatch said first signal isan air flow sensor provided in the throttle body.4. The engine of claim 1, wherein said means to dispatch said second signalis a distributor.5. The engine of claim 3, wherein the air flow sensor is a heat wire sensoremploying a heat-sensitive resistor element."
040551563,"Rotary engine",1976-03-12,1977-10-25,"Hugo A. Teran Salguero","Gundlach, S.A.",F02B 5308,866767;1809051;2371514;3636930;3820513;3885531,"I claim:1. An internal combustion engine of the rotary type comprising:inner and outer housings and housing side pltes having surfaces defining anannularly disposed working chamber,intake and exhaust openings in communication with said working chamber forpermitting admission of combustible gases and exhaust of the products ofcombustion,first and second valves substantially oppositely positioned in said chamberfor dividing said chamber into a compression zone and an expansion zone,at least one piston mounted in said chamber, means for effecting orbitalmovement of said piston within said chamber, said piston being movablerelative to said inner and outer housings, said piston being operable tocompress a charge of combustible gases while moving through saidcompression zone and to be driven through said expansion zone by theaction of said combustible gases when ignited therein,power output means connected to said piston and driven thereby as saidpiston moves through said expansion zone,valve actuating means connected to said first and second valves for openingsaid valves to allow said piston to pass between said zones,means carried by said piston for containing the charge of compressedcombustible gases from said compression zone and transporting saidcompressed combustible gases from said compression zone to said expansionzone, andignitiion means for igniting said compressed combustible gases when saidpiston is in said expansion zone.2. The engine of claim 1 wherein said inner housing has a generallyelliptical outer surface and said outer housing has a generally ellipticalinner surface, the major axes of said outer surface and said inner surfacebeing perpendicular to one another.3. The engine of claim 1 wherein said housing side plates are connected tosaid piston and move in rotation therewith, said housing side plates beinga component of said power output means.4. The engine of claim 1 wherein said valve actuating means are driven bysaid power output means.5. The engine of claim 1 wherein said piston comprises a main sectionhaving inner and outer edges adapted to slidingly and sealingly engage theouter surface of said inner housing and the inner surface of said outerhousing, respectively, during at least portions of the orbit of saidpiston in said chamber and a pair of sealing members pivotally attached tosaid center section and adapted to slidingly and sealingly engage theouter surface of said inner housing and the inner surface of said outerhousing at least during portions of the orbit of said piston in saidchamber.6. The engine of claim 1 wherein said piston comprises a working surfacefor acting on and being acted on by said gases in said chamber, andwherein said engine further comprises means for maintaining said workingsurface in fixed relationship to a reference plane during the entire orbitof said piston through said chamber.7. The engine of claim 2 wherein said housing side plates are rotationallymovable with respect to said inner and outer housings and comprise acomponent of said power output means, and wherein said piston is supportedon said side plates for orbital movement through said chamber, said pistondriving said side plates when in said expansion zone.8. The engine of claim 7 wherein said piston comprises sealing meansengageable with the outer surface of said inner housing and the innersurface of said outer housing during at least the final portion of pistonmovement through said compression zone and the initial portion of pistonmovement through said expansion zone.9. The engine of claim 8 wherein said piston comprises a working face whichacts upon said gases to compress said gases in said compression zone andis acted upon by said ignited expanding gases in said expansion zone.10. The engine of claim 9 further comprising piston orientation means formaintaining constant the orientation of said piston working face withrespect to a fixed reference plane throughout the entire orbit of saidpiston.11. The engine of claim 10 wherein said valves are positioned along theminor axis of said elliptical inner surface and wherein said pistonworking surface is maintained in an orientation substantially parallel tothe major axis of said elliptical inner surface.12. The engine of claim 11 wherein said piston further comprises first andsecond sealing members flanking said working face, said first sealingmembers being slidably and sealingly engageable with said outer surfaceduring at least portions of the orbit of said piston and second sealingmeans being slidably and sealingly engageable with said inner surfaceduring at least portions of the orbit of said piston, said sealing membersbeing urged outwardly toward said surfaces.13. The engine of claim 12 wherein said valves are mounted in said innerhousing and are slidably movable between an open position and a closedposition, and wherein said valve actuating means comprises a cam surfacecarried by each of said side plates and cam follower means on each of saidvalves and engaging said cam surface, said cam surface being so configuredas to cause said valves to open immediately prior to the arrival of saidpiston at said valve and to close immediately subsequent to the passage ofsaid piston thereby.14. The engine of claim 13 wherein said piston orientation means comprisesa train of gears having a first gear fixedly attached to said piston, asecond gear fixedly attached to one of said housing, and at least oneintermediate gear interposed between and in engagement with said first andsecond gears.15. The engine of claim 14 wherein the radial distance between said outersurface and said inner surface at the major axis of said inner surface issubstantially equal to that of said piston, and the radial distancesbetween said inner and outer surfaces throughout the remainder of theorbital path is less than that of said piston."
040551571,"Ignition distributor-breaker system having centrifugal timing adjustment",1976-05-25,1977-10-25,"Thilo Gehring;Heinz Berger","Robert Bosch G.m.b.H.",F02P  504,1721727;2677946;3320770,"We claim:1. Ignition distributor-breaker system for the timing of an ignition eventin internal combustion engines, with centrifugal timing adjustment havinga shaft (10) driven by the crankshaft of the engine; a support plate (11)driven by the shaft;a timing cam (14) concentric with the shaft and rotatable with the plate(11) and hence with the shaft while being additionally rotatable withrespect to the plate (11) and hence the shaft (10);bias means (17) resiliently biassing the timing cam to rotate in adirection tending to retard the spark;centrifugal timing means (18, 21) secured to the plate (11) and engagingthe timing cam (14) to adjust its relative rotary position with respect tothe plate (11) to effect spark advance or retard upon relative change ofrotary position of the cam with respect to the shaft when the cam isengaged by ignition breaker contacts;and limit means (13) limiting excursion of the timing means (18, 21) underinfluence of centrifugal forcecharacterized in thatthe centrifugal timing means comprises two link elements (18, 21), one (18)of which engages the timing cam (14);and a knee joint (22, 26) and spring means (24) connecting said linkelements (18, 21), said link elements forming a single centrifugallydeflectable unit below a critical speed, the centrifugal force above saidcritical speed overcoming the connecting force of said spring means andpermitting the other (21) of said link elements to deflect about the limitmeans (13) and thus break the deflecting unity of the link elements (18,21) and permit rotation of the said one link element (18) with respect tothe other (21) and consequently rotation of the timing cam (14) in thedirection of spark retardation under the influence of the bias means (17).2. System according to claim 1, wherein the spring means comprises atension spring (24) connected respectively to the link elements (18, 21)and spanning the knee joint (22, 26), said knee joint having a stop (26)to prevent rotation of the link elements (18, 21) with respect to eachother in a direction beyond a predetermined relative alignment.3. System according to claim 1, wherein the link elements (18, 21) areformed with cooperating stop means (26) limiting relative rotation beyonda predetermined relative alignment, and the spring means (24) connectingthe link elements are positioned with respect to the knee joint (22, 26)to form a resiliently connected centrifugally deflectable unit, the springmeans holding the elements in position with the stop means (26) thereonengaged when the elements form the single deflectable unit, below thecritical speed, the centrifugal force overcoming the spring force holdingthe elements engaged at the stop means (26) when the critical speed isexceeded and permitting relative rotation of the elements by bending saidknee joint away from the stop means.4. System according to claim 3, wherein the knee joint comprises a knee pin(23) and the spring means comprises a tension spring (26) connected to thelink elements (18, 21), the relative positions of the knee pin, the springmeans, and the connection points of the spring means to the link elementsbeing out of straight-line alignment to cause the spring means (24) toflex around said knee pin (23).5. System according to claim 4, wherein the out-of-alignment position ofthe knee pin (23) is small with respect to the length of the spring means(24).6. System according to claim 4, wherein the limit means (13) comprises astop positioned for engagement by the other (21) of said link elements,located intermediate said knee pin (23) and the end of said link elementhaving the greatest distance from the center of the shaft (10)."
040551580,"Exhaust recirculation",1976-03-19,1977-10-25,"Frederick J. Marsee","Ethyl Corporation",F02M 2506,2087411;2115228;2977940;3412722;3621825;3646764;3677239,"I claim:1. In a spark ignited internal combustion engine having a carburetor typefuel/air induction system and an exhaust system, said engine having anexhaust recycle passage through which a portion of the exhaust gas isrecycled from said exhaust system to said fuel/air induction systemthereby lowering the nitrogen oxides content of the exhaust gas emitted bysaid engine, the improvement comprising a liquid-cooled heat exchanger insaid exhaust recycle passage whereby exhaust gas flowing through saidrecycle passage passes through said heat exchanger and comes into heatexchange contact with the cooled surfaces within said liquid-cooled heatexchanger and is cooled below about 250.degree. F, said heat exchangercomprising a heat exchanger housing through which said recycle exhaust gaspasses and comes into heat exchange contact with a liquid-cooled surface,said housing having a drain opening at a low point, said drain openingbeing connected by a drain conduit to said exhaust system at a locationdownstream from where said exhaust recycle passage connects to saidexhaust system, said recycle passage being connected to deliver cooledrecycle exhaust to said fuel/air induction system downstream from thethrottle plate of said carburetor whereby the nitrogen oxide content ofsaid exhaust gas is lowered to an extent substantially greater than thatobtained without said cooling.2. The improvement of claim 1 wherein said liquid is circulating liquidengine coolant.3. The improvement of claim 2 wherein said heat exchanger comprises aplurality of tubular conduits in parallel through which said liquid enginecoolant circulates, the outer surface of said tubular conduits being inheat exchange contact with said exhaust gas flowing through said recyclepassage.4. The improvement of claim 2 wherein said heat exchanger comprises aplurality of tubular conduits in parallel forming part of said recyclepassage, the outer surface of said tubular conduits being in heat exchangecontact with said liquid engine coolant.5. The improvement of claim 1 which additionally includes a filter in saidexhaust recycle passage downstream from said heat exchanger.6. In a spark ignited internal combustion engine having a carburetor typefuel/air induction system and an exhaust system, said engine having anexhaust recycle passage through which a portion of the exhaust gas isrecycled from said exhaust system to said fuel/air induction systemthereby lowering the nitrogen oxides content of the exhaust gas emitted bysaid engine, the improvement comprising a liquid-cooled heat exchanger insaid exhaust recycle passage whereby exhaust gas flowing through saidrecycle passage passes through said heat exchanger and comes into heatexchange contact with the cooled surfaces within said liquid-cooled heatexchanger and is cooled below about 250.degree. F, said exhaust recyclepassage including a condensate trap, said trap comprising a housing havinga recycle exhaust gas inlet and outlet, said trap being operativelyconnected in said exhaust recycle passage between said heat exchanger andsaid induction system, said housing having a drain opening at a low point,said drain opening being connected by a drain conduit to said exhaustsystem at a location downstream from where said exhaust recycle passageconnects to said exhaust system, said recycle passage being connected todeliver cooled recycle exhaust to said fuel/air induction systemdownstream from the throttle plate of said carburetor whereby the nitrogenoxide content of said exhaust gas is lowered to an extent substantiallygreater than that obtained without said cooling.7. The improvement of claim 6 which additionally includes a filter in saidexhaust recycle passage downstream from said condensate trap."
040551598,"Gas saving device",1976-09-08,1977-10-25,"Luciano Cappiello","",F02M 2506,1280569;1712939;1761970;2291879;2681051;3158142;3176670;3313281;3358661;3495578;3809035,"I claim:1. An auxilliary air inlet device for internal combustion engines in motorvehicles, comprising:a. elongated tubular housing means adapted to be mounted relative to thecombustion engine,b. a replaceable air filter,c. mounting means for removably connecting one end of said air filter toone end of said housing means,d. means for connecting said housing means in spaced relation to said airfilter to the carburetor and P.V.C. valve of the motor vehicle,e. a valve mounted within said housing means and adapted to be movedbetween an open position permitting the flow of air therethrough t= aclosed position preventing the flow of air therethrough, said valveincluding:"
