WKU,Title,App_Date,Issue_Date,Inventor,Assignee,ICL_Class,References,Claims
040087727,"Tightening system",1975-05-19,1977-02-22,"John T. Boys","Standard Pressed Steel Co.",B23Q  506,2756622;3643501;3693726;3724558,"I claim:1. A tightening system for tightening an assembly including a fastenermember until a yield point is detected, said system comprising:first means for developing a first signal representative of a firsttightening characteristic of the assembly and second means for developinga second signal representative of a second tightening characteristic ofthe assembly;third means responsive to said first and second signals for determiningwhen the value of said first signal is greater than the value of saidsecond signal and for modifying said second signal by increasing the totalvalue of said second signal until it corresponds to the value of saidfirst signal, and for developing a decision-making signal when the rate ofincrease of said first signal decreases with respect to said modifiedsecond signal; andcontrol means responsive to said decision-making signal for developing acontrol signal when the yield point of the assembly is reached.2. A tightening system in accordance with claim 1 wherein said first signalis representative of the torque applied to the fastener and wherein saidsecond signal is representative of the rotation of the fastener.3. A tightening system in accordance with claim 2 wherein said third meansincludes comparator means and signal multiplier means operativelyconnected between said second means and said comparator means, said signalmultiplier means being operative to multiply said total rotation signal,the output signal from said signal multiplier means being said modifiedrotation signal, and said comparator means being operative to continuouslycompare said torque signal with said modified rotation signal to determinewhich of said signal values is greater.4. A tightening system in accordance with claim 3 wherein said comparatormeans provides said decision-making signal if said modified rotationsignal is greater than said torque signal and provides another signal ifsaid torque signal is greater than said modified rotation signal.5. A tightening system in accordance with claim 4 wherein said anothersignal is fed to one-way amplifier means which controls said signalmultiplier means.6. A tightening system in accordance with claim 2 wherein said third meansmodifies said rotation signal by multiplying the total value of saidrotation signal.7. A tightening system in accordance with claim 2 wherein said third meansmodifies said rotation signal by multiplying the total value of saidrotation signal by the average chordal slope of the torque-rotation curvewhich could be plotted for the assembly being tightened.8. A tightening system in accordance with claim 7 wherein after the rate ofincrease of said torque signal decreases with respect to said modifiedrotation signal, the total rotation signal is multiplied by the maximumaverage chordal slope of said torque-rotation curve.9. A tightening system in accordance with claim 2 wherein said first meansincludes a shaft driving a first potentiometer and wherein said secondmeans includes a shaft driving a second potentiometer.10. A tightening system in accordance with claim 2 wherein said controlmeans includes means for comparing said decision-making signal with apredetermined signal.11. A tightening system in accordance with claim 2 wherein said controlmeans includes means for determining the rate of change of saiddecision-making signal and means for comparing the rate of change of saiddecision-making signal with a signal representative of the maximum averageslope of the Torque-Rotation curve and for determining when said rate ofchange of said decision-making signal is a predetermined fraction of saidsignal representative of the maximum average slope of the Torque-Rotationcurve.12. A tightening system in accordance with claim 11 wherein saidpredetermined fraction is within a range of about 0.25 to 0.75.13. A tightening system in accordance with claim 12 wherein saidpredetermined fraction is about 0.50.14. A tightening system in accordance with claim 2 wherein said controlmeans includes means for comparing said decision-making signal with one ofsaid torque or modified rotation signals and for developing said controlsignal when said compared signals have a predetermined relationship.15. A tightening system in accordance with claim 14 wherein said controlsignal is developed when said decision-making signal is between about0.002 to 0.020 of said one of said signals.16. A tightening system in accordance with claim 1 wherein said controlsignal is operative to stop the tightening of the fastener."
040087735,"Tightening system",1975-05-19,1977-02-22,"Paul W. Wallace;John T. Boys","Standard Pressed Steel Co.",B23Q  506,2756622;3368396;3643501;3693726;3710874,"We claim:1. A tightening system for tightening an assembly including a fastenermember until a yield point is detected, said system comprising:first means for developing a first signal representative of a firsttightening characteristic of the assembly and second means for developinga second signal representative of a second tightening characteristic ofthe assembly;third means responsive to said first and second signals for determiningwhen said first signal is greater than said second signal and formodifying said second signal by increasing increments of said secondsignal to correspond to said first signal, and for developing adecision-making signal when the rate of increase of said first signaldecreases with respect to said modified second signal; andcontrol means responsive to said decision-making signal for developing acontrol signal when the yield point of the assembly is reached.2. A tightening system in accordance with Claim 1 wherein said first signalis representative of the torque applied to the fastener and wherein saidsecond signal is representative of the rotation of the fastener.3. A tightening system in accordance with Claim 2 wherein said third meansincludes comparator means and signal multiplier means operativelyconnected between said second means and said comparator means, said signalmultiplier means being operative to multiply said increments of saidrotation signal, the output from said signal multiplier means being saidmodified rotation signal, and said comparator means being operative tocontinuously compare said torque signal with said modified rotation signalto determine which of said signals is greater.4. A tightening system in accordance with Claim 3 wherein said comparatormeans provides said decision-making signal if said modified rotationsignal is greater than said torque signal and provides another signal ifsaid torque signal is greater than said modified rotation signal.5. A tightening system in accordance with Claim 4 wherein said anothersignal is fed to one-way amplifier means which controls said signalmultiplier means.6. A tightening system in accordance with Claim 2 wherein said third meansmodifies said rotation signal by multiplying increments of said rotationsignal.7. A tightening system in accordance with Claim 2 wherein said third meansmodifies said rotation signal by multiplying increments of said rotationsignal by the slope of the torque-rotation curve which could be plottedfor the assembly being tightened.8. A tightening system in accordance with Claim 7 wherein said incrementsof said rotation signal are multiplied by the instantaneous slope of saidtorque-rotation curve and after said rate of increase of said torquesignal decreases with respect to said modified rotation signal, saidincrements of said rotation signal, said increments of said rotationsignal are multiplied by the maximum slope of said torque-rotation curve.9. A tightening system in accordance with claim 2 wherein first said meansincludes a shaft driving a potentiometer and wherein said second meansincludes a shaft driving said potentiometer.10. A tightening system in accordance with claim 2 wherein said first meansincludes a shaft driving a first potentiometer and wherein said secondmeans includes a shaft driving a second potentiometer.11. A tightening system in accordance with claim 2 wherein said first meansincludes a torque measuring cell and wherein said second means includes anincremental encoder.12. A tightening system in accordance with claim 2 wherein said controlmeans includes means for comparing said decision-making signal with apredetermined signal.13. A tightening system in accordance with claim 2 wherein said controlmeans includes means for determining the rate of change of saiddecision-making signal and means for comparing the rate of change of saiddecision-making signal with a signal representative of the slope of theTorque-Rotation curve and for determining when said rate of change of saiddecision-making signal is a predetermined fraction of said signalrepresentative of the slope of the Torque-Rotation curve.14. A tightening system in accordance with claim 13 wherein saidpredetermined fraction is within a range of about 0.25 to 0.75.15. A tightening system in accordance with claim 14 wherein saidpredetermined fraction is about 0.50.16. A tightening system in accordance with claim 1 wherein said controlmeans includes a means for comparing said decision-making signal with oneof said torque or modified rotation signals and for developing saidcontrol signal when said compared signals have a predeterminedrelationship.17. A tightening system in accordance with claim 16 wherein said controlsignal is developed when said decision-making signal is about 0.002 toabout 0.02 of said one of said signals.18. A tightening system in accordance with claim 1 wherein said controlsignal is operative to stop the tightening of the fastener."
040087743,"Hydraulically powered drill press",1974-10-22,1977-02-22,"Martin B. Milano;David A. Rutherford;George Spector","",B23B 3900;B23B 4504,223529;2382526;2409738;2459902;2724134;2750816;2865236,"We claim:1. A hydraulically powered drill press comprising a hydraulically poweredturbine motor having a rotor and depending shaft affixed thereto, havingfront and rear ends including means for delivering hydraulic fluid topower the rotor, in combination with a housing encompassing the shaft androtor including a drill chuck mounted on the front end of said shaft,wherein said housing further includes piston means for forcing the chuckand work axially together, wherein the housing includes inlet and outletports spaced axially, said rotor being therebetween and wherein the saidpiston means is axially affixed to the shaft at a location between saidoutlet port, and said chuck wherein the shaft, rotor and piston means areslidably mounted in the housing for axial movement relative to thehousing, including bearings to permit rotation of said shaft relative tosaid piston means, said piston means sealingly engaging the housing toprovide differential pressure on said piston thereby facing the shaftaxially forward towards the work.2. A device as in claim 1 wherein the outlet port includes a valve tocontrol flow therefrom and a compression spring is provided in saidhousing between said piston and said chuck to force said piston rearwardagainst the hydraulic force acting thereon."
040087751,"Method of using a porous Fe.sub.3 O.sub.4 drilling mud additive",1976-03-12,1977-02-22,"Irwin Fox","Ironite Products Company",C09K  704,1771136;2003701;2276075;2298984;2941783;3301323;3307625;3576221;3618667;3713499,"I claim:1. A method of scavenging hydrogen sulfide from drilling mud, whichcomprises the following steps:a. adding to drilling mud porous iron oxide particles having an idealcomposition of substantially Fe.sub.3 O.sub.4 and having a surface area atleast 10 times as great as magnetite particles of equal size, the greaterpart of which particles are no longer than 60 microns, in a quantitysufficient to react such hydrogen sulfide as may be encountered,b. circulating the drilling mud down the interior of the drill pipe,through the drill bit and up the annular space between the drill pipe andthe formation wall to the surface,c. entraining in the circulating drilling mud such hydrogen sulfide as maybe encountered, andd. reacting the entrained hydrogen sulfide with the said porous iron oxideparticles under the pressure there present to form a stable pyriteFeS.sub.2.2. The method of claim 1 wherein at least 95% of said particles are nolarger than 60 microns.3. The method of claim 1, together with the additional steps ofscreening the circulated mud containing the FeS.sub.2 so formed and therebyremoving agglomerated particles thereof,re-circulating the mud, andadding to the mud so re-circulated additional said iron oxide to replacethe amount so reacted."
040087760,"Electronic weighing scale",1975-09-04,1977-02-22,"Walter P. Kushmuk","Continental Scale Corporation",G01G  314;G01G 2128;H01R 1370,2718636;3667561;3921736,"The invention is hereby claimed as follows:1. A weighing scale comprising in combination a base, a weight responsivemovable platform mounted on said base, a housing mounted on said basebehind said platform, said housing forming an enclosure extending upwardlysubstantially higher than said platform, weighing mechanism in saidhousing connected through an opening in said base to said platform, saidweighing mechanism including a variable inductance transducer whichgenerates a signal in response to weight on said platform, and a read-outunit mounted on the top of said housing, said read-out unit displayingweight measurements and being operable in response to said signal, andsaid weighing mechanism in said housing being supported on said baseindependently of said housing.2. A weighing scale as claimed in claim 1 in which said read-out unit isconnected to a switch which can be opened and closed momentarily forreading and holding a reading of weight on said read-out unit.3. A weighing scale as claimed in claim 1 in which said weighing mechanismincludes an elongated beam, beam supporting means for pivotally supportingsaid beam at an intermediate point of said beam, said beam supportingmeans being mounted on a second supporting means vertically disposed insaid housing and extending upwardly from said base independent of saidhousing, means pivotally mounted centrally of said beam and connected tosaid platform through said base for exerting a pulling action on said beamin response to a weight placed on said platform, a spring pivotallyconnected to said beam adjacent one end thereof whereby movement of saidbeam exerts tension on said spring and vice versa, and a linear variabledifferential transformer mounted on said base beneath the end of said beamopposite said spring, said transformer containing a core rod pivotallyconnected to said beam adjacent the end opposite that to which said springis connected.4. A weighing scale comprising in combination a base, a weight responsivemovable platform mounted on said base, weighing mechanism including avariable inductance transducer which generates a signal in response toweight on said platform, a read-out unit displaying weight measurementsand being operable in response to said signal, and an electrical circuitcomprising switch means controlling said signal to said read-out unit,said switch means including a plug and a receptacle for said plug, saidplug being connected to a remote normally open momentary switch, saidcircuit normally passing through said receptacle when said plug is removedfrom said receptacle and passing solely through said momentary switch whensaid plug is inserted in said receptacle whereby depressing said momentaryswitch to closed position momentarily will give an instantaneous readingin a read and hold mode."
040087778,"Compact snowmobile",1975-10-20,1977-02-22,"Yasuro Juto;Keisuke Suzuki","Yamaha, Hatsudoki Kabushiki Kaisha",B62D 2700,2820523;3205964;3819000;3901335,"What we claim is:1. In a compact snowmobile comprising an engine room defined at least by abottom cover fixed to a main frame and a cowl disposed upwardly of saidbottom cover, and having a vertical cross section becoming smaller towarda forward end of said snowmobile, a liquid-cooled engine fixed to saidmain frame and received within said engine room, and a driver seatextending rearwardly from a substantially central portion of the rear endof said engine room and having a cross section smaller in area than avertical cross section of the rear end of said engine room, wherein therear end of said engine room is closed at its central portion by saiddriver seat and has at opposite lateral sides of said driver seat,respectively, a pair of side openings which are opened rearwardly, theimprovement further comprising a radiator coupled to said engine forcooling the liquid cooling medium thereof, said radiator being disposed atone side portion of the rear end of said engine room and at leastpartially extended to one of said side openings, said cowl having anair-intake passageway one end of which is opened in the travellingdirection of said snowmobile and the other end of which is opened towardthe forward face of said radiator.2. A snowmobile according to claim 1, wherein said air-intake passagewaycomprises a depression formed in the upper face of said cowl and having atits rear end a rear end-opening which is opened into said engine room, anda duct member fixed to the lower face of said cowl and extended from saidrear end-opening of the depression to the forward face of said radiator.3. A snowmobile according to claim 1, wherein said radiator partially facesthe forward face of said driver seat; and said driver seat has an airexhaust passageway one end of which is opened to the rear face of saidradiator and the other end of which is opened sidewardly of said driverseat.4. A snowmobile according to claim 3, wherein said driver seat includes acover member whose cross section is an inverted U-shape and which has apenetration opening at one side wall thereof, and a fuel tank disposedbelow said cover member and defining a spacing with the inner wall of saidcover member; and said air exhaust passageway comprises said spacing andsaid penetration opening.5. A snowmobile according to claim 1, wherein said cowl is pivotallyconnected at its forward end to the forward end of said bottom cover andhas at its rear end a pair of cover plates closing said pair of sideopenings of said engine room, respectively; and said cover plate on theside of said radiator is situated rearwardly of said radiator and has aplurality of ventilating openings.6. A snowmobile according to claim 5, further comprising a cooling fan forcausing air to forcedly flow from said air-intake passageway to saidradiator, said cooling fan being attached to said main frame and situatedbetween said radiator and said cover plate on the side of said radiator.7. A snowmobile according to claim 6, wherein said cooling fan is alwaysoperated throughout the operation of said engine.8. A snowmobile according to claim 6, including means for operating saidcooling fan when the radiator temperature is raised up to a level higherthan a predetermined level.9. A snowmobile according to claim 1, wherein said engine has an automatictransmission mechanism situated at one side of said engine; and saidradiator is disposed at the opposite side of said engine.10. A snowmobile according to claim 1, further comprising a cooling fan forcausing air to forcedly flow from said air-intake passageway to saidradiator."
040087786,"Self powered jack carriage for moving disabled vehicles",1975-11-10,1977-02-22,"Lowell V. Mitchell","",B62D 1104,2254055;2543308;2725946;3321180;3340941;3417833;3924701,"Having described my invention, I claim:1. In a self powered carriage including jack means for moving immobilevehicles, the improvement comprising: the carriage comprising a frame foroperative reception of a conventional wheeled hydraulic floor jack havingjack non-caster forward load bearing wheels and rearward caster wheels,said frame having a forward end with a transversely extending recess toreceive and support the front load bearing wheels of the jack in aninoperative restrained elevated position, said frame including a rearwardend supported by the rearward caster wheels of the conventional wheeledjack, frame non-caster wheel means mounted on the forward end of saidframe, said frame non-caster wheel means comprising a pair of wheels onopposite sides of said frame, means for selectively and independentlypowering each of said pair of wheels, said means for selectively poweringsaid frame non-caster wheel means comprising at least one electric motor,a source of electric current connected to said motor with circuitinterrupting means interposed therebetween, and power transfer meansbetween said motor and said frame non-caster wheel means whereby upon theconnection of electric current to said motor, the carriage will be selfpropelled.2. The self powered carriage as set forth in claim 1, wherein said meansfor selectively powering said frame non-caster wheel means comprises atleast one electric motor, a battery connected to said motor with circuitinterrupting means interposed therebetween, and power transfer meansbetween said motor and said wheel means whereby upon the connection ofsaid battery to said motor, the carriage will be self propelled.3. The self powered carriage as set forth in claim 1, wherein said meansfor selectively powering each said wheel comprises an electric motoroperably connected to each wheel of said pair with each said motor beingindependently operable.4. A self powered carriage adapted for use in combination with conventionalwheeled hydraulic floor jack for moving immobile vehicles, said carriagecomprising a frame adapted for operative reception of a conventionalwheeled hydraulic floor jack having a jack non-caster forward load bearingwheels and rearward caster wheels, said frame having a forward end with atransversely extending recess to receive and support the front loadbearing wheels of a jack in an inoperative restrained elevated position,said frame including a rearward end adapted to be supported by therearward jack caster wheels of a conventional wheeled jack, framenon-caster wheel means mounted on the forward end of said frame, saidframe non-caster wheel means comprising a pair of wheels on opposite sidesof said frame, means for selectively and independently powering each ofsaid pair of wheels, said means for selectively powering said framenon-caster wheel means comprising at least one electric motor, a source ofelectric current connected to said motor with circuit interrupting switchmeans interposed therebetween, and power transfer means between said motorand said frame non-caster wheel means whereby upon the connection ofelectric current to said motor, the carriage will be self propelled.5. The apparatus as set forth in claim 4 wherein said frame non-casterwheel means include at least two wheels supporting the frame generallyproximate to said jack means with said wheels each being independentlydriven by said motor means.6. The apparatus as set forth in claim 4 further comprising battery meanscarried on said frame and connected to said motors with said switch meanstherebetween."
040087794,"Power steering control system for industrial trucks",1975-12-08,1977-02-22,"Akibumi Shinoda;Hiroyuki Yoshino","Kabushiki Kaisha Toyoda Jidoshokki Seisakusho",B62D  504,3134063;3884318,"We claim:1. An electrically operated power steering control system for an industrialtruck comprising an accelerator pedal, battery means, electric motor meansfor operating said power steering control system, circuit meansinterconnecting said battery means and said electric motor means, switchmeans in said circuit operable in response to the depression of saidaccelerator pedal for closing said circuit means to operate said electricmotor means and time delay means to delay the opening of said circuitmeans after the release of said accelerator pedal.2. An electrically operated power steering control system as set forth inclaim 1 wherein said switch means includes a first switch directlyconnected in series with said battery means and said electric motor means,a second switch directly operable by said accelerator pedal and time-delayrelay means connected in series with each other across said first switchand said electric motor means whereby upon closure of said second switchsaid time-delay relay means will be energized immediately to close saidfirst switch and energize said electric motor means and upon opening saidsecond switch said time-delay relay means will cause said first switch toopen after a predetermined time delay.3. An electrically operated power steering control system as set forth inclaim 2 wherein said time-delay relay means is comprised of a first relayhaving delayed-release coil means and a pair of contacts in parallel withsaid second switch and said delayed release coil means and a second relayhaving an operating coil in series with said pair of contacts andoperatively connected to said first switch."
040087808,"Device for tensioning safety belts in vehicles",1973-11-02,1977-02-22,"Hellmut Bendler;Heinz Gawlick;Egon Flach","Dynamit Nobel Aktiengesellschaft",B60R 2110,2994563;3024592;3077324;3178136;3559400;3610606;3871470,"What we claim is:1. Device for tensioning safety belts in vehicles in which one end of thesafety belt is securable to the vehicle and the other end of the belt issecurable to the tensioning device, said device comprising cylinder means,piston means having piston rod means extending from one side thereof, saidpiston means and said piston rod means being arranged for displacementwithin said cylinder means, said piston means being provided withcentrally disposed recess means for receiving an electrically ignitablepropellant charge cartridge and at least two symmetrically disposeddischarge ducts in said piston means connected with said recess means anddirected outwardly from said recess means toward the adjacent end wall ofsaid cylinder means at said piston rod means side of said piston meanssuch that upon ignition of the cartridge propellant gases are generatedwhich flow through said discharge ducts into said cylinder means at saidpiston rod means side of said piston means and against the adjacent endwall of said cylinder means for causing said piston means and said pistonrod means to be displaced into said cylinder means to effect a tensioningof the safety belt.2. Device according to claim 1, wherein said piston rod means extendsoutwardly from one end of said cylinder means, said piston means and saidcylinder means delimiting pressure chamber means into which the propellantgases flow for causing displacement of said piston means and said pistonrod means away from the one end of said cylinder means.3. Device according to claim 2, wherein said piston means is positionedproximate to the one end of said cylinder means in the untensionedcondition of the safety belt.4. Device according to claim 1, wherein said recess means begins at theside of said piston means facing away from the piston rod means sidethereof and extends partly over the height of said piston means.5. Device according to claim 4, further comprising a propellant chargecartridge disposed in said recess means.6. Device according to claim 1, wherein said piston means is completelydisposed within said cylinder means for all operating positions of saidpiston means.7. Device according to claim 1, wherein said piston means is disposedwithin said cylinder means and is responsive to the generation ofpropellant gases for movement only within said cylinder means.8. Device according to claim 1, wherein said recess means of said pistonmeans is arranged so as to normally be inaccessible from outside thetensioning device.9. Device according to claim 1, further comprising locking means forlocking said piston rod means in the displaced position thereof withinsaid cylinder means.10. Device for tensioning safety belts in vehicles in which one end of thesafety belt is securable to the vehicle and the other end of the belt issecurable to the tensioning device, said device comprising cylinder means,piston means having piston rod means extending from one side thereof, saidpiston means and said piston rod means being arranged for displacementwithin said cylinder means, said piston means being provided withcentrally disposed recess means for receiving an electrically ignitablepropellant charge cartridge and at least two symmetrically disposeddischarge ducts connected with said recess means such that upon ignitionof the cartridge propellant gases are generated which flow through saiddischarge ducts into the cylinder means at the piston rod means side ofthe piston means for causing said piston means and said piston rod meansto be displaced into said cylinder means to effect a tensioning of thesafety belt, said recess means beginning at the side of said piston meansfacing away from the piston rod means side therof and extending partlyover the height of said piston means, a propellant charge cartridgedisposed in said recess means, said cylinder means being a substantiallyclosed cylinder having said piston rod means extending outwardly throughone end thereof, the safety belt being securable to said piston rod means,said cylinder having a mounting means at the end of said cylinder oppositeto the piston rod means and of said cylinder, the mounting means end ofsaid cylinder having a bore therethrough, and at least one electric leadfor igniting said propellant charge cartridge extending from saidpropellant charge cartridge through said cylinder and outwardly of saidcylinder through said bore.11. Device according to claim 10, wherein said at least one electric leadis arranged for connection with a sensing means for providing anelectrical signal for igniting said propellant charge cartridge when apredetermined sensed value is exceeded.12. Device according to claim 10, further comprising locking means forlocking said piston rod means in the displaced position thereof withinsaid cylinder.13. Device according to claim 12, wherein said locking means comprises atleast one cup spring mounted on said piston rod means in engagementtherewith and having its outer rim positioned away from said piston meansand resting against said cylinder so as to permit movement of said pistonrod means in only one direction within said cylinder.14. Device according to claim 13, wherein said cylinder includes a capmember for closing the piston rod means end thereof and through which saidpiston rod means extends, said cap member being provided with a recess forreceiving said at least one cup spring therein.15. Device for tensioning safety belts in vehicles in which one end of thesafety belt is securable to the vehicle and the other end of the belt issecurable to the tensioning device, said device comprising cylinder means,piston means having piston rod means extending from one side thereof, saidpiston means and said piston rod means being arranged for displacementwithin said cylinder means, said piston means being provided withcentrally disposed recess means for receiving an electrically ignitablepropellant charge cartridge and at least two symmetrically disposeddischarge ducts connected with said recess means such that upon ignitionof the cartridge propellant gases are generated which flow through saiddischarge ducts into the cylinder means at the piston rod means side ofthe piston means for causing said piston means and said piston rod meansto be displaced into said cylinder means to effect a tensioning of thesafety belt, and locking means for locking said piston rod means in thedisplaced position thereof within said cylinder means, said locking meanscomprising at least one cup spring mounted on said piston rod means inengagement therewith and having its outer rim positioned away from saidpiston means and resting against said cylinder means so as to permitmovement of said piston rod means in only one direction within saidcylinder means.16. Device according to claim 15, wherein said recess means begins at theside of said piston means facing away from the piston rod means side ofsaid piston means and extends partly over the height of said piston means."
040087816,"Automatic vehicle-speed adjusting device",1975-10-28,1977-02-22,"Tsurunosuke Ochiai","",B60K 3100,1913219;2056052;2236790;2275011;3398991;3683136;3778763,"What is claimed is:1. A device for controlling the speed of a vehicle as the latter negotiatesa curve comprising a U-shaped tube having two legs joined to a cross over,said U-shaped tube being disposed in said vehicle with its two legssubstantially vertically disposed and with the general plane of theU-shaped tube being disposed generally transversely of the longitudinalaxis of the vehicle, terminal elements secured in an air-tight manner inthe legs of said U-shaped tube, mercury disposed in said U-shaped tubesuch as to normally contact said terminal elements when the vehicle ismoving in a straight path, said terminal elements have vertical internalpassages with the lower ends of said internal passages leading to saidmercury in said U-shaped tube, said terminal elements have upper closedends, and enlarged air-chambers in said terminal elements leading from theupper ends of said internal passages, said mercury being movable in saidU-shaped tube so as to break contact with one of said terminal elementswhen the vehicle negotiates a curve and subjects the mercury tocentrifugal force.2. A device according to claim 1 wherein the diameter of said internalpassages in said terminal elements is less than the diameter of the legsand the cross over of said U-shaped tube.3. A device according to claim 1 wherein said cross over of said U-shapedtube has a variable diameter with the largest diameter thereof beingsubstantially at the center of said cross over.4. A device according to claim 1 wherein said device is installed on avehicle having an internal combustion engine having an ignition circuitwhich includes a battery and spark plugs, said device being installed insaid ignition circuit between said battery and said spark plugs such thatthe ignition circuit is interupted when contact between said mercury andone of said terminal elements is broken.5. A device according to claim 1 wherein said U-shaped tube is made ofelectrical insulating material and said terminals are made of electricalconducting material.6. A device according to claim 1 wherein said enlarged air-chambers are incommunication only with said internal passages of said terminal elementsand thereby serve as air cushions for said mercury."
040087824,"Return device for steering mechanism",1975-03-27,1977-02-22,"Roger Chanal","Etat Francais represente par le Delegue Ministeriel pour l Armement",B62D  506,1233987;1480840;1633695;3374850;3636794;3833235,"What we claim is:1. A return device for a hydraulic steering mechanism of a vehicle, thesteering mechanism including a steering wheel rotatable with a steeringcolumn connected by a line of rotatable shafts to a pair of guide wheelslaterally pivotable from a straight-ahead position for controlling thedirection of travel of the vehicle, comprising return means forautomatically returning the guide wheels to a straight-ahead positionafter they have been laterally pivoted, the return means including a drummounted on one of the shafts for rotation therewith; first resilient meansengaging the drum in such a manner that the first resilient means isstressed selectively, depending upon the direction in which the guidewheels are laterally pivoted, by the rotation of the drum when the guidewheels are initially pivoted laterally from a straight-ahead position forproviding a resistance to further lateral pivoting of the guide wheelsaway from a straight-ahead position and a return force to return the guidewheels to a straight-ahead position; and second resilient means connectedto the drum in such a manner that the second resilient means is tensionedby the rotation of the drum for providing, after the first resilient meansis stressed by the rotation of the drum, a resistance to further lateralpivoting of the guide wheels away from a straight-ahead position and areturn force to return the guide wheels to a straight-ahead position.2. A return device according to claim 1, wherein the drum includes a pairof plates and a reduced diameter portion, the first resilient meansengaging the pair of plates and the second resilient means being connectedto the reduced diameter portion.3. A return device according to claim 2, wherein the first resilient meansincludes a hairpin spring having a pair of ends, one end of the hairpinspring engaging one plate of the drum in such a manner that when the guidewheels are initially pivoted laterally in one direction the one end of thehairpin spring is displaced from a rest position by the one plate andstressed to provide a resistance to further pivoting of the guide wheelsin the one direction and a return force for returning the guide wheels toa straight-ahead position, the other end of the hairpin spring engagingthe other plate of the drum in such a manner that when the guide wheelsare initially pivoted laterally in the other direction the other end ofthe hairpin spring is displaced from a rest position by the other plateand stressed to provide a resistance to further pivoting of the guidewheels in the other direction and a return force for returning the guidewheels to a straight-ahead position.4. A return device according to claim 3, wherein the second resilient meansincludes a coil spring having a pair of ends, one end of the coil springbeing attached to the vehicle at a point fixedly positioned a spaced-apartdistance from the drum, and a cable connected between the other end of thecoil spring and the drum in such a manner that when the guide wheels arelaterally pivoted in the one direction the cable rotates about the reduceddiameter portion of the drum in a first direction to tension the coilspring and provide, after the one plate of the drum displaces the one endof the hairpin spring, a resistance to further pivoting of the guidewheels in the one direction and a return force for returning the guidewheels to a straight-ahead position and when the guide wheels arelaterally pivoted in the other direction the cable rotates about thereduced diameter portion of the drum in a second direction opposite to thefirst direction to tension the coil spring and provide, after the otherplate of the drum displaces the other end of the hairpin spring, aresistance to further pivoting of the guide wheels in the other directionand a return force for returning the guide wheels to a straight-aheadposition.5. A return device according to claim 4, further comprising an axle aboutwhich the hairpin spring is mounted, the axle being positioned such thatthe hairpin spring lies substantially in a horizontal plane including thelongitudinal axis of the one shaft and sized such that the ends of thehairpin spring are positioned on opposite sides of the horizontal plane.6. A return device according to claim 5, wherein the plates and reduceddiameter portion of the drum are coaxial with the one shaft; and whereinthe reduced diameter portion of the drum is cam-shaped with a symmetricalprofile about the horizontal plane when the guide wheels are in astraight-ahead position.7. A return device according to claim 6, wherein the reduced diameterportion of the drum is shaped to define a curve which progressivelyrecedes about the longitudinal axis of the one shaft.8. A return device according to claim 5, wherein the coil spring and thecable lie in the horizontal plane when the guide wheels are in astraignt-ahead position.9. A return device according to claim 3, wherein the plates of the drum arelocated at opposite ends of the drum; and wherein the reduced diameterportion of the drum is positioned between the plates.10. A return device according to claim 9, wherein the one plate of the drumincludes a shoulder extending partially around the outer periphery of theplate and a boss extending partially around the outer periphery of theshoulder in such a manner that the one end of the hairpin spring rests onthe one shaft when the guide wheels are in a straight-ahead position,engages the boss on the one plate when the guide wheels are initiallypivoted laterally in the one direction and rests on the shoulder of theone plate after disengaging the boss of the one plate upon the furtherlateral pivoting of the guide wheels in the one direction, the resistanceand return force being provided only when the one end of the hairpinspring engages the boss of the one plate; and wherein the other plate ofthe drum includes a shoulder extending partially around the outerperiphery of the plate and a boss extending partially around the outerperiphery of the shoulder in such a manner that the other end of thehairpin spring rests on the one shaft when the guide wheels are in astraight-ahead position, engages the boss on the other plate when theguide wheels are initially pivoted laterally in the other direction andrests on the shoulder of the other plate after disengaging the boss of theother plate upon the further lateral pivoting of the guide wheels in theother direction, the resistance and return force being provided only whenthe other end of the hairpin spring engages the boss of the other plate.11. A return device according to claim 10, wherein the points of engagementbetween the bosses and the ends of the hairpin spring approach theextremity of the ends of the hairpin spring as the guide wheels pivotlaterally away from a straight-ahead position.12. A return device according to claim 1, wherein the resistances andreturn forces provided by the first and second resilient means actconsecutively and are substantially zero when the guide wheels are in astraight-ahead position and increase progressively the further the guidewheels are pivoted laterally away from a straight-ahead position.13. A return device according to claim 1, wherein the line of rotatableshafts includes two laterally spaced-apart lines of shafts, one line ofshafts being connected to the steering column and having a large diametersprocket mounted for rotation therewith, the other line of shafts beingconnected to the guide wheels and having a small diameter sprocket mountedfor rotation therewith, the two lines of shafts being connected by anendless chain meshing with the sprockets.14. A return device according to claim 13, wherein the one shaft is locatedin the one line of shafts and includes the large diameter sprocket.15. A return device according to claim 1, wherein the guide wheels aresuspended for vertical oscillatory motion independent of one another."
