WKU,Title,App_Date,Issue_Date,Inventor,Assignee,ICL_Class,References,Claims
040600629,"Carburetor choke valve control system apparatus",1975-11-03,1977-11-29,"Katsuhiko Tsutsui;Heihachi Miura;Yukio Miyano","Honda Giken Kogyo Kabushiki Kaisha",F02B 7502;F02D 3902,3443552;3659564;3785624;3837322;3882831;3941105;3967600;3982507,"We claim:1. For use with a carburetor for an internal combustion engine, thecarburetor having a main intake passage for supplying main combustionchambers of the engine with a lean mixture and having an auxiliary intakepassage for supplying auxiliary combustion chambers of the engine with arich mixture, the improvement comprising, in combination: a main chokevalve in the main intake passage and fixed on a shaft, a first lever fixedto the shaft, a second lever mounted to turn on the shaft, a spring actingto turn the second lever with respect to the first lever, hook means onthe first lever limiting such turning movement of the second lever, anauxiliary choke valve in the auxiliary intake passage, means including anauxiliary lever for moving the auxiliary choke valve, means including alost-motion connection between said second lever and said auxiliary leverwhereby the auxiliary choke valve is moved from open position towardclosed position only after predetermined closing movement of said mainchoke valve, a third lever mounted to turn on the shaft and engageablewith said hook means, connecting means whereby said third lever may movesaid auxiliary choke valve, and means responsive to reduction in pressurein one of said intake passages upon starting of the engine to cause thethird lever to open both choke valves.2. The combination set forth in claim 1 in which said first means includesa manually operated element.3. The combination set forth in claim 1 in which said first means includesa temperature responsive bimetal element.4. For use with a carburetor for an internal combustion engine, thecarburetor having a main intake passage for supplying main combustionchambers of the engine with a lean mixture and having an auxiliary intakepassage for supplying auxiliary combustion chambers of the engine with arich mixture, the improvement comprising, in combination: a main chokevalve in the main intake passage and fixed on a main shaft, an auxiliarychoke valve in the auxiliary intake passage and fixed on an auxiliaryshaft, each shaft having a first lever fixed thereon, a second levermounted to turn on each shaft, a third lever mounted to turn on eachshaft, a spring on each shaft acting to turn the second lever with respectto the first lever, hook means on each first lever limiting such turningmovement of the second lever and the third lever on the same shaft, meansincluding a lost-motion connection between said second lever on the mainshaft and said second lever on the auxiliary shaft whereby the auxiliarychoke valve is moved from open position toward closed position only afterpredetermined closing movement of said main choke valve, a rod connectingsaid third levers for dependent movement, and means responsive toreduction to pressure in one of said intake passages upon starting of theengine to cause the third levers to open both choke valves.5. The combination set forth in claim 4 in which said first means includesa manually operated element.6. The combination set forth in claim 4 in which said first means includesa temperature responsive bimetal element."
040600637,"Throttle positioner",1975-08-13,1977-11-29,"Koichi Hirasawa","Toyota Jidosha Kogyo Kabushiki Kaisha",F02D 3100,3547089;3596642;3744471;3918421,"I claim:1. A throttle positioner for a throttle valve of an automobile enginehaving a rotary shaft, comprising:a lever fixedly mounted on said roatry shaft;a lever driving element mounted on said rotary shaft to be freely rotatablewith respect to said shaft and adapted to drive said lever in a directionto open said throttle valve;said lever and said lever driving element individually having lugsconfronting each other;said lug and said lever driving element supporting an adjusting screwthreadably mounted thereto;said adjusting screw having a tip end which drivingly abuts against saidlug of said lever, whereby movement of said screw supported by said leverdriving element in a first direction imparts motion of said lever;a diaphragm means drivingly connected to said lever driving element so asto drive said lever in a first direction to ensure that said throttlevalve is opened at least to a throttle positioner preset opening when avacuum is applied thereto;said lever driving element being adapted to release said lever in a seconddirection opposite to said first direction when atmospheric pressure isapplied thereto;passage means for supplying the manifold vacuum or atmospheric pressure tosaid diaphragm means;an electro-magnetic valve which controls said passage means to selectivelysupply the manifold vacuum or atmospheric pressure through said passagemeans, andan electric circuit means for controlling said electro-magnetic valve inaccordance with the operational conditions of the vehicle whichincorporates the throttle positioner.2. The throttle positioner of claim 1, wherein a vacuum delay valve isprovided in said passage means, said vacuum delay valve being adapted topresent substantially zero flow resistance to fluid which flows from saiddiaphragm means toward said electro-magnetic valve and a substantial flowresistance to fluid which flows in the opposite direction.3. The throttle positioner of claim 1, wherein said lugs of said lever andlever driving element are provided to be substantially parallel with aphantom plane which includes the central axis of said rotary shaft whensaid lug of said lever engages said adjusting screw, said rod memberextending substantially perpendicular to said phantom plane.4. The throttle positioner of claim 3, wherein said rod member extends fromits first end where it is pivotably connected with said lever drivingelement in a direction in which said lug of said lever driving elementconfronts said lug of said lever.5. The throttle positioner of claim 2, wherein said vacuum delay valvecomprises a check valve and a throttling orifice provided in parallel toeach other.6. The throttle positioner of claim 5, wherein said vacuum delay valvecomprises a housing having a partition which devides said housing into twochambers, at least one valve opening provided in said partition, aflexible pad member mounted to said partition for covering said valveopening on one side of said partition in a manner so as to flexiblyrelease said valve opening, and a throttle opening provided in saidpartition.7. The throttle positioner of claim 1, wherein said electro-magnetic valvecomprises a housing having axially aligned first and second ports and anadditional third port, a core mounted in said housing to be axiallymovable between first and second positions, said core having first andsecond axial ends which cooperate respectively with said first and secondports so that when said core is located in said first position, said firstport is closed while said second port is opened and when said core islocated in said second position, said first port is opened while saidsecond port is closed, a solenoid mounted in said housing adapted to drivesaid core toward said second position when energized, and a spring meanswhich resiliently drives said core toward said first position.8. The throttle positioner of claim 7, wherein said first and second portsare supplied with manifold vacuum and atmospheric pressure, respectively,while said third port is connected to said diaphragm means.9. The throttle positioner of claim 1, wherein said diaphragm meanscomprises a diaphragm, a cup-like housing member supporting said diaphragmat its peripheral portion in a sealing manner thereby defining a diaphragmchamber on one side thereof and a rod member connected substantialyperpendicularly to said diaphragm at one end thereof, the other end ofsaid rod member being pivotably connected with a free end portion of saidlever driving element."
040600645,"Variable size venturi carburetor with an electronic air/fuel ratio",1976-03-18,1977-11-29,"Hidehiro Minami;Hideo Kamino","Nissan Motor Company, Limited",F02M  700,1107713;1196976;1328590;1634461;2868522;3684257;3875917;3880962;3925521;3963009,"What is claimed is:1. In a variable size venturi carburetor of an internal combustion enginewith an electronic air/fuel ratio control system operable in accordancewith at least one engine operating variable and having a body defining abore, a suction responsive piston projecting into the bore to form aventuri and movable in response to the suction adjacent the venturi to bewithdrawn from the bore, a fuel delivery passageway in the body throughwhich fuel is discharged from a reservoir to the venturi, a meteringneedle valve extending from the suction responsive piston across theventuri into the fuel delivery passageway, and additional air deliverypassageway being controlled by the electronic air/fuel ratio controlsystem, the improvement comprising; a tubular nozzle carrying membervertically slidably fitted in the fuel delivery passageway and in constantcommunication with said additional air delivery passageway and means formanually vertically displacing said nozzle carrying member relative to thebody to adjust the position of the nozzle with respect to the venturi, amanual adjusting screw having indicating means mounted in the carburetorbody and linkage means to transfer the adjustment of the adjusting screwto the nozzle carrying member to move the same relative to the body, saidlinkage means having an L-shaped pivotal lever having one arm abuttingagainst one end of the adjusting screw opposite to the screw head and theother arm operatively linked with the bottom of the tubular nozzlecarrying member.2. A carburetor according to claim 1, further comprising pressureresponsive means being deformable in dependence on the atmosphericpressure and provided between the nozzle carrying member and the linkagemeans to displace the nozzle carrying member in dependence on thedeformation of the pressure responsive means.3. A carburetor according to claim 1, in which the nozzle carrying memberhas at its outer wall surface an elongate groove extending longitudinallythereof, via which the additional air delivery passageway extends throughthe wall of the nozzle carrying member opening to the nozzle, saidelongate groove having length at least equal to the maximum stroke ofdisplacement of the nozzle carrying member.4. A carburetor according to claim 1, in which the carburetor body has atits inner surface defining the fuel delivery passage an elongate grooveextending longitudinally thereof, via which the additional air deliverypassageway extends through the wall of the nozzle carrying member openingto the nozzle, said elongate groove having a length at least equal to themaximum stroke of displacement of the nozzle carrying member.5. A carburetor according to claim 1 in which the adjusting screw has ascale indicating year round temperatures on its head."
040600653,"Exhaust gas recirculation system having means to estimate actual",1976-05-25,1977-11-29,"Yoshitaka Hata;Kenji Ikeura;Masaaki Ozeki","Nissan Motor Company, Limited",F02M 2506,3605709;3636934;3800764;3835827,"What is claimed is:1. A method of estimating the exhaust gas recirculation rate in an internalcombustion engine having a recirculation passage for recirculating aportion of the exhaust gas from the exhaust line to the induction passageof the engine, so that the recirculated exhaust gas is mixed with a freshgas which is either air or an air-fuel mixture flowing through theinduction passage at a section where the recirculation passage joins theinduction passage, the recirculation rate being defined by the ratio ofthe mass of the recirculated exhaust gas per unit time to the mass flowrate of said fresh gas in the induction passage, the method comprising thesteps of:measuring the respective temperatures of said fresh gas, the recirculatedexhaust gas and a resulting mixture of said fresh gas and the recirculatedexhaust gas; and computing the recirculation rate by the followingequation,##EQU6##where q is the mass of the recirculated exhaust gas per unit time, Q isthe mass flow rate of said fresh gas at said section of the inductionpassage, T is gas temperature, C is specific heat, and the subscripts a, eand m represent said fresh gas, recirculated exhaust gas and a resultingmixture, respectively.2. A method as claimed in claim 1, wherein##EQU7##in said equation are both approximated to 1.0.3. A method as claimed in claim 1, further comprising the step of producingfirst, second and third electrical signals respectively representing themeasured temperatures T.sub.a, T.sub.e and T.sub.m, the computing stepconsisting of the steps of:modulating said first electrical signal representing T.sub.a to a fourthelectrical signal representing##EQU8##in a first operational amplifier; producing a fifth electrical signalrepresenting##EQU9##from said third electrical signal representing T.sub.m and said fourthelectrical signal in a second operational amplifier;modulating said second electrical signal representing T.sub.e to a sixthelectrical signal representing##EQU10##in a third operational amplifier; producing a seventh electrical signalrepresenting a multiple of##EQU11##from said third electrical signal and said sixth electrical signal in afourth operational amplifier; and p1 producing an eight electrical signalrepresenting the right side term of said equation from said fifth andseventh electrical signals in a fifth operational amplifier."
040600661,"Compound archery bow with eccentric cam elements",1975-12-11,1977-11-29,"Donald S. Kudlacek","",F41B  500,3486495;3841295;3958551,"Having now described my invention and the manner in which it may be used, Iclaim:1. A compound archery bow comprising:a. a handle member,b. a pair of bow limbs projecting from opposite ends of the handle member,c. a pair of cam members each comprising a pair of cam elements ofdifferent diameters secured together eccentrically and having a commonpivot axis which is eccentric with respect to both cam elements,d. a pivot member on the outer end of each limb pivotally mounting one ofthe cam members on said pivot axis which is eccentric with respect to bothcam elements, ande. a bow string having a medial working stretch segment for projecting anarrow and opposite end segments each extending therefrom and wrapped firstover the peripheral surface of the larger diameter cam element of theassociated cam member, thence over the peripheral surface of the smallerdiameter cam element and being secured to the cam member, and thenceextending from the smaller diameter cam element of the associated cammember to attachment with the opposed limb.2. The compound archery bow of claim 1 wherein the pair of cam elements ofeach cam member are disposed with their peripheries in a common tangentialplane along a common transverse line, the common pivot axis is disposedsubstantially on a diametrical line through said common transverse line, abore extends substantially diametrically through the cam member on a linesubstantially normal to said diametrical line through said commontransverse line, the bore communicating at one end with the periphery ofthe larger diameter cam element and at the opposite end with theperipheral surface of the smaller diameter cam element, the bore receivingtherethrough a portion of the bow string intermediate the portions wrappedover the peripheral surfaces of the cam elements, and a set screwretractably intercepts said bore for releasably securing the bow stringtherein."
040600670,"Trigger assembly for spring loaded weapons",1975-11-20,1977-11-29,"Pierre Dandine","",F41B  704,2627260;3850157,"What is claimed is:1. A trigger assembly for launching the projectile of a spring loadedweapon comprising a barrel hollow butt stock in which the rear end of theprojectile is received, an axle fixedly mounted in said butt stocktransversely to the direction of the barrel, a detent adapted to engagethe rear end of the projectile, said detent being mounted within said buttstock and swingable about said axle, said detent having a slot throughwhich said axle passes, said slot extending at an angle to the axis ofsaid barrel so as to be axially movable and pivotable about the axle, aspring means supported within said butt stock, said spring means includinga spring, said spring directly engaging said detent, and said spring meansbeing in stressed condition when the gun is in a cocked condition toproduce a force on said detent to hold a projectile in a retractedposition, means located within said butt stock for limiting the flexing ofsaid spring means when a projectile is in a cocked condition, and atrigger member for displacing said spring means from its flexed positionwhen the gun is in a cocked position to a position releasing the springmeans force on said detent.2. The assembly according to claim 1 wherein said detent is provided withboss adapted to engage within a notch normally formed on a projectile.3. The assembly according to claim 1 wherein said said means located withinsaid butt stock comprises a cradle adapted to receive said spring means insaid stressed condition.4. The assembly according to claim 1 wherein said spring means is anelongated flat spring.5. The assembly according to claim 1 wherein said spring means is ahelicoidal spring.6. The assembly according to claim 4 wherein the lower end of saidelongated spring is fixed at its lower end to said butt stock.7. The assembly according to claim 4 wherein said elongated spring isseated within slots formed at the lower end in said butt stock and at theupper end in said detent.8. The assembly according to claim 1 wherein said elongated spring iscurved having an axis extending between its two ends, and which isbucklable by flexing across said axis.9. The assembly according to claim 1 wherein the detent has a generallytriangular shape of the barrel of the weapon so as to be axially movableand pivotable about the axle.10. The assembly according to claim 1 wherein said spring means isinherently resilient and returnable to its initial present bias."
040600688,"Air cooled freestanding fireplace",1975-11-28,1977-11-29,"Paul H. Lever;Clifford D. Mohr","Fireplace Corporation of America",F24B  118,3538909;3744477;3888231,"The embodiments of the invention in which an exclusive property orprivilege is claimed are defined as follows:1. A fireplace unit comprising: an outer housing having a rear wall, a top,bottom and side walls and a frontal opening;a flue connected to an opening in said outer housing;a firebox disposed within said outerhousing, an opening corresponding tosaid outer housing frontal opening and having a floor for supporting ahearth;said firebox also including bottom, sides and rear wall at least some ofsaid walls or floor being supported in spaced apart relationship to saidouter housing bottom, sides, or top to define air passages therebetween;means for creating primary air flow through said firebox for supportingcombustion therein, said means including a pipe connecting said fireboxwith said flue, said pipe being of smaller cross-sectional area than saidflue and extending into said flue so as to define a clearance spacetherebetween and also defining a sudden enlargement in the flow paththrough which said primary air flows;means for creating a secondary air flow through said air passages, saidmeans including air inlets in communication with said air passages andalso including means creating a fluid connection between said air passagesand said clearance space between said pipe and said flue, wherebyrelatively low pressure created in said clearance space by flow of primaryair into said sudden enlargement induces flow through said air passages.2. The fireplace unit according to claim 1 wherein said relationshipbetween said flue and said pipe cross sectional areas is 1.3:1.3. The fireplace unit according to claim 1 wherein said air inlets compriseopenings in said outer housing bottom.4. The fireplace unit according to claim 1 wherein said outer housing andsaid firebox are formed of metal.5. A fireplace unit comprising: an outer housing having a rear wall, a top,bottom and side walls and a frontal opening;a flue connected to an opening in said outer housing;a firebox disposed within said outer housing, an opening corresponding tosaid outer housing frontal opening and having a floor for supporting ahearth;said firebox also including bottom, sides and rear wall at least some ofsaid walls or floor being supported in spaced apart relationship to saidouter housing bottom, sides, or top to define air passages therebetween;means for creating primary air flow through said firebox for supportingcombustion therein, said means including a pipe connecting said fireboxwith said flue, said pipe being of smaller cross-sectional area than saidflue and extending into said flue so as to define a clearance spacetherebetween;means for creating a secondary air flow through said air passages, saidmeans including air inlets in communication with said air passages andalso including means creating a fluid connection between said air passagesand said clearance space between said pipe and said flue, wherebyrelatively low pressure created in said clearance space by flow of primaryair into said flue induces flow through said air passages; and whereinsaid firebox includes a frontal wall above said firebox opening, the outerhousing top includes a housing and lower edge extending opposite saidfirebox, said firebox frontal wall, a hood extending forwardly of saidfirebox, and further includes means creating airflow into said spacebetween said outer housing hood and said firebox frontal wall into saidflue, said means including a fluid connection between said space and saidclearance space between said pipe and said flue whereby air is drawnthrough said space by the flow of the primary air in said flue to captureany smoke spillage from said firebox.6. The fireplace unit according to claim 1 wherein said pipe is coaxialwith said flue.7. The fireplace unit according to claim 6 wherein pipe and said flue arecircular in cross-section.8. The fireplace unit according to claim 7 wherein said relationshipbetween said flue and said pipe cross-sectional areas is 1.3:1."
040600696,"Window unit for use in oven doors",1976-04-14,1977-11-29,"Claude Drouin","Les Industries BFG Limitee",F23M  700,2687194;3855994,"What is claimed is:1. A window unit for use in an oven door comprising, in combination:a frame consisting of top and bottom members and a pair of side members;andglass sheets supported in said frame and arranged in spaced parallelrelationship to define air spaces between adjacent glass sheets;said top and bottom frame members each having laterally spaced longitudinalportions forming channels to individually receive therein a major portionof the upper and lower marginal edges of said glass sheets, said top andbottom frame members each further including full end portions receivingthe remaining extremity portions of said marginal edges;said pair of side frame members each having recessed portions forming sidechannels to receive therein side marginal edges of said glass sheets; eachsaid side frame member including, at opposite ends thereof and betweensaid side channels, outwardly projecting tongues extending between saidchannels of said top and lower frame members; said tongues being made of amaterial capable of being bent whereby said tongues may be folded overcorresponding end portions of said top and bottom frame members to therebylock said frame members in assembly with said glass sheets containedtherein; air circulation through said unit being effected between saidchannels of said bottom frame member, up said air spaces between saidglass sheets, and between said channels of said top frame member.2. A window unit as defined in claim 1, wherein said top and bottom framemembers are identically shaped and wherein said pair of side frame membersare also identically shaped.3. A window unit as defined in claim 1, wherein said glass sheets arerectangular in shape and wherein the horizontal dimensions of the glasssheets are substantially greater than the vertical dimensions of the glasssheets; further providing clamp means at about the mid portion of saidupper and lower frame members to prevent inward and outward flexing ofsaid glass sheets."
040600700,"Solar heating",1976-01-22,1977-11-29,"Donald Gerton Harter","Solar Industries, Inc.",F24J  302,2594232;3239000;3438432;3648769;3918430;3982527,"I claim:1. A mechanism for the collection of heat from solar radiation by themaximizing of the surface area capable of absorbing direct radiation anddiffuse radiation and trapping some radiation for purposes of reradiationcomprising:a unitary construction of a polymer mixed with a black coloring agentconsisting of planar web of a certain thickness and certain width andcertain length and a multiplicity of closed-spaced parallel-disposedtubular elements extending across the entirety of the certain web widthand throughout the entirety of the certain web length,each tubular element being of circular cross section and having a wallthickness equal to the certain web thickness, the web and each tubularelement merging into each other along each respective line of contact witheach tubular element projecting upwardly from the web plane,a pair of apertured header tubes of circular cross section extendedtransversely to and bonded at opposite ends of each of the tubularelements and a tubular communicating adapter extended through eachaperture in each header tube and into the interior of a respective tubularelement for effecting a communicating connection therebetween."
040600718,"Solar collector for solar heating systems",1976-06-17,1977-11-29,"Emil L. Chayet","Solar Energy Dynamics Corporation",F24J  302,1747826;2552237;3200820;3927659,"Having thus described my invention I claim:1. A solar collector for use in a solar heating system, comprising a sealedhousing, one face of said housing being planar and being transparent toadmit solar radiation to the interior of said housing, a continuous lengthof tubing tightly coiled in a substantially flat planar helical array ofclosely adjacent contiguous turns, means for supporting said flat planarhelical tubing array within said housing with the plane of said arraybeing disposed substantially parallel to the plane of said transparenthousing face, said array comprising two pluralities of helical turnsrespectively connected in series flow communication with one another andrespectively disposed in concentric, substantially coplanar relation toone another, the diameters of the tubings in said two pluralities ofhelical turns respectively differing from one another, a flow inlet lineconnected to the larger diameter tubing one of said two pluralities ofhelical turns and a flow outlet line connected to the smaller diametertubing one of said two pluralities of helical turns.2. The collector of claim 1 wherein the larger diameter tubing one of saidtwo pluralities of helical turns extends in the plane of said arraybetween the outer periphery of said planar array and a point in said arrayspaced from the center of said array, and the smaller diameter tubing oneof said two pluralities of helical turns extends in said plane betweensaid point in said array and the center of said array.3. The collector of claim 2 wherein the ratio between the tubing diametersof said larger diameter tubing and said smaller diameter tubing issubstantially 1.33 to 1.4. The collector of claim 1 wherein the length of the tubing in said largerdiameter plurality of turns is greater than the length of the tubing insaid smaller diameter tubing plurality of turns.5. The collector of claim 4 wherein the ratio of said tubing lengths fallswithin the range of 2:1 to 1.5:1.6. The collector of claim 4 wherein the ratio of said tubing lengths issubstantially 1.66 to 1.7. The collector of claim 6 wherein the ratio between the tubing diametersof said larger diameter tubing and said smaller diameter tubing issubstantially 1.33 to 1.8. The collector of claim 1 wherein said supporting means comprises a pairof elongated flat planar metallic sheets disposed in spaced substantiallyparallel relation to one another and substantially parallel to the planeof said array, said metallic sheets being disposed in face-to-facerelation to said planar array and being connected respectively todiametrically opposed portions of said planar helical tubing array, andmeans for fastening the opposing ends of said pair of sheets to fixedinterior portions of said housing.9. The collector of claim 8 including a further flat planar metallic sheetsubstantially coplanar with, spaced from, and disposed between said pairof elongated planar sheets in face-to-face engagement with the centralturns of said flat planar helical tubing array.10. The collector of claim 9 including a layer of insulating materialdisposed between said metallic sheets and the face of said housing remotefrom said transparent face, said flat planar helical array beingpositioned within said housing between said flat planar metallic sheetsand said planar transparent face of said housing, said sheets and saidarray all being coated with a radiation absorptive material."
040600726,"Solar heater apparatus",1976-07-01,1977-11-29,"Donald F. Johnson","American Solar Energy Corporation",F24J  302,3314414;3996918,"What is claimed is:1. Solar heating apparatus comprising a solar panel having a perimetricframe that has an upper wall, a lower wall, an open front side, and anopen back side, first means joined to the frame to close the back sideopening, second means that permits passage of infrared rays of the sunmounted on the frame in substantial spaced relationship to the first meansto close the front side opening, wall means defining a plurality ofhorizontally elongated tubular fluid channels with one extendingvertically above the other mounted in the frame between the first andsecond means and spaced from the second means, each channel having a topwall portion, a bottom wall portion, a first end wall and a second endwall, a liquid inlet opening to the interior of the vertically uppermostfluid channel adjacent the first end wall thereof, a liquid outlet openingto the interior of the vertically lowermost fluid channel adjacent one ofthe end walls thereof, and conduit means opening to interiors of the fluidchannels adjacent the end walls thereof other than the ones adjacent theliquid inlet and liquid outlet for interconnecting the channels to providea liquid flow path between the channels from the liquid inlet to theliquid outlet with the liquid flowing in a direction through a channelthat is opposite the direction of flow through the channel immediatelyvertically therebeneath, means remote from the panel for storing heatenergy, and means for conducting liquid from the liquid outlet to the heatstoring means and from the heat storing means to the liquid inlet wherebyliquid from the heat storing means passes through the liquid inlet andalong the liquid flow path to the liquid outlet, the liquid connectingmeans including means for controlling the flow of liquid through theliquid inlet to maintain liquid in each channel at a level that is asubstantial distance below the top wall portion of the respective channelto provide a dead air space in each channel above the level of the liquidin the respective channel.2. The apparatus of claim 1 further characterized in that the conduit meansincludes for each channel other than the lowermost channel a dischargeopening that opens to the interior of the respective channel verticallymore closely adjacent the bottom wall portion of the respective channelthan the top wall portion thereof, and includes for each channel an inletopening that opens to the interior of the respective channel verticallymore closely adjacent the bottom wall portion of the respective channelthan the top wall portion thereof.3. The apparatus of claim 2 further characterized in that each of thechannels is a generally rectangular metal channel, and that the bottomwall portion of the uppermost channel is in abutting relationship to thetop wall portion of the channel vertically therebeneath.4. Solar heating apparatus comprising a solar panel having a plurality ofhorizontally elongated, generally rectangular, tubular liquid channelswith the channels being one generally vertically above the other, eachchannel having a first end wall portion, a horizontally opposite secondend wall portion, a top wall portion and a bottom wall portion, the bottomwall portion of each channel that is vertically above another being incontact with the top wall portion of the channel immediately therebeneath,perimetric frame means for mounting said channels, means cooperating withthe frame means for providing a dead air chamber that opens to thechannels, the cooperating means including means that permits passage ofinfrared rays of the sun to pass through the dead air chamber and impingeon the channels, a liquid inlet opening through the first end wall of theuppermost channel to the interior thereof, a liquid outlet opening throughone of the end walls of the lowermost channel to the interior thereof at alocation more closely adjacent the bottom wall portion of the lowermostchannel than the top wall portion thereof and means for fluidly connectingthe channels in series to provide a fluid flow path from the liquid inletthrough the uppermost channel and sequentially through each next lowerchannel to the liquid outlet, the series connecting means having anopening through which liquid is discharged from the respective channelthat is more closely adjacent the bottom wall portion of the respectivechannel than the top wall portion thereof, a heat storage receptacle, andmeans to conduct liquid from the liquid outlet to said storage receptacle,give up heat energy to the receptacle and conduit liquid to the liquidinlet, and control means connected to the liquid conduit means forregulating the rate of flow of liquid to the liquid inlet to an amountthat the liquid in each of the channels remains at a level substantiallybelow the top wall portion thereof.5. The apparatus of claim 4 further characterized in that the conduit meansincludes a pump, that the control means includes a control for turning thepump on when the temperature in the dead air chamber exceeds a preselectedvalue and turning the pump off when the temperature in the dead airchamber falls below a preselected value.6. The apparatus of claim 4 further characterized in that there is providedvalve means opening to the uppermost channel to permit air flow thereintowhen a vacuum develops therein and permit discharge therefrom when thepressure in the uppermost channel exceeds a preselected value.7. The apparatus of claim 4 further characterized in that the panelincludes means that permits the passage of infrared rays mounted on theframe means to provide a dead air chamber opposite the first dead airchamber from the channels, that the control means controls the rate offlow in the channels to a level that each channel is less than half fullof liquid and that each liquid opening and discharge opening for eachchannel opens only to the lower half of the respective channel."
040600734,"Syringe shield",1976-03-19,1977-11-29,"Carl Collica;Leonard Epifano;Ralph Farella","Medi-Ray, Inc.",A61B  600,3596659;3814941;3820541;3973554,"We claim:1. A syringe shield, comprising:an inner generally cylindrical shell formed of poastic material having anelongated slot extending longitudinally therein;a generally cylindrical lead body, said body being proportioned such thatits inner surface conforms generally to the outer surface of said innershell, said body having an elongated slot aligned with the slot in saidinner shell;an outer shell formed of plastic material, said outer shell having anelongated slot aligned with the slots in said inner shell and said body;andan elongated optically transparent radiation shielding member proportionedto fit in the elongated slot in said body.2. The syringe shield as defined by claim 1 wherein said inner shell, saidbody, and said outer shell each taper radially toward their axis at thefront end thereof, and further comprising a ring-shaped collar joining thetapered portions of the inner and outer shells at said front ends.3. The syringe shield as defined by claim 2 wherein said collar is a frontextension of said inner shell.4. The syringe shield as defined by claim 1 wherein said inner shell has aplurality of flexible plastic protrusions extending into its bore.5. The syringe shield as defined by claim 2 wherein said inner shell has aplurality of flexible plastic protrusions extending into its bore.6. The syringe shield as defined by claim 1 wherein said slots aregenerally rectangular and wherein said outer shell is lipped at its slotto retain said member.7. The syringe shield as defined by claim 2 wherein said slots aregenerally rectangular and wherein said outer shell is lipped at its slotto retain said member.8. The syringe shield as defined by claim 5 wherein said slots aregenerally rectangular and wherein said outer shell is lipped at its slotto retain said member.9. A syringe shield, comprising:an inner generally cylindrical shell formed of plastic material having anelongated slot extending longitudinally therein;a generally cylindrical body of radiation-shielding material, said bodybeing proportioned such that its inner surface conforms generally to theouter surface of said inner shell, said body having an elongated slotaligned with the slot in said inner shell;an outer shell formed of plastic material, said outer shell having anelongated slot aligned with the slots in said inner shell and said body,said inner shell, said body, and said outer shell each tapering radiallytoward their axis at the front end thereof;a ring-shaped collar joining the tapered portions of the inner and outershells at said front ends; andan elongated optically transparent radiation shielding member proportionedto fit in the elongated slot in said body.10. The syringe shield as defined by claim 9 wherein said collar is a frontextension of said inner shell.11. The syringe shield as defined by claim 9 wherein said inner shell has aplurality of flexible plastic protrusions extending into its bore.12. The syringe shield as defined by claim 9 wherein said slots aregenerally rectangular and wherein said outer shell is lipped at its slotto retain said member.13. The syringe shield as defined by claim 11 wherein said slots aregenerally rectangular and wherein said outer shell is lipped at its slotto retain said member.14. A syringe shield, comprising:an inner generally cylindrical shell formed of plastic material having anelongated slot extending longitudinally therein, said inner shell having aplurality of flexible plastic protrusions into its bore;a generally cylindrical body of radiation-shielding material, said bodybeing proportioned such that its inner surface conforms generally to theouter surface of said inner shell, said body having an elongated slotaligned with the slot in said inner shell;an outer shell formed of plastic material, said outer shell having anelongated slot aligned with the slots in said inner shell and said body;andan elongated optically transparent radiation shielding member proportionedto fit in the elongated slot in said body.15. A syringe shield, comprising:an inner generally cylindrical shell formed of plastic material having anelongated generally rectangular slot extending longitudinally therein;a generally cylindrical body of radiation-shielding material, said bodybeing proportioned such that its inner surface conforms generally to theouter surface of said inner shell, said body having an elongated generallyrectangular slot aligned with the slot in said inner shell;an outer shell formed of plastic material, said outer shell having anelongated generally rectangular slot aligned with the slots in said innershell and said body; andan elongated optically transparent radiation shielding member proportionedto fit in the elongated slot in said body; said outer shell being lippedat its slot to retain said member."
