WKU,Title,App_Date,Issue_Date,Inventor,Assignee,ICL_Class,References,Claims
040076458,"Operator mechanism",1975-02-06,1977-02-15,"Ernest Baker Dove;James Frederick Hemens","Teleflex Morse Ltd.",F16C  110,3828624,"What we claim is:1. An operator mechanism for translating the core of a cable having acasing guiding the core, comprising a cable wheel mounted for rotationinside a housing, the cable wheel being adapted for attachment of the coreto a defined region of the periphery thereof so that the core, when soattached, will, at its attached area, be rotatably fast with theperipheral region of the cable wheel, a handle for rotating the cablewheel, the handle being positioned outside the housing and adjacent aforward end face thereof, the handle being capable of operative securementwith respect to the cable wheel in any of a plurality of angularorientations relative thereto about the axis thereof, a chamber withinsaid housing in which the cable wheel is positioned, the chamber openingto the rearward face of the housing which is adapted for mounting theoperator mechanism, the chamber opening being closed upon such mounting,the cable wheel incorporates a hub which is journalled for rotation in thehousing, the hub projects through and forwardly of the forward end face ofthe housing, the projecting and face of the hub being serrated, and thehandle has a hub with complementary serrations by which the handle can bepositively mounted on the cable wheel hub in any of said multitude ofangular orientations relative to the cable wheel, screw means for securingthe handle at its hub to the cable wheel hub, means for limiting thedegree of rotational movement available to the cable wheel.2. An operator mechanism according to claim 1, wherein the limiting meansis such as to enable the degree of rotational movement available to thecable wheel to be varied.3. An operator mechanism according to claim 2, wherein the limiting meanscomprise a pair of abutment members carried by the forward end face of thehousing and engageable with the handle hub, one such abutment memberserving as a limit stop at one end of the range of rotational movementavailable to the cable wheel, and the other abutment member serving as alimit stop at the opposite end of said range.4. An operator mechanism according to claim 3, wherein the abutment memberscomprise a pair of screws whose heads are arranged to abut a lug integralwith the handle hub.5. An operator mechanism according to claim 4, wherein the screws aremountable in any of a plurality of holes in the forward end face of thehousing arranged in a circular pattern around the axis about which thehandle is rotatable.6. An operator mechanism according to claim 5, wherein the forward end faceof the housing includes a cog-like formation arranged to provide backingfor the radially inner region of the screw head periphery, and wherein thelug is shaped complementary to the radially outer region of the screw headperiphery.7. An operator mechanism according to claim 2, wherein the projectingportion of the cable wheel hub is formed so as to preclude the cable wheelhub and the housing from being drawn apart and thereby serve to effectpermanent assembly of the cable wheel and the housing.8. An operator mechanism according to claim 2, including means for clampingthe cable core to said defined peripheral region of the cable wheel.9. An operator mechanism according to claim 8, wherein the cable wheel hasa plate secured to its peripheral region, the plate and the peripheralregion together defining a peripheral groove within which the cable corewill track upon rotation of the cable wheel when having the cable coreclamped thereto.10. An operator mechanism according to claim 9, wherein the means forclamping the cable core to the cable wheel comprise a yieldable tongueincorporated in the peripheral region of the plate and means for deformingthe yieldable tongue into clamping engagement with the cable core, bywhich a variety of core sizes may be employed.11. An operator mechanism according to claim 10, wherein the deformingmeans comprises screw means passing through the tongue and screwed intothe cable wheel.12. An operator mechanism according to claim 2, including a channel formedin the housing in tangential registry with the periphery of the cablewheel for receiving the cable and providing entry for the core thereof tothe defined peripheral region of the cable wheel, and wherein means areprovided for clamping the casing of the cable to the housing comprising ayieldable wall of the channel and means for deforming the yieldable wallagainst the cable casing.13. An operator mechanism according to claim 12, wherein the yieldable walldeforming means comprises screw means passing through the yieldable walland screwed into the housing.14. An operator mechanism according to claim 2, including spring meansmounted between the cable wheel and the housing to impart a loading to thecable wheel providing a frictional resistance to rotation thereof.15. An operator mechanism according to claim 14, wherein the spring means,in imparting said loading to the cable wheel, biases (through the cablewheel) the handle into frictional engagement with the forward end face ofthe housing thereby augmenting the frictional resistance to rotation ofthe cable wheel provided by the spring means and sealing the handle withrespect to the housing.16. An operator mechanism according to claim 15, wherein the spring meansis mounted about the hub.17. An operator mechanism according to claim 16, wherein the spring meansat one end thereof abuts a thrust washer seated against the cable wheeland mounted about the hub thereof.18. An operator mechanism according to claim 2, wherein the cable wheel,the housing and the handle are die castings."
040076466,"Model vehicle control system",1975-05-01,1977-02-15,"Edward N. De Jonge","",A63H 2704,2388478;2416805;3555726;3882632,"Having described my invention, I now claim.1. A model vehicle control system, comprising:an elongated flexible rod having a butt end and a tip end, said rod beingsubstantially rigid at the butt end and increasing in flexibility towardthe tip end;a control unit secured on said butt end and having hand operated controlmeans mounted therein;a connector on said tip end with means for universal pivotal attachment toa vehicle to be controlled;flexible cables coupled to said control means and extending along said rodto said connector;guide means spaced along the rod for supporting said cables;and terminal guidance means on said connector for guiding said cables intothe vehicle.2. A model vehicle control system according to claim 1, wherein saidcontrol means includes a pair of hand grips pivotally mounted in side byside relation;a pair of said flexible cables being connected to each of said hand gripson opposite sides of the respective pivotal axis thereof.3. A model vehicle control system according to claim 2, and including athumb wheel pivotally mounted between said hand grips, and a further pairof said flexible cables connected to said thumb wheel on opposite sides ofthe pivotal axis thereof.4. A model vehicle control system according to claim 3, wherein said thumbwheel has indexing means thereon for selective indexing to multiplepositions.5. A model vehicle control system according to claim 1, wherein said tipend has decreased flexibility and is axially slidably coupled to saidconnector;and biasing means between said tip end and said connector for maintainingtension on said cables.6. A model vehicle control system according to claim 1, wherein saidconnector includes a bracket having a pivotal mounting for attachment tothe vehicle, a cable guiding roller rotatably mounted in said bracket, afork pivotally attached to said bracket on an axis perpendicular to thepivotal axis of the bracket and adjacent the path of the cables around theroller;a sleeve extending from said fork, said tip end being axially slidably heldin said sleeve, and a spring in said sleeve between the tip end and thefork for maintaining tension on said cables."
040076474,"Choke control assembly",1975-08-13,1977-02-15,"John A. Carlson","Conchemco, Incorporated",F16C  110,1432103;1619117;3419246;3439555;3625085,"Having thus described the invention, what is claimed as new and desired tobe secured by Letters Patent is:1. A control assembly including:an elongate body having mounting means thereon for attachment to a mountingpanel or the like;an elongate slide member carried by said body for longitudinalnon-rotatable reciprocation relative thereto,said slide member having at least one end projecting beyond said body;a lever secured to said one end of said slide member;at least one control element secured to and extending from an opposite endof said slide member for the reciprocable shifting movement therewith; andmeans for biasing said slide member in the direction of said controlelement and for maintaining said lever in abutment with said body,said lever being selectively shiftable relative to said slide member andsaid body from a normal position to at least one alternate position inwhich said slide member is shifted against the action of said bias meansin the direction of said lever to correspondingly reposition said controlelement.2. A control assembly as claimed in claim 1, wherein said lever ispivotally secured to said slide member for shifting about an axisperpendicular to the longitudinal axis of said slide member.3. A control assembly as claimed in claim 2, wherein said lever is providedwith a cam surface disposed to be in said abutment with said body forshifting said slide member in the direction of said lever when the latteris shifted to said alternate position.4. A control assembly as claimed in claim 3, wherein said axis and said camsurface are arranged relative to one another such that said lever isdisposed in an over-center condition for releasably retaining said leverin said alternate position.5. A control assembly as claimed in claim 4, wherein there is a pair of camsurfaces on said lever, said surfaces being angularly displaced relativeto each other and said axis such that the lever may be selectivelypositioned in either of two alternate positions for repositioning saidcontrol element in either of two corresponding positions.6. A control assembly as claimed in claim 3, wherein said bias means is acoil spring.7. A control assembly as claimed in claim 3, wherein there is a pluralityof control elements secured to said slide member, said elements beingrepositionable in unison when said slide member is shifted by said lever.8. A control assembly as claimed in claim 7, wherein said slide memberincludes a transverse crossarm disposed at an end opposite said one endthereof, said plurality of control elements being secured to said crossarmin a laterally adjacent relationship.9. A control assembly as claimed in claim 3, wherein said control elementis a bowden cable assembly having a conduit, said body including clampingmeans integral therewith for operably securing said conduit thereto.10. A control assembly as claimed in claim 1, wherein said lever ispivotally secured to said slide member; said lever having means thereon inengagement with said body for shifting said slide member along asubstantially linear path of travel as said lever is caused to shift alongan arcuate path of travel between said normal position and said alternateposition."
040076482,"Five-speed automatic transmission",1975-04-24,1977-02-15,"Charles C. Bookout","Ford Motor Company",F16H 5710,3022683;3106107;3678784;3820418;3905252,"Having described a preferred embodiment of my invention, what I claim anddesire to secure by U.S. Letters Patent is:1. A multiple ratio power transmission mechanism for use in an automotivevehicle driveline for delivering torque from a driving shaft to a drivenshaft comprising three planetary gear units, said gear units includingfirst and and second planetary units and a compound planetary gear unit,each planetary gear unit having a ring gear, a sun gear, planetary pinionsengaging the sun and the ring gears and a carrier for journalling theplanetary pinions, the sun gears for the first simple planetary gear unitand the compound planetary gear unit being connected together, the ringgears for the planetary gear units being connected together, the carrierof the second planetary gear unit being connected to said driven shaft,the driving shaft being connected to the carrier of said compoundplanetary gear unit, first clutch means for establishing a torque deliverypath to said torque input shaft during operation in each forward drivingratio, second clutch means for establishing a torque delivery path to thecommon sun gear for the first planetary gear unit and said compound gearunit during operation in the fourth and fifth forward driving ratios andduring operation in reverse ratio, first brake means for anchoring thecarrier of the first planetary gear unit during operation in the first twounderdrive ratios, second brake means for anchoring the sun gear of thesecond simple planetary gear unit during operation in the first speedratio and in the third and fourth speed ratios, and third brake means foranchoring the sun gears of said first simple planetary gear unit and saidcompound planetary gear unit during operation in the third drive ratio.2. The combination set forth in claim 1 wherein the ring gears for saidgear units are common, the diameter of the ring gear for each gear unitbeing the same as the diameters for the other ring gears.3. The combination set forth in claim 2 wherein the sun gear for said firstsimple planetary gear unit has the same diameter as the sun gear for thesecond simple planetary gear unit, and wherein the sun gear of said firstsimple planetary unit and the sun gear of said compound planetary gearunit comprise a single gear element.4. The combination set forth in claim 3 wherein said compound planetarygear unit is located intermediate said first and second planetary units.5. The combination set forth in claim 2 wherein said compound planetarygear unit is located intermediate said first and second planetary units.6. The combination set forth in claim 1 wherein said compound planetarygear unit is located intermediate said first and second planetary units."
040076490,"Transmission assembly",1975-05-01,1977-02-15,"Harry Stirland","",F16H  128,1764961;2091391;2188246;2296532;2320854;2667089;2668459;2941421;3222984;3893352;3905253,"What I claim is:1. A transmission assembly comprising an input shaft and a take-off shaftin co-axial alignment, a gear carrying member rotatably mounted on theinput and take-off shafts, a first gear fixedly mounted on the input shaftand a second gear fixedly mounted on the take-off shaft, a control gearco-axial with the input and take-off shafts and mounted for rotationrelative thereto, a first gear train rotatably carried by the gearcarrying member and arranged to provide a driving connection between thefirst gear and the control gear and a second gear train rotatably carriedby the gear carrying member and arranged to provide a driving connectionbetween the control gear and the second gear, the first and second geartrains being arranged to rotate the gear carrying member in oppositedirections for a given direction of rotation of the input shaft, the firstgear, first gear train and control gear being so sized to form a step downin rotational speed from the first gear to the control gear, and thecontrol gear, second gear train and second gear being so sized to form astep up in rotational speed from the control gear to the second gear, thegear sizes being such that the amount of step up is greater than theamount of step down, the arrangement being such that for a given speed ofrotation of the input shaft the assembly automatically adjusts the speedof rotation of the take-off shaft between a maximum and a minimum speed ofrevolution in accordance with load applied to the take-off shaft.2. A transmission assembly according to claim 1 wherein the control gear ispositioned between the first and second gears.3. A transmission assembly according to claim 2 wherein the control gear isrotatably mounted on an extension of either the input or take-off shaft.4. A transmission assembly according to claim 1 wherein the control gearcomprises two differently sized gears connected to one another so as torotate in unison.5. A transmission assembly according to claim 4 wherein the first geartrain and second gear train each comprise two differently sized gearsconnected to one another so as to rotate in unison about a common axis.6. A transmission assembly according to claim 5 wherein for the first geartrain one of the differently sized gears meshes with the first gear andthe other meshes with the one of the gears of control gear, and whereinfor the second gear train one of the differently sized gears meshes withthe other gear of the control gear and the other meshes with the secondgear, the relative gear sizes of the meshing gears of the first gear trainand control gear being about 30:35 and the relative gear sizes of themeshing gears of the control gear and the second gear train being about38:27.7. A transmission assembly according to claim 6 wherein the relative gearsizes of the first gear and the gear of the first gear train with which itmeshes is about 33:32, and the relative gear sizes of the second gear andthe gear of the second gear train with which it meshes is about 32.33.8. A transmission assembly for a motor powered vehicle comprising an inputshaft for connection to the motor and a take-off shaft for connection tothe driven shaft of the vehicle, the take-off shaft being in co-axialalignment with the input shaft, a gear carrying member rotatably mountedon the input and take-off shafts, a first gear fixedly mounted on theinput shaft and a second gear fixedly mounted on the take-off shaft, acontrol gear co-axial with the input shaft and rotatable relative thereto,a first gear train rotatably carried by the gear carrying member andarranged to provide a driving connection between the first gear and thecontrol gear and a second gear train rotatably carried by the gearcarrying member and arranged to provide a driving connection between thecontrol gear and the second gear, the first and second gear train beingarranged to rotate the gear carrying member in opposite directions for agiven direction of rotation of the input shaft, the first gear, first geartrain and control gear being so sized to form a step down in rotationalspeed from the first gear to the control gear, and the control gear,second gear train and second gear being so sized to form a step up inrotational speed from the control gear to the second gear, the gear sizesbeing such that the amount of step up is greater than the amount of stepdown, the arrangement being such that for a given speed of rotation of theinput shaft the assembly automatically adjusts the speed of rotation ofthe take-off shaft between a maximum and a minimum speed of revolution inaccordance with load applied to the take-off shaft.9. A transmission assembly according to claim 2 wherein the control gearcomprises two differently sized gears connected to one another so as torotate in unison.10. A transmission assembly according to claim 9 wherein the first geartrain and second gear train each comprise two differently sized gearsconnected to one another so as to rotate in unison about a common axis.11. A transmission assembly according to claim 10 wherein for the firstgear train one of the differently sized gears meshes with the first gearand the other meshes with the one of the gears of control gear, andwherein for the second train one of the differently sized gears mesheswith the other gear of the control gear and the other meshes with thesecond gear, the relative gear sizes of the meshing gears of the firstgear train and control gear being about 30:35 and the relative gear sizesof the meshing gears of the control gear and the second gear train beingabout 38:27.12. A transmission assembly according to claim 11 wherein the relative gearsizes of the first gear and the gear of the first gear train with which itmeshes is about 33:32, and the relative gear sizes of the second gear andthe gear of the second gear train with which it meshes is about 32:33.13. A transmission assembly according to claim 3 wherein the control gearcomprises two differently sized gears connected to one another so as torotate in unison.14. A transmission assembly according to claim 13 wherein the first geartrain and second gear train each comprise two differently sized gearsconnected to one another so as to rotate in unison about a common axis.15. A transmission assembly according to claim 14 wherein for the firstgear train one of the differently sized gears meshes with the first gearand the other meshes with the one of the gears of control gear, andwherein for the second gear train one of the differently sized gearsmeshes with the other gear of the control gear and the other meshes withthe second gear, the relative gear sizes of the meshing gears of the firstgear train and control gear being about 30:35 and the relative gear sizesof the meshing gears of the control gear and the second gear train beingabout 38:27.16. A transmission assembly according to claim 15 wherein the relative gearsizes of the first gear and the gear of the first gear train with which itmeshes is about 33:32, and the relative gear sizes of the second gear andthe gear of the second gear train with which it meshes is about 32:33."
040076504,"Garden hose coupling tool",1975-11-12,1977-02-15,"Lester R. Wellman","Barbara F. Wellman",B25B 1352,864103;1061904;1235657;1953238;2733937;3231955;3422469,"I claim as my invention:1. A hose coupling handle which comprises, in combination:a. a unitary body having a pair of elongated arms, one end of each beingintegral with a wider flat portion forming a band-like ring, the interiorsurface of which is knurled parallel to the central axis of said ring,said arms being (i) U-shaped in cross section, (ii) of unequal length and,(iii) sized to provide nesting of the shorter arm within the longer arm;and,b. means providing a wrapping force of said ring around said coupling, saidmeans disposed (i) proximate to the junction of said arms with said widerflat portion and, (ii) substantially perpendicular to the horizontal planecontaining the axis of said ring.2. The hose coupling handle of claim 1 further characterized in that saidwrapping force means is a screw which engages both of said arms."
040076512,"Device for increasing the torque applied to a hand tool",1975-10-01,1977-02-15,"Douglas J. Scott","",B25B 1348,425655;608866;1930238;2621688;3847042,"I claim:1. Apparatus to increase the torque applied to the shaft of a hand toolcomprising:a. a lever arm,b. a generally disc shaped shaft holder with a first hole located at thecenter of the disc, the axis of said hole being colocated with the axis ofrevolution of the disc shaped shaft holder, and a plurality of holeslocated about the periphery of the holder with their axes orientedgenerally perpendicular to the axis of revolution of said disc shapedshaft holder, each hole of said set of holes adapted to accept one end ofsaid lever arm, said holder being divided into an outer and inner sectionwhich are separable, said inner section including said first hole in thecenter of the holder and the outer section including said plurality ofholes about the outer periphery of the holder,c. a first securing means to connect the tool shaft to the holder, saidmeans being located about the periphery of said first hole, andd. a second securing means to connect said inner and outer sections,whereby a single outer section and a lever may be used in conjunction witha variety of different tools, each of which has a separate inner sectionadapted to accept a particular tool.2. Apparatus as claimed in claim 1, wherein said first securing meansincludes an adjustable fastening device with a shaft, such as a screw,threaded through a second hole in said shaft holder in a directiongenerally perpendicular to the axis of revolution of the disc shaped shaftholder to apply pressure against the shaft and lock said holder to theshaft of said tool.3. The Apparatus as claimed in claim 2, wherein said means for securingfurther includes jaws surrounding the shaft whereby said fastening deviceapplies pressure to the jaws which in turn grip the tool shaft.4. Apparatus as claimed in claim 1, wherein said first means for securingsaid holder to said tool shaft includes a pin which passes through saidholder and tool shaft.5. Apparatus as claimed in claim 1, wherein the sides of said first holeare in the form of an irregular shaped figure such as a hexagon to fit thecontour of a tool such as an allen wrench.6. Apparatus as claimed in claim 1, wherein said first securing means ismade by permanent bonding, such as by welding or forging.7. Apparatus as claimed in claim 1, wherein said first hole is shaped topass a tool head such as by adding a slit on either side of a roundopening to pass the head of a screw driver, whereby one holder may beinstalled on and removed from the shaft over the head of the tool tofacilitate its use with a number of different tools.8. Apparatus as claimed in claim 1, wherein the outer periphery of theinner section is in the form of an irregular figure, such as a hexagon andthe inner surface of the outer section is shaped to mate with theirregular outer surface of the inner section, said second securing meansincluding at least one ball in one of said sections and a detent in theother of said sections, the ball being biased to press into the detentwhen the sections are aligned, whereby the outer section may be quicklyconnected and disconnected from the inner section by applying pressure tothe outer section along the axis of revolution of the holder to overcomethe bias on the ball, and the end of one or more lever arms may beinserted in any of the said plurality of holes to apply torque to the toolshaft through the outer section, which transmits the torque through themating irregular surface interface between the outer and inner sections,and through the first securing means to the tool shaft."
040076520,"Continuously variable cutting apparatus for elongated sheet members",1976-01-05,1977-02-15,"Tsutomu Shinomiya;Sanji Itoh","Kabushiki Kaisha Tomoku",B26F  300,823250;2006499;3055247;3478654;3625813;3807261;3831929;3927591,"What I claim is:1. A continuously variable cutting apparatus for elongated sheet membersthat are continuously supplied in a longitudinal moving direction thereofand at desired intervals of width; comprising several first projectionnozzles connected to a high-pressure liquid source, said first nozzlesbeing disposed to form at least two rows that extend transversely relativeto the moving direction; at least one second injection nozzle connected toa high-pressure liquid source, arranged to be driven transversely relativeto the moving direction, said second nozzle being provided at a downstreamposition of the sheet members, below said first nozzles; a holding rodprovided above the sheet members in a transverse direction thereof, havingguide grooves made in both sides of said rod; and members slidably mountedfor adjustment in said grooves; and wherein said first nozzles areindividually attached to said members.2. The apparatus as defined in claim 1, further comprising a guide armabove the sheet members at the downstream position, below said firstnozzles, and a holder member slidably mounted on said guide arm, andwherein said second nozzle is provided on said holder member.3. The apparatus as defined in claim 2, further comprising a supportingrod, a side rod parallel with the moving direction of the sheet members,and a distance mechanism that is slidable and fixable on said side rod,and wherein said guide arm is pivotally attached at one end to saidsupporting rod so as to be horizontally swingable, and is fixed by beingmounted at the other end to said distance mechanism.4. The apparatus as defined in claim 2, further comprising driving meansfor said holder member of the second nozzle, so that said holder member ismade to reciprocate along said guide arm.5. The apparatus as defined in claim 1, further comprising guide means andcutter means at the downstream position of the sheet members, below saidsecond nozzle, said cutter means forming part of a double cut-offmechanism; and wherein cut sections of the sheet members are selectivelyguided by said guide means towards an upper and a lower direction, and thecut sections are cut transversely by said cutter means."
040076539,"Punching device with punch retainer",1975-07-07,1977-02-15,"Percy L. Cady","Houdaille Industries, Inc.",B26F  114,2245676;3267975;3368436,"I claim as my invention:1. A punching device comprising:a. a frame having a lower arm on which a die is supported, and an upper armhaving a vertical bore aligned therewith;b. a punch guide and stripper sleeve slidably disposed in the bore in saidupper arm;c. a punch having a body slidably diposed in said sleeve, said body havinga radially opening recess therein directed toward the interior of saidsleeve;d. a stripping spring acting between said sleeve and said punch to urge thelower end of said punch into said sleeve;e. a friction member, carried by said body, disposed in said body recessand having a sliding frictional fit with the interior wall of said sleevegreater than that which the punch body inherently has; andf. a lifting spring acting between said sleeve and said upper arm andurging said sleeve away from said die.2. A punching device according to claim 1 in which said recess is anannular groove.3. A punching device according to claim 1 in which said friction membercomprises a yieldable plastic material that has an interference fit withsaid sleeve, as related to the free form of the friction member.4. A punching device according to claim 1 in which said punch includes aset of screw threads on the upper end of said body portion, and a headadjustably carried thereon against which said stripping spring acts, theradial depth of said recess being no greater than the radial depth of saidscrew threads.5. A punching device according to claim 2 in which said frictional memberis a cylindrical sleeve."
040076547,"Sawing apparatus of the pulpwood slasher type",1975-09-25,1977-02-15,"Sumner R. Oleson","",B27B  700,487947;704170;832273;1332477;3709265,"We claim:1. A slasher for cutting logs into lengths suitable for use as pulpwood,said slasher including a log-supporting deck and structure supporting saiddeck in an upwardly inclined position, said deck substantially in the formof a right triangle, a series of parallel circular saws spaced along theupwardly inclined side of the deck that corresponds to the hypotenuse ofsaid triangle, conveying means extending from the lower to the upper endof the deck parallel to the other upwardly inclined side thereof andoperable to support a log transversely of the deck and carry that log intoengagement with the saws, said saws being so positioned that the distancebetween each two saws provides the desired length into which the conveyedlog is to be cut, that a log is in contact with only one saw at a time,and that each length being cut protrudes from said first named side, andsaid conveying means includes courses holding each log on both sides ofeach saw as said log is being cut thereby, the course supporting theprotruding end thereof terminating in such relation to the proximate sawas to permit each cut length to drop from the deck immediately upon beingcut free.2. The slasher of claim 1 and a takeaway conveyor extending alongside theseries of saws spaced equally therefrom, and substantially parallel tosaid hypotenuse.3. The slasher of claim 2 and a sawdust conveyor parallel to said takeawayconveyor and extending under each saw.4. The slasher of claim 1 and means rotatably supporting each saw with itsplane diagonal with respect to the axis of the logs carried by theconveying means to an extent such that when a saw completes a cut theproximate end of that part of the log still being conveyed clears thatsaw.5. The slasher of claim 4 in which each saw includes a shaft, and the sawsupporting means are connected to the deck for movement lengthwise thereofto enable the shafts to be positioned with their saw supporting endsnearer to the lower end of the deck than their other ends.6. The slasher of claim 4 in which the deck includes a series of parallellengthwise beams, each saw includes a shaft extending freely through saidbeams, and a pair of arbors, one adjacent each end thereof, mountingplates are fixed on the beams adjacent said shaft ends, means adjustablyconnect each arbor to a mounting plate for movement lengthwise relative tothe beams, each plate includes a pair of stops between which an arbor islocated, and each stop includes a set screw in engagement with said arbor,said set screw operable to hold that arbor against such lengthwisemovement.7. A slasher for cutting logs into lengths suitable for use as pulpwood,said slasher including a log supporting deck and structure supporting saiddeck in an upwardly inclined position, said deck substantially in the formof a right triangle with its side corresponding to the hypotenuse thereofincluding a series of uniformly spaced, laterally disposed steps eachdefining an upper end portion of the deck structure, a series of circularsaws rotatably supported by said deck, one saw between each two steps, adrive and endless conveying means supported by said deck structure andincluding log conveying courses extending from the base thereof along bothsides of each saw with their upper ends trained about said upper endportions, a drive for said conveying means, said conveying means operableto carry a log transversely of the base of said deck structure upwardlyinto successive engagement with said saws, the conveying means at theouter side of each saw terminating sufficiently close to the axis thereofto ensure the support of the proximate end of a log until the end portionthereof is cut free, then to drop from the deck structure via the spaceforwardly of the proximate step.8. The slasher of claim 7 and an upwardly inclined takeaway conveyorextending alongside but below said end portions, and the slasher includesa log chute for each saw disposed to receive a sawed-off length anddischarge it on said takeaway conveyor, each chute including angularlyjoined and downwardly inclined walls connected to said conveyor, oneinclined away from the proximate end portion in the direction of travel ofthe log carrying means and the other inclined away from the plane of theproximate saw, the junction of said walls defining a channel disposedoutwardly and forwardly in the direction of travel of the takeawayconveyor.9. The slasher of claim 8 in which the takeaway conveyor is disposeddiagonally with respect to the paths of the log conveying means anduniformly spaced from the saws and the log chutes all have the samedimensions.10. The slasher of claim 9 in which there is a series of sawdust chutesattached to the deck structure, one for each saw and receiving the lowerpart thereof within it, an upwardly inclined sawdust conveyor extendsunder the sawdust chutes parallel to the takeaway conveyor, the width ofsaid sawdust conveyor less than the length of the sawdust chutes, eachsawdust chute having an outlet dimensioned and disposed to ensure thedischarge of sawdust on the sawdust conveyor.11. The slasher of claim 7 in which the deck includes parallel beams ofU-shaped section arranged in series, one series on each side of each sawand of a step-forming length, each series including a pair of outer beamsdisposed with their channels opening away from each other and a pair ofintermediate beams disposed with their channels opening towards eachother, means including a deck member interconnecting the beams of theintermediate pair, means interconnecting each beam of the outer pair tothe proximate beam of the intermediate pair below the plane of the deckmember thereby to provide channels lengthwise of the deck, two for eachseries, the log conveying means includes a plurality of pairs of conveyorsto which the drive therefor is common, one for each channel, and the driveincludes a prime mover and a series of parallel shafts, one for each pairof conveyors and means connecting each parallel shaft to the appropriateone of said parallel shafts to the prime mover, and chain and sprocketmeans connecting said parallel shafts one to the other in at least oneseries, and the supporting structure includes a series of vertical beamsin support of the intermediate pair of beams and varying in length toprovide the desired slope of the deck, and means including a second deckmember connecting the proximate ones of the outer beams of the shorter andlonger sections and means rotatably supporting each saw and connected tothat one of the outer beams of the longer series that is proximate to theshorter series.12. The slasher of claim 11 in which the shaft connected to the prime moveris an intermediate one of the parallel shafts and the other parallelshafts are connected by said chain and sprocket means to said intermediateshaft in two series with the chains of the connecting means all of thesame length.13. The slasher of claim 11 in which the infeed and outfeed supportingshafts are mounted at the ends of the outer pair of beams of each series,the outfeed supporting shafts the drive shafts and each including asprocket between the intermediate pair of beams thereof, and each of theparallel shafts is supported below the deck by beams on both sides of theproximate saw and includes a sprocket below and between the intermediatepair of beams, and a chain interconnects that sprocket to the appropriateones of the drive shaft sprockets."
040076555,"Flying cutter with continuous work piece support",1975-07-31,1977-02-15,"James W. Schuetz;William A. Martin","Aetna-Standard Engineering Company",B23D 2504,951840;2894559;3072004;3076369;3354765;3456540;3869949,"We claim:1. A flying cutter apparatus for cutting a web into lengths, characterizedbya. a cutter carriage;b. a carriage supporting structure including telescopically connected upperand lower platen structures;c. said cutter carriage carried by said supporting structure and movablethereon along a strip pass line through said apparatus between first andsecond limit positions;d. opposed upper and lower shear blades on said cutter carriage;e. said upper and lower platen structures supporting and confining saidcutter carriage and operative upon telescopic closing movement to compresssaid carriage and actuate said opposed shear blades through a cuttingmotion;f. a plurality of transversely spaced, longitudinally extending slideelements on said platen structures and said carriage;g. strip conveyor guide means including a plurality of transversely spacedguide belts for conveying strip through said apparatus;h. said strip conveyor guide means including entry-side guide means forsupporting the strip upstream of said first carriage limit position,exit-side guide means for supporting the strip downstream of said secondcarriage limit position, and intermediate strip supporting means betweensaid entry-side and exit-side guide means;i. said intermediate strip supporting means mounted on said carriage forguiding said spaced belts along said pass line to and from points adjacentsaid shear blades, and in the region between said points guiding saidbelts below said carriage; andj. said conveyor guide means including means between said lower platenstructure and said carriage for guiding said spaced belts between saidtransversely spaced slide elements.2. The apparatus of claim 1, further characterized bya. said slide elements including a plurality of longitudinally disposedguiding and supporting rails; andb. said rails defining in part conveyor guide belt passageways between saidcarriage and said lower platen structure.3. A flying cutter apparatus according to claim 1, further characterized bya. said guide means for each conveyor belt comprising a pair of upper andlower guide wheels carried by said carriage on opposite sides of thecutter,b. said upper guide rolls supporting said belts generally in the pass lineand said lower guide rolls diverting said belts below and underneath saidcarriage.4. A flying cutter apparatus according to claim 3, further characterized bya. said upper guide wheels being positioned closer to the cutter than thelower guide wheels."
