WKU,Title,App_Date,Issue_Date,Inventor,Assignee,ICL_Class,References,Claims
040570177,"Continuous transport system, in particular for public transport",1976-02-13,1977-11-08,"Daniel Michalon","Centre Stephanois de Recherches Mecaniques Hydromecanique et Frottement",B61K  100,2868139;2918021;3051096;3407751;3648618;3893397;3929076;3987734,"I claim:1. A continuous transport system comprising:at least one main looped track;a plurality of vehicles, each said vehicle including a platform and aremovable cabin;said main track having a plurality of said platforms secured thereto atregular intervals and being adapted to convey said platforms at a constantspeed;at least one looped disembarkation and embarkation station track having aportion thereof substantially parallel to a section of said main track;said station track having a plurality of said platforms secured thereto andbeing adapted to convey said platforms therealong at a varying speed;wherein each said platform disposed on said portion of said station trackwhich is substantially parallel to said section of said main track isconveyed in a side-by-side horizontal projection relationship and at anequal speed with respect to a corresponding platform disposed on saidsection of said main track;each of said removable cabins being adapted to be transferred between aplatform disposed on said portion of said station track and acorresponding platform disposed on said section of said main track; andwherein said station track is adapted to never intercept in the same planewith said main track.2. A transport system according to claim 1, wherein:each track is formed by an uninterrupted line of said travelling platforms;said platforms are connected by mechanical means for compelling eachplatform to remain in a given precise position of said line; andsaid mechanical means comprises a mechanical link between two consecutiveplatforms which remains taut along a given length to permit the totallength of said line to always remain constant.3. A transport system according to claim 1 characterized in that:a. the arrangement of all the platforms of all the tracks of the systemhave, all the time and at any point, the same timed spacing, whatever thespeeds of these platforms and their relative separations; andb. the parallel sections of two tracks along which the cabin exchanges takeplace are synchronous and have the same separation for exchangeablevehicles, the timed spacing at a point being defined on a track as theinterval of time which elapses between the passage of two consecutiveplatforms relating to vehicles of the same categories, past this point.4. A system according to claim 3, characterized in that the time spacing isconstant when the sum of windings or unwindings of the links which eachconnect two consecutive platforms is equal at any time, on the controlmembers of the varied zone of deceleration or reacceleration, to thedifference of the extreme speeds before and after the passage in thevaried zone.5. A transport system according to claim 1, characterized in that itcomprises an arrangement of looped tracks, which never intercept and whichmesh one with the other in the manner of linear gears engagingmechanically one with the other whilst always passing indefinitely throughthe same cyclic positions, whereas the platform comprised by each vehiclemay be any one of the predetermined platforms which each travel on a giventrack for a given cabin.6. A transport system according to claim 1, characterized in that itcomprises at least two main tracks connected to each other by at least onetransfer zone through which three intermediate tracks also pass, saidthree intermediate tracks comprising:- a first intermediate track which travels between the two others;- a second intermediate track which comprises a section common to the firstintermediate track located between two sections common to the first maintrack; and- a third intermediate track which comprises a section common to the firstand the second intermediate tracks located between two sections common tothe second main track, at least two of the three intermediate trackscomprising the varied speed zones between each interval of two commonsections.7. A transport system according to claim 1, characterized in that severalcircuits are superimposed which comprise in common, at least one loopedtrack, on which the timed spacing of two vehicles of different categoriesare adapted to be a whole submultiple of the timed spacing of the otherindividual tracks, whereas even on said common looped track, timed spacingof two consecutive vehicles of the same category conforms to the timedspacing of each of the individual tracks.8. A transport system according to claim 7, characterized in that itcomprises at least one main track having two sections common to severalsecondary tracks, the platforms of said main track correspondingsuccessively with a platform of each secondary track in the order ofpassage in each common section, whereas the respective platforms of thesecondary tracks are out of phase one with respect to the other as regardstime, from one secondary track to the other, by a fraction of the timedspacing equal to the ratio of the low embarkation speed of said vehiclesto the high travelling speed of said main track.9. A transport system according to claim 1, characterized in that itcomprises several looped tracks arranged in series, each comprising:two sections common to two other looped tracks;a trajectory for the cabins, located between the two common sections; anda looped return path, along which the cabins do not travel, each cabinsuccessively covering the trajectories reserved for the latter on theselooped tracks, passing from one track to the other.10. A transport system according to claim 9, characterized in that certainof said tracks comprise an acceleration or deceleration portion along saidtrajectory reserved for said cabins, whereas said cabins do not travel atthe same speed on the two common sections of said tracks, to permitseveral tracks being placed in series all comprising such an accelerationsection, or all comprising such a decleration section, to accelerate ordecelerate the same cabin several times in succession.11. A transport system according to claim 1, characterized in that eachstation track comprises at least:- a section AB common to a main track;- a decleration section BC;- a very low speed section CD, particularly to allow passengers to get inand out of the vehicles;- a reacceleration section DE;- section DS common to the main track; and- a high speed looped return section FA.12. A transport system according to claim 11, characterized in that on thesection AB, the distance between the platforms of the station track isconstant and equal to the distance of the platforms of the main track.13. A transport system according to claim 12, characterized in that chainsfor driving said main track and station track are driven in synchronism bypinions meshing with the latter at at least one point of said sections ABand EF.14. A transport system according to claim 12 characterized in that saidchains for driving said main track and station track are themselves drivenby a third driving chain driving said main track on said section AF andsaid station track on said section FA.15. A transport system according to claim 11, characterized in that saidcabin is suspended from said platform.16. A transport system according to claim 11, characterized in that eachtrack comprises at least one continuous rail for guiding and supportingsaid platforms, and at least one chain driven in parallel to the directionof said rails, each platform being connected to one link of said chain.17. A transport system according to claim 11, characterized in that eachstation track comprises sections BE and FA which are substantiallyhorizontal, whereas the section AB ascends and section EF descends, thesetwo sections being adapted to cross the substantially horizontalcorresponding section of said main track, in projection on a verticalplane.18. A transport system according to claim 17, characterized in that eachcabin comprises a vertical engagement device which is suspended from saidplatforms such that the transfer of a cabin attached to a platform of saidmain track to a platform of said station track is permitted on saidsection AB by engagement with a platform of said station track and aslight rise of said cabin causing disengagement thereof from the platformof said main track, the reverse operation being permitted on said sectionsEF.19. A transport system according to claim 18, characterized in that eachplatform is integral with a fork open at the top, whereas each cabincomprises, on the upper part thereof, at least one projection adapted toengage in said fork by vertical engagement, to suspend said cabin fromsaid platforms.20. A transport system according to claim 1, characterized in that saidcabin is supported by said platform.21. A transport system according to claim 1, characterized in that saidcabin is provided with its own running means and its own runwayindependent of those of said platform, adapted to guide, pull or push saidcabin.22. A transport system according to claim 21, characterized in that saidplatforms of the different tracks are provided with means for ensuringalmost solely the drive and guidance of said cabin which bear on a smoothpath without points and without guide means other than its means forjoining it to said platforms.23. A transport system according to claim 22, characterized in that eachcabin comprises support means constituted by at least two rear wheelsadapted to rotate about substantially horizontal axles arrangedtransversely with respect to the path.24. A transport system according to claim 22, characterized in that saidpath is located above a cover in which said platforms travel.25. A transport system according to claim 24, characterized in that eachplatform comprises an attachment shaft adapted to engage in an appropriatehousing provided at the front of each cabin, said shaft being adapted toslide substantially vertically cooperating with a ramp provided in saidcover, whereof the upper part comprises a longitudinal recess opening outin the central part of the path to allow the passage of the shaft.26. A transport system according to claim 24, characterized in that in eachsection common to the main track and to a station track, the platforms ofthese two tracks are adapted to travel in a common section of cover sideby side, whereas each cabin comprises at least two lower housings intendedto cooperate with the platforms and platform shafts of one and the othertrack.27. A transport system according to claim 26, characterized in that eachramp is located close to the bottom of said cover, with its useful surfaceturned upwards, whereas each attachment shaft is integral with a rollerwhich is adapted to rest on said ramp under the joint effects of gravityand the return force of a spring."
040570185,"Transfer system for long vehicles such as wagons",1976-03-15,1977-11-08,"Jacky Adrien Paul Laurent;Francis Jean-Marie Croix-Marie","Bertin & Cie;Arbel Industrie",B61J  110,638724;2017392;3796162,"We claim:1. A method of marshalling long vehicles upon the ground surface of amarshalling yard, by mans of ground-effect platforms hovering over fluidcushions formed against said ground surface and carrying track sectionsdesigned to mate the vehicle wheels,wherein the improvement comprises the steps of:"
040570193,"Self-contained steering guidance means",1976-01-19,1977-11-08,"Walter M. Shaffer","Caterpillar Tractor Co.",B61F  900,927517;1364735;2101024;2925875;2972966;3724584;3796165;3850111;3858523;3872794;3945455;3977487;3982603,"What is claimed is:1. In a vehicle defining a longitudinal axis and a lateral directionperpendicular thereto, a steering mechanism for a pair of transverselyaligned vehicle-supporting wheels turnable about substantially verticalaxes linked together for movement by hydraulic power means, said mechanismincluding:at least one steering guidance member positioned to contact the guidesurface laterally adjacent the vehicle, said at least one steeringguidance member mounted on said vehicle for movement relative thereto;linkage means including lost-motion means, having a resilient member andincluding an elongated slot connecting said at least one steering guidancemember with said wheels to cause said wheels to move about a generallyvertical axis upon relative lateral movement between said at least onesteering guidance member and said vehicle; andmeans for selectively rendering said hydraulic power means inoperativewhereby turning of said wheels is accomplished by at least one steeringguidance member through said linkage means.2. The invention of claim 1 wherein said wheels are turnable on king pinsand wherein said linkage includes an arm extending therefrom.3. The invention of claim 1 wherein said linkage means further includes aninput member pivotal about a first axis, and wherein said input member isconnected to said guidance member for movement therewith.4. The invention of claim 3 wherein said linkage means further includes anoutput member pivotal about a second axis connected to said wheels.5. The invention of claim 4 wherein said input member is connected to saidoutput member by the lost motion means.6. The invention of claim 5 wherein the lost-motion means further comprisesa first link means pivotally connected to a second link means through saidelongated slot.7. The invention of claim 1 wherein said hydraulic power means is ahydraulic cylinder and wherein said means for rendering said hydraulicpower means inoperative comprises control valve means.8. The invention of claim 7 wherein said control valve means includeconduits for selective intercommunication of opposite ends of saidhydraulic cylinder.9. The invention of claim 1 further including a second pair of transverselyaligned vehicle-supporting wheels turnable about a generally vertical axisand linked together by second hydraulic power means and including:a second steering guidance member positioned to contact the guide surfaceadjacent the vehicle, said second steering guidance member mounted on saidvehicle for movement relative thereto;second linkage means including lost-motion means having a resilient memberand including an elongated slot connecting said second steering guidancemember with said second pair of wheels to cause said second pair of wheelsto move about a vertical axis upon relative movement between said secondguidance member and said vehicle; andmeans for rendering said second hydraulic power means inoperative wherebyturning of said second pair of wheels is accomplished by said secondsteering guidance member through said second linkage means.10. The invention of claim 1 wherein the number of guidance members is two,and wherein said guidance members are positioned on laterally oppositesides of said vehicle and positioned to contact guide surfaces laterallyadjacent to the vehicle, and wherein said linkage means connects arespective one of said guidance members with a respective one of said pairof wheels."
040570207,"Cam operated hatch cover holddown",1976-02-26,1977-11-08,"William R. Halliar;Marvin Stark","Pullman Incorporated",B61D 3900;B65D 4520,1664972;1739911;1799464;2324356;3800714,"What is claimed is:1. For a hopper car hatch structure including a roof having a coamingdefining a hatch opening, a hatch cover hingedly connected to said rooffor movement between open and closed positions relative to said opening,and a hold down means supported on said roof including portions engagingsaid hatch cover in said closed position, said hold down means having alocking portion projecting horizontally outward relative to said coamingin the closed position of said hatch, a hatch cover latching mechanism,comprising:an upstanding pedestal supported from the roof of the car substantiallybeneath the locking portion;an upstanding linkage having upper and lower end portions, said lower endportion being pivotally coupled to said pedestal;a rearwardly extendable vertical locking handle including a forward endportion, means coupling said handle at said forward end portion to saidupper end portion of said linkage for pivotal and diagonal upward slidingmovement relative to said linkage, said handle including a forward bottomportion having a downwardly convex camming surface engageable with thelocking portion and a forwardly extending lip defining a horizontal notchspaced rearward and below said camming surface for receiving an edge ofsaid locking portion;said means coupling the handle to the upper portion of the linkagecomprising,a transverse forwardly upward elongated aperture in said forward portion ofthe handle;said upper portion of the linkage having a transverse attachment aperture;andan upper pivot pin cooperatively extending through said apertures andcoupling the handle and linkage in said pivotal sliding relation.2. For a hopper car hatch structure including a roof having a coamingdefining a hatch opening, a hatch cover hingedly connected to said rooffor movement between open and closed positions relative to said opening,and a hold down means supported on said roof including portions engagingsaid hatch cover in said closed position, said hold down means having alocking portion projecting horizontally outward relative to said coamingin the closed position of said hatch, a hatch cover latching mechanism,comprising:an upstanding pedestal supported from the roof of the car substantiallybeneath the locking portion;an upstanding linkage having upper and lower end portions, said lower endportion being pivotally coupled to said pedestal;a rearwardly extendable vertical locking handle including a forward endportion, means coupling said handle at said forward end portion to saidupper end portion of said linkage for pivotal and diagonal upward slidingmovement relative to said linkage, said handle including a forward bottomportion having a downwardly convex camming surface engageable with thelocking portion and a forwardly extending lip defining a horizontal notchspaced rearward and below said camming surface for receiving an edge ofsaid locking portion;said pedestal including a vertical transverse abutment plate and a verticallinkage attachment flange extending forwardly from said abutment plate;said attachment flange and the lower end of the linkage having transverselyaligned holes therethrough and a transverse connecting pin cooperativelyextending through said holes and pivotally coupling said lower end of thelinkage and the attachment flange;said lower end having a rear edge portion engageable against said abutmentplate to limit downward movement of the linkage; andsaid linkage including a pair of transversely spaced rearwardly facingC-shaped members flanking said handle and flange.3. The invention according to claim 2, anda supporting lug secured between said C-shaped members and spaced from saidupper and lower portions and located in the path of movement of the handleand engageable therewith to limit forward downward rotation of the handle.4. For use in a hopper car roof hatch structure comprising a hatch openingand a hatch cover hingedly connected to said roof for movement betweenopen and closed positions relative to said opening in which a holddown armis supported on said roof having portions engaging said hatch cover insaid closed position and wherein said holddown arm has a keeper portionprojecting horizontally outward toward a side of the car in the closedposition of said cover;an upstanding linkage having upper and lower end portions, means pivotallymounting said lower end portion about a fixed generally horizontal axis;said means including a vertical transverse abutment plate and a verticallinkage-attachment flange extending forwardly from said abutment plate;said lower end portion of the linkage being engageable against saidabutment plate to limit downward movement of the linkage;said upper portion of the linkage having an attachment aperturetransversely defined through the linkage;a latch having a rearwardly extendable vertical locking handle including aforward end portion having a forwardly upward elongated transverse slot;said handle having a forward bottom portion with a downwardly convexedcamming surface engageable with the locking portion and a forwardlyextending lip defining a horizontal notch spaced rearward and below saidcamming surface adapted to receive an adjacent portion of said lockingportion;an upper pivot pin cooperatively extending through said attachment andelongated apertures coupling the handle and linkage in pivotal slidingrelation;said linkage including a pair of transversely spaced rearwardly curvedC-shaped members embracing said handle and flange therebetween, asupporting lug secured to said C-shaped members in spaced relation to saidupper and lower portions to engage the handle and thus limit forwarddownward rotation of the handle; anda handhold opening in said handle.5. The invention according to claim 4, andsafety locking means for augmenting movement of the handle in the lockingdirection.6. For a hopper car hatch structure in a roof having a hatch opening and ahatch cover displaceable between open and closed positions relative tosaid opening, a resilient elastomer hatch cover gasket compressiblyengageable between the hatch cover and the roof, a hold down armoverlapping said hatch cover in said closed position, said hold down armhaving a locking portion projecting laterally outwardly relative to saidcover, a hatch cover latching mechanism, comprising:an upstanding C-shaped linkage having upper and lower end portionsreceiving said locking portion therebetween, said lower end portion beingpivotally supported on an axis below said locking portion;a locking handle, coupling means securing the handle to the upper endportion of said linkage in pivotal and longitudinally vertically slidingrelation, and said handle including a bottom portion with a downwardlyconvex camming surface engageably cammed over the locking portion andhaving below said camming surface a lip defining a horizontal notchalignable with said locking portion to receive the same in the lockedposition of the latch; andsaid latch adapted upon camming against said surface of the locking portionto bias the same downwardly and thereby compress the gasket between thehatch cover and roof, whereafter said handle is moved longitudinallyupward by the reaction force of the compressed gasket to enter the lockingportion within the notch between said lip and camming surface."
040570215,"Combustion of pulverized coal",1976-06-21,1977-11-08,"Fritz Schoppe","",F23D 1144;F23D  100;F23R  114,3171388;3250236;3400921;3460519;3856455,"What is claimed is:1. Method for the combustion of pulverized coal, which comprises the stepsof:a. injecting a pulverized coal into a chamber containing atmosphere havingthe following characteristics:"
040570223,"Vessel having a pattern-molded bottom, a manufacturing process therefor",1976-06-01,1977-11-08,"Kenji Koshino;Masayasu Itoh","Toyota Jidosha Kogyo Kabushiki Kaisha",B21D 5100;B21D 2200,1826559;1974891;2429376;2899922;3144974;3550421,"What is claimed as new and desired to be secured by Letters Patent of theUnited States is:1. A process of manufacturing a vessel with a pattern-molded bottom, saidprocess being characterized by the following steps:molding a pattern on adequate area of a flat blank in the part thereof tobecome the vessel bottom;clamping an external part of said blank only outside of said moldedpattern; andforming the side wall of the vessel by drawing a part outside the clampedpart of said blank while said clamping is maintained.2. The process of claim 1, wherein the pattern molded on the vessel bottomis one of a louvered, punched and embossed one.3. The process of claim 1, wherein said vessel blank is held between twoclamping planes with staggered projections.4. The process of claim 3, wherein said vessel blank is held between twoclamping planes with parallel portions having 2.5-3.5 times the thicknessof said blank and projection length 0.7-1.3 times the thickness of saidblank.5. The process of claim 1, wherein said vessel blank is held between twoclamping planes each of which are provided with a recess which faces thepattern-molded area of said blank.6. The process of claim 1, wherein the drawing of the vessel side wall isdone while the outside portion of said blank is being held between twoclamping planes which are parallel to said blank area and are movable atright angles thereto."
040570231,"Halyard rig for roll-furling mainsail",1976-08-30,1977-11-08,"Frederick E. Hood;Donald K. Mitchell;Gary S. Uhring","Hood Sailmakers, Inc.",B63H  904,591446;3343514;3835804;3851610,"What is claimed is:1. In a sailboat having a mainsail which roll-furls on its luff edge so asto be self-storing within a hollow mast, the mast having an aft-facingslot through which the mainsail can be drawn, a halyard system comprising:a sheave at the top of the mast which directs a halyard centrally down intothe sail-storing space; anda swivel fitting for joining the halyard to the luff edge of the mainsail,said swivel having a lower portion which attaches to and is freelyrotatable with the luff edge of the mainsail and an upper portion whichattaches to the halyard and includes a laterally projecting guide whichextends aft through said slot and prevents twisting of the halyard duringroller furling of said mainsail, said guide including ribs which engagethe edges of said slot so as to limit fore and aft movement of the swiveland thereby locate the luff edge of the mainsail essentially centrallywithin the mast hollow."
040570240,"Releasable anchor",1975-10-06,1977-11-08,"Truman W. Adams","Indianapolis Center For Advanced Research",B63B 2144,1782449;2012751;2851983;2985132,"The invention claimed is:1. A releasable anchor comprising:a body;an arm pivotally mounted on said body, said arm including a grippingsurface, said arm being pivotable between an outwardly-extending positionand a retracted position;a blocking element connected to said body, said blocking element having ablocking position and a release position, said blocking element beingmovable between the blocking and release positions;said arm having a first position in which said blocking element is in theblocking position and the gripping surface of said arm frictionallyengages said blocking element and prevents movement of said blockingelement from the blocking position to the release position, said arm inthe first position being intermediate the outwardly-extending position andthe retracted position;biasing means for biasing said arm to the outwardly-extending position;said arm having a second position corresponding to the outwardly-extendingposition, said biasing means being operable to move said arm from thefirst position to the second position, said blocking element being movablefrom the blocking position to the release position when said arm is in thesecond position; andrelease means for moving said blocking element from the blocking positionto the release position, said release means including means for connectingsaid blocking element to an anchor line, said arm having a third positioncorresponding to the retracted position, said arm being movable from thesecond position to the third position when said blocking element is in therelease position.2. The anchor of claim 1 wherein said biasing means comprises a sleevereceived on said blocking element and spring means acting between saidbody and said sleeve, said sleeve engaging said arm to hold it out of saidfirst position.3. The anchor of claim 2 wherein said blocking element has a flangethereon, said arm being adapted to engage said flange to stop movement ofsaid blocking element out of the blocking position when said arm is in thefirst position.4. The anchor of claim 3 additionally comprising a second spring actingbetween said body and said blocking element and yieldably retaining saidblocking element in said blocking position.5. The anchor of claim 4 wherein said second spring is sufficiently weakand said body has sufficient inertia to permit said blocking element tomove out of the blocking position when said arm is in the second positionand a sharp jerk is exerted on the anchor line.6. The anchor of claim 1 and further comprising:a second arm pivotally mounted on said body, said second arm including agripping surface, said second arm being pivotable between anoutwardly-extending position and a retracted position, said arm having afirst position in which said blocking element is in the blocking positionand the gripping surface of said second arm frictionally engages saidblocking element and prevents movement of said blocking element from theblocking position to the release position, said second arm in the firstposition being intermediate the outwardly-extending position and theretracted position;said biasing means being for biasing both of the first and second arms tothe respective, outwardly-extending positions, said second arm having asecond position corresponding to the outwardly-extending position, saidbiasing means being operable to move said second arm from the firstposition to the second position, said blocking element being movable fromthe blocking position to the release position when said second arm is inthe second position; andsaid second arm having a third position corresponding to the retractedposition of said second arm, said second arm being movable from the secondposition to the third position when said blocking element is in therelease position.7. The anchor of claim 1 in which said blocking element is cylindrical.8. The anchor of claim 1 in which said means for connection said blockingelement to an anchor line includes a shaft connected at one end to saidblocking element, the shaft being received within a longitudinal bore insaid body.9. The anchor of claim 1 and further comprising an anchor line connected tosaid blocking element."
040570258,"Anchor davit",1976-07-26,1977-11-08,"Eugene Gregory Piotrowski","The Worth Company",B63B 2122,1640672;3025821;3261319;3906882;3952683,"I claim:1. An anchor davit for mounting to a boat, said davit comprising:a. a frame adapted to extend beyond the edge of a boat,b. an anchor support member comprising a bearing for said anchor and withsaid bearing being disposed on the outer end portion of said frame, saidbearing being disposed to be normally spaced from the anchor butselectively engageable thereby and always spaced from the anchor cable,c. a control arm having an inner end portion pivotally mounted to saidframe and with said arm normally extending upwardly and outwardly to anend portion disposed above and outwardly of said bearing,d. a guide mounted on the outer end portion of said arm for receipt of ananchor cable thereover,e. and means biasing said arm outwardly,f. said biasing means being overcome upon engagement of said control arm bythe end of the anchor during the stowing operation to thereby pivot saidcontrol arm rearwardly until the anchor engages and pivots about saidbearing into a generally horizontal stowed positiong. said biasing means maintaining the said anchor cable under tension whenthe anchor is stowed, and functioning to thrust said control arm andanchor outwardly upon release of the said cable.2. In the anchor davit of claim 1: means pivotable on said frame andnormally disposed beneath said guide for retaining said anchor in stowedposition.3. In the anchor davit of claim 2: means biasing said retaining meansoutwardly, said last named biasing means acting in unison with saidfirst-named biasing means to thrust said control arm and anchor outwardlyupon release of the said cable.4. The anchor davit of claim 3 in which:a. said bearing comprises a concave surfaced roller,b. and said retaining means comprises a generally U-shaped strap forming anenclosed space through which a vertically hanging anchor cable is adaptedto extend in outwardly spaced relationship to said concave surfacedroller.5. In the anchor davit of claim 1: a generally U-shaped bracket pivotallymounted on the outer end portion of said control arm and with said brackethaving a portion spaced from said guide through which the said anchorcable is adapted to pass and retaining the anchor cable within theconfines of said guide.6. An anchor davit for mounting to a boat, said davit comprising:a. a frame,b. an anchor support member disposed on the outer end portion of saidframe,c. a control arm having an inner end portion pivotally mounted to saidframe on a first axis and with said arm normally extending upwardly andoutwardly to an end portion disposed above and outwardly of said supportmember, said arm being pivotable rearwardly by engagement by the anchoruntil the latter is in a stowed position and engaging said support member,d. a guide mounted on the outer end portion of said arm for receipt of ananchor cable thereover,e. means pivotable on said frame on a second axis spaced from said firstaxis and normally disposed beneath said guide for retaining said anchor instowed position,f. and means for biasing said control arm and said retaining meansoutwardly to cause both said control arm and retaining means to togetherthrust said anchor outwardly upon release of the anchor cable.7. An anchor davit for mounting to a boat, said davit comprising:a. a frame adapted to extend beyond the edge of a boat,b. an anchor support member disposed on the outer end portion of saidframe,c. a control arm having an inner end portion pivotally mounted to saidframe and with said arm normally extending upwardly and outwardly to anend portion disposed above and outwardly of said support member,d. a guide mounted on the outer end portion of said arm for receipt of ananchor cable thereover,e. means biasing said arm outwardly,f. said biasing means being overcome upon engagement by the end of theanchor during the stowing operation to thereby pivot said control armrearwardly until the anchor is in a stowed position and engaging saidsupport member,g. said biasing means maintaining the said anchor cable under tension whenthe anchor is stowed, and functioning to thrust said control arm andanchor outwardly upon release of the said cable,h. means pivotable on said frame and normally disposed beneath said guidefor retaining said anchor in stowed position,i. and means biasing said retaining means outwardly, said last-namedbiasing means acting in unison with said first-named biasing means tothrust said control arm and anchor outwardly upon release of the saidcable.8. The anchor davit of claim 7 in which:a. said anchor support member comprises a concave surfaced roller,b. and said retaining means comprises a generally U-shaped strap forming anenclosed space through which a vertically hanging anchor cable is adaptedto extend in outwardly spaced relationship to said concave surfacedroller."
040570266,"Pyrotechnic cutter apparatus",1976-07-16,1977-11-08,"Georges Joseph Marie Nabucet;Michel Andre Champ","",B63B  900,2920532;3765333,"What is claimed is:1. A pyrotechnic cutter for cutting an object such as a buoy-rope, tube,cable or the like, comprising a fixed arm containing over substantiallyits entire useful length an explosive charge having a dihedral covering,the plane of symmetry of the dihedral covering, which substantiallycorresponds to the plane of a cutting jet comprising gases resulting fromexplosion of said explosive charge, being directed toward a second arm ofthe cutter, said second arm being pivotally mounted at one end of saidfixed arm, such that explosion of said explosive charge cuts an objectenclosed between the two arms; said one end of said fixed arm beingfastened to a body releasably connected to an ejector adapted to beengaged in a gun barrel, and an end of the second arm being pivotallyconnected to said body, said body also carrying control means formaintaining said arms in a separated, open position until said ejectorfunctions, and for closing the second arm toward the first arm uponseparation of said body from the ejector, and means in said body forinitiating detonation of the explosive charge in the fixed arm at adelayed time after separation of said body from the ejector.2. The cutter of claim 1, additionally comprising means for conveyinginitiation of detonation of said charge simultaneously to three diversepoints, one of said points being in said plane of symmetry and the othertwo points being located symmetrically relative to said plane of symmetry.3. The cutter of claim 1, wherein said ejector is formed for rotating in agun barrel and for adopting two distinct positions of rotation, onewherein said control means simultaneously causes said second arm to assumea third, slightly closed position, and another wherein said control meansis free for maintaining and closing the second arm.4. The cutter of claim 1, wherein said means for initiating detonation ofthe explosive charge comprises an electrical circuit and a pyrotechniccircuit,the electrical circuit comprising a source of primary energy, a delaycircuit and a switching circuit respectively connected so that the sourceof primary energy functions as a means for providing activating energy ata time after separation of the body from the ejector, and for transmittinga signal to the delay circuit, for transmitting an output signal from thedelay circuit to the switching circuit,the pyrotechnic circuit comprising a detonator and pyrotechnic relay meansfor conveying initiation of detonation of said charge to three diversepoints on said charge, the switching circuit being connected to saiddetonator for transmitting an activating signal thereto.5. The cutter of claim 4, wherein said source of primary energy comprisesprimary cells activatable by water.6. The cutter of claim 5, wherein said cells are located in a fluid-tightcavity in the body for activation by water upon separation of said bodyfrom the ejector.7. The cutter of claim 6, wherein said cells are activatable by sea water.8. The cutter of claim 4, additionally comprising a hydrostatic piston insaid body for mechanically controlling the switching circuit, said pistonslidable between an inoperative position where the connection between theswitching circuit and the detonator is short-circuited and the output ofthe delay circuit is disconnected, and an operative position wherein theoutput of the delay circuit is operatively connected to the detonator.9. The cutter of claim 8, wherein said hydrostatic piston is movable intoits operative position by hydrostatic pressure on the exterior of saidbody.10. The cutter of claim 8, wherein said piston comprises a head which inthe inoperative position projects externally from said body, with a radialgroove in said piston head for accepting locking means for maintaining thepiston in its inoperative position thereby preventing accidentialdepression of the piston.11. The cutter of claim 10, wherein said locking means comprises a lockingclip.12. The cutter of claim 10, wherein said locking means comprises the heelof a plate connected to and pivotal with the second arm for maintainingthe piston in its inoperative position when the arms are in theirseparated, open position.13. The cutter of claim 10, wherein a central portion of said piston islocated between the detonator and the pyrotechnic relay means, a solidportion of said piston physically separating the detonator and pyrotechnicrelay means when the piston is in its inoperative position, and a holeextending radially through said piston permitting activation of thepyrotechnic relay means by the detonator when the piston is in itsoperative position.14. The cutter of claim 1, which engages the free end of a gun barrel, andwith two pins aligned parallel to the axis of the barrel-ejector-bodyassembly and connected to said barrel, said control means comprising asleeve for sliding on said body along the direction of said axis withoutrotating about said axis, and a collar integral with said sleeve saidcollar having two notches in the periphery thereof at diametricallyopposite points with respect to each other, and at the same radialdistance from said axis as said pins, and offset by 90.degree. withrespect to a similar pair of recesses in said periphery also atdiametrically opposite points with respect to each other, a springconstantly urging the sleeve axially toward the ejector, the ejector-bodyassembly having an initial inoperative position wherein the pinsengagingly pass through the notches in the collar permitting said springto urge the sleeve toward the ejector thereby closing the second armtoward the fixed arm, and an operative position wherein the second arm ispivoted away from the fixed arm and the body is rotated 90.degree. fromthe initial inoperative position so that the tips of said pins rest insaid recesses, the sleeve then being farther from the end of the gunbarrel and compressing the spring.15. The cutter of claim 14, wherein said second arm is operativelyconnected to the sleeve by links for transmitting the movement of saidsleeve to said second arm.16. The cutter of claim 14, wherein the ejector additionally comprises anelectrical igniting means for triggering ejection of the body, saidigniting means connected to a further pin which engages the gun barrel andis connected for communicating an electrical signal for triggeringejection."
