WKU,Title,App_Date,Issue_Date,Inventor,Assignee,ICL_Class,References,Claims
040070824,"Kraft mill recovery system",1975-08-15,1977-02-08,"Willard A. Fuller","Hooker Chemicals & Plastics Corporation",D21C 1104;D21C 1112,357824;364552;1815328;1865833;3243318;3322492;3560329;3800026;3801370;3833462;3870784;1112617,"What is claimed is:1. In the process for the pulping of lignocellulosic material comprisingthe steps of looking the material with pulping liquor, evaporation of thepulping liquor, combustion of the pulping liquor and precipitation asprecipitator catch of the solids that are admixed with the combustiongases, said precipitator catch containing sodium sulfate, sodium chloride,sodium carbonate and organic material,the process which comprises adding water to said precipitator catch toproduce a flowable slurry thereof in a slurry tank,adding carbon dioxide to said slurry in an amount sufficient to convertsaid sodium carbonate to sodium bicarbonate,and separating said sodium chloride from said sodium sulfate and saidsodium bicarbonate by passing said precipitator catch in a downward flowin a separatory column;countercurrently passing hot water upwardly through said column at a ratesufficient to effect washing of the downwardly flowing slurry;removing said sodium sulfate, sodium bicarbonate and organic material inthe form of a slurry from the bottom of said separatory column.2. The process as defined by claim 1 wherein the process is a continuousprocess.3. The process as defined by claim 1 wherein the carbon dioxide is added tothe precipitator catch slurry in the slurry tank.4. The process as defined by claim 1 wherein the carbon dioxide is added tothe precipitator catch slurry in the separatory column.5. The process as defined by claim 1 wherein the source of the carbondioxide is the off gas from the precipitator.6. The process as defined by claim 1 wherein the temperature of the hotwater is maintained at from about 30.degree. to about 70.degree. C.7. The process as defined by claim 1 wherein the hot water is fed into theseparatory column at a rate sufficient to provide from about 0.2 to about4 pounds of water per each pound of sodium sulfate.8. The process of claim 7 wherein said rate provides from about 0.2 toabout 2.0 pounds of water per pound of sodium sulfate.9. The process of claim 1 wherein said separatory column contains multipleplates incorporating therein multiple downwardly tapering funnel-shapedconfigurations for discharging slurry downward and multiple apertures nearthe junction of the column wall allowing upward flow of water."
040070832,"Method for forming wet-laid non-woven webs",1973-12-26,1977-02-08,"Michael Ring;Madhu P. Godsay;Roy S. Swenson;Joseph N. Kent","International Paper Company",D21D  300,2857370;3013035;3057889;3067087;3115438;3187026;3722469;3794557,"What is claimed is:1. The method of uniformly dispersing selected non-fibrillated fibers in asubstantially binder free aqueous medium, a majority of the fibers beingman made nonfibrillatable hydrophobic fibers of not less than about 1/4inch in length and with a length to diameter ratio of between about 400:1to about 700:1 including the steps of combining: water, a sufficientamount of the selected fibers for a dispersion having a fiber consistencyof between about 0.35% to about 2% based on the bone dry weight of thefibers, and between about 0.007% to about 0.03% by weight of a wettingagent consisting of a selected combination of alkylaryl polyether alcohol(octylphenol series) and N-cyclohexyl-N-Palmitoyl-Taurine having theformula##STR4##in a container to reduce the surface tension of the water to between about30-35 dynes, and vigorously agitating the mixture in the container in thepresence of air to create the tumbling vortex-free water surfaceconditions without the generation of any substantial amount of surfacefoam, thereby generating a steady state water/air emulsion in which thefibers are uniformly dispersed and in which the volume of air does notexceed about 4% of the volume of the water.2. The process according to claim 1 wherein between about 0.0009% and0.006% by weight of long chain polyacrylamide having a molecular weight ofat least about 750,000 to about 6,000,000 is added to the mixture to helpstabilize the dispersion.3. The process according to claim 1 wherein the volume of air in theemulsion is between about 2% to not in excess of about 4% of the volume ofthe water.4. The process according to claim 2 wherein the volume of air in theemulsion is between about 2% to not in excess of about 4% of the volume ofthe water.5. The method of producing a textile-like nonwoven sheet material on awet-laying web forming wire characterized by forming a uniform initialhigh fiber consistency dispersion in a water/air emulsion according toclaim 1 and thereafter diluting the dispersion to a uniform fiberconsistency of between about 0.006% to about 0.01% based on the bone dryweight of the fibers by mixing the initial dispersion with a steady statewater/air dilution emulsion in which the volume of air does not exceedabout 4% of the volume of the water; which emulsion has been created byreducing the surface tension of the dilution water to between about 30-35dynes by the addition to it of between about 0.007% to about 0.03% byweight of a wetting agent consisting of a selected combination ofalkalaryl polyether alcohol (octylphenol series) andN-cyclohexyl-N-Palmitoyl-Taurine having the formula##STR5##and by vigorously agitating the dilution water with this wetting agent init in the presence of air to create the water/air dilution emulsionwithout the generation of any substantial amount of surface foam; and thendraining the non-fiber portion of the diluted fiber dispersion through theweb forming wire to form the material.6. The method of forming a textile-like nonwoven sheet material on awet-laying web forming wire characterized by forming a uniform initialhigh fiber consistency dispersion in a water/air emulsion according toclaim 2 and thereafter diluting the dispersion to a uniform fiberconsistency of between about 0.006% to about 0.01% based on the bone dryweight of the fibers by mixing the initial dispersion with a steady statewater/air dilution emulsion in which the volume of air does not exceedabout 4% of the volume of the water; which emulsion has been created byreducing the surface tension of the dilution water to between about 30-35dynes by the addition to it of between about 0.007% to about 0.03% byweight of a wetting agent consisting of a selected combination ofalkalaryl polyether alcohol (octylphenol series) andN-cyclohexyl-N-Palmitoyl-Taurine having the formula##STR6##and by vigorously agitating the dilution water with this wetting agent init in the presence of air to create the water/air dilution emulsionwithout the generation of any substantial amount of surface foam; and thendraining the non-fiber portion of the diluted dispersion through the webforming wire to form the material.7. The method according to claim 5 in which between about 0.0009% and0.006% by weight of long chain polyacrylamide having a molecular weight ofbetween at least about 750,000 to about 6,000,000 is included in thesteady state dilution water/air emulsion before the initial dispersion isdiluted in it.8. The method according to claim 6 in which between about 0.0009% and0.006% by weight of long chain polyacrylamide having a molecular weight ofbetween at least about 750,000 to about 6,000,000 is included in thesteady state dilution water/air emulsion before the initial dispersion isdiluted in it.9. The process according to claim 7 wherein the volume of air in thedilution emulsion is between about 2% to not in excess of about 4% of thevolume of the dilution water.10. The process according to claim 8 wherein the volume of air in thedilution emulsion is between about 2% to not in excess of about 4% of thevolume of the dilution water.11. The method of uniformly dispersing selected non-fibrillated fibers in asubstantially binder free medium, a majority of the fibers being man madenon-fibrillatable hydrophobic fibers of not less than about 1/4% in lengthand with a length to diameter ratio of between about 400:1 to about 700:1including the steps of combining water, with a selected amount of awetting agent consisting of N-cyclohexyl-N-Palmitoyl-Taurine having theformula##STR7##in a container and vigorously agitating the two in the presence of air tocreate tumbling vortex-free water surface conditions, thereafter, whilecontinuing the agitation, adding a predetermined quantity of alkylarylpolyether alcohol (octylphenol series) wetting agent during continuedagitation of the medium, to reduce the water s surface tension to betweenabout 30-35 dynes, to generate a water/air emulsion without anysubstantial amount of surface foam and in which the volume of air is lessthan about 4% that of the water, the total wetting agent being betweenabout 0.007% to about 0.03% by weight of the water, followed by adding asufficient amount of the fibers to the medium for a dispersion having afiber consistency of between about 0.35% to about 2% based on the bone dryweight of the fibers, continuing to maintain the tumbling vortex-freewater surface conditions until the fibers are uniformly dispersed in thewater/air emulsion at the desired consistency and thereafter adding to thedispersion between about 0.0009% and about 0.06% by weight of long chainpolyacrylamide having a molecular weight of at least 750,000 to about6,000,000 to help stabilize the dispersion.12. The process according to claim 5 without using binders or adhesiveswherein after web formation water is withdrawn from the web to a residualmoisture content of about 82% to 78% based on the bone dry weight of thefibers and the web with this moisture content is continuously removed fromthe forming wire without tearing or falling apart.13. The process according to claim 12 wherein the man madenon-fibrillatable fibers in the web are lacking in smooth flat surfaces.14. The process according to claim 12 wherein the man made fibers in theweb comprise substantially round man made non-fibrillatable fibers.15. The process according to claim 14 wherein after removal of the web fromthe forming wire, the web is consolidated and more water is removedleaving a residual moisture in the web of between about 60% and 70% basedon the bone dry weight of the fibers and thereafter a primary binder isapplied to the web in the form of a latex foam having a density of betweenabout 20 and 150 grams per liter and the latex portion of the foam has asolids content of at least about 6%."
040070840,"Dry strength paper and process therefor",1975-06-25,1977-02-08,"Lock-Lim Chan;Arthur Herbert Guitard","Borden Products Limited",D21D  300,,"We claim:1. A process for the manufacture of paper of improved dry strength andnegligible wet strength comprising forming an aqueous suspension offibrous cellulosic material containing a polymeric reaction product of aketone, aldehyde and a polyamine in sufficient amount to impart thedesired dry strength to the paper; the mol ratios of the reactants beingfrom 1.8 to 4 mols of the aldehyde and from 0.1 to 1 mol of the amine permol of the ketone; and the reaction to form the product is carried out atpH of 8 to 10.2. Process of claim 1 including the steps of sheeting the cellulosicmaterial to form a web and drying the web; the ketone is selected fromketones containing from 3 to 8 carbon atoms per molecule with at least onereactive hydrogenation at the alpha carbon position; the aldehyde containsfrom 1 to 5 carbon atoms; and the polyamine is selected from alkylenediamines and polyalkylene polyamines containing from 2 to 10 carbon atomsper molecule, from 2 to 3 carbon atoms in the alkylene moiety and from 2to 6 amine groups; the reaction product is prepared in the presence of acatalytic amount of a strong inorganic acid in an aqueous medium.3. Process of claim 2 wherein the aqueous suspension of cellulosic materialis at pH of 4 to 9 and amount of the polymeric reaction product is from0.1 to 5%, based on the dry weight of the fibrous cellulosic material;Brookfield viscosity of a 20% solids solution of the reaction product isfrom 10 cps measured on an LVF No. 2 spindle at 60 rpm and at about95.degree. C and up to the vicinity of its gelation point.4. Process of claim 3 wherein amount of the reaction product is from 0.2 to2% and Brookfield viscosity of the 20% solution thereof is 40 to 60 cps,measured at the same conditions.5. Process of claim 4 wherein the ketone is acetone, the aldehyde isformaldehyde and the polyamine is polyethylene polyamine containing from 2to 5 amine groups; amount of the acid used in the reaction being up toabout 0.3 of a mol per mol of acetone.6. Process of claim 5 wherein the molar ratio of reactants is 3 mols offormaldehyde, 0.5 mol of polyethylene polyamine and 0.05 mol of acid permol of acetone.7. Process of claim 6 wherein the acid is hydrochloric acid and thereaction product being formed at reflux temperature.8. Paper having improved dry strength and negligible wet strengthcomprising fibrous cellulosic material and a polymeric reaction product ofa ketone, aldehyde and a polyamine in sufficient amount to impart thedesired dry strength to the paper; the mol ratios of the reactants beingfrom 1.8 to 4 mols of the aldehyde and from 0.1 to 1 mol of the amine permol of the ketone; and the reaction to form the product is carried out atpH of 8 to 10.9. Paper of claim 8 wherein the reaction product is in an aqueous solutionwherein the ketone is selected from ketones containing from 3 to 8 carbonatoms per molecule with at least one reactive hydrogen at the alpha carbonposition; the aldehyde contains from 1 to 5 carbon atoms; and thepolyamine is selected from alkylene diamines and polyalkylene polyaminescontaining from 2 to 10 carbon atoms per molecule, from 2 to 3 carbonatoms in the alkylene moiety and from 2 to 6 amine groups.10. Paper of claim 9 wherein amount of the polymeric reaction product isfrom 0.1 to 5%, based on the dry weight of the fibrous cellulosicmaterial; Brookfield viscosity of a 20% solids solution of the reactionproduct being from 10 cps measured on an LVP No. 2 spindle at 60 rpm andat about 95.degree. C up to the vicinity of its gelation point.11. Paper of claim 10 wherein amount of the reaction product is from 0.2 to2% and Brookfield viscosity of the 20% solution thereof is 40 to 60 cps,measured at the same conditions.12. Paper of claim 11 wherein the ketone is acetone, the aldehyde isformaldehyde and the polyamine is polyethylene polyamine containing from 2to 5 amine groups; amount of the acid used in the reaction being up toabout 0.3 of a mol.13. Paper of claim 12 wherein the molar ratio of reactants is 3 mols offormaldehyde, 0.5 mol of polyethylene polyamine and 0.05 mol of acid.14. Paper of claim 13 wherein the acid is hydrochloric acid and thereaction product is formed at reflux temperature.15. Paper of claim 14 wherein the reaction product is substantiallyuniformly dispersed throughout the cellulosic material."
040070859,"Nuclear reactor fuel elements",1975-01-20,1977-02-08,"Albert Woodacre","United Kingdom Atomic Energy Authority",G21C  310,3296081;3663363;3666625;3848466;3886037,"I claim:1. An elongated insert for a nuclear reactor fuel element whereby the fuelelement may be individually identified, the elongated insert bearing afirst array of markings at positions spaced along the length of saidinsert to produce a series of signals on presentation of the elongatedinsert to a detector responsive to each marking, each marking of saidfirst array being located at a position spaced lengthwise of said insertfrom other markings of said first array, and a second array of markings atpositions spaced along the length of said insert to vary the series ofsignals produced by the first array of markings on presentation to thedetector, the marking of said second array being located at only some ofthe positions of said first array of markings.2. An insert as claimed in claim 1 in the form of a metal bar wherein allthe markings are holes extending through the bar and the further markingsare at right angles to the array at spaced positions.3. An insert as claimed in claim 1 in the form of a metal bar wherein allthe markings are grooves and the further markings are provided by deepenedgrooves.4. A nuclear reactor fuel element comprising a nuclear fuel material withina protective sheath and including within the sheath an elongated insertfor identifying said fuel element, wherein the insert bears a first arrayof markings at positions spaced along the length of said insert to producea series of signals on presentation of the elongated insert to a detectorresponsive to each marking, each marking of said first array being locatedat a position spaced lengthwise of said insert from other markings of saidfirst array, and a second array of markings at positions spaced along thelength of said insert to vary the series of signals produced by the firstarray of markings on presentation to the detector, the marking of saidsecond array being located at only some of the positions of said firstarray of markings."
040070867,"Interferon induction",1975-01-23,1977-02-08,"Ramon D. Hamilton","The Upjohn Company",C12K  900;B01J  110;A61K 4502,,"I claim:1. In the method of producing interferon in vitro which consists ofinducing interferon-producing human or animal cells with aninducing-effective amount of a non-viral interferon inducer, theimprovement comprising irradiating the cells with from about 50ergs/mm.sup.2 to about 2500 ergs/mm.sup.2 of ultraviolet irradiationapplied at a point in time during the time span of from 8 hours prior tountil about 4 hours subsequent to, including concurrent with, the additionof the non-viral interferon inducer.2. The method of claim 1 in which the non-viral interferon inducer is apolynucleotide.3. The method of claim 2 in which the polynucleotide ispolyriboinosinic-polyribocytidylic acid complex.4. The method of claim 3 in which the cells are irradiated subsequent tothe addition of the polyriboinosinic-polyribocytidylic acid complex.5. The method of claim 4 in which the cells are irradiated with from about100 ergs/mm.sup.2 to about 1000 ergs/mm.sup.2.6. The method of claim 5 in which the cells are human fibroblast cells.7. The method of claim 5 in which the cells are rabbit kidney cells.8. The method of claim 6 in which the human fibroblast cells are humanforeskin fibroblast cells.9. The method of claim 3 in which the cells are irradiated concurrent withthe addition of the polyriboinosinic-polyribocytidylic acid complex.10. The method of claim 9 in which the cells are irradiated with from about100 ergs/mm.sup.2 to about 1000 ergs/mm.sup.2.11. The method of claim 10 in which the cells are human fibroblast cells.12. The method of claim 10 in which the cells are rabbit kidney cells.13. The method of claim 11 in which the human fibroblast cells are humanforeskin fibroblast cells.14. The method of claim 3 in which the cells are irradiated prior to theaddition of the polyriboinosinic-polyribocytidylic acid complex.15. The method of claim 14 in which the cells are irradiated with fromabout 100 ergs/mm.sup.2 to about 1000 ergs/mm.sup.2.16. The method of claim 15 in which the cells are human fibroblast cells.17. The method of claim 15 in which the cells are rabbit kidney cells.18. The method of claim 16 in which the human fibroblast cells are humanforeskin fibroblast cells.19. The method of claim 1 in which the cells are irradiated with from about100 ergs/mm.sup.2 to about 1000 ergs/mm.sup.2.20. The method of claim 1 in which the cells are irradiated at a point intime during the time span of immediately prior to until 2 hours subsequentto the addition of the non-viral interferon inducer.21. The method of claim 20 in which the cells are irradiated with fromabout 100 ergs/mm.sup.2 to about 1000 ergs/mm.sup.2.22. The method of claim 21 in which the non-viral interferon inducer ispolyriboinosinic-polyribocytidylic acid complex."
040070875,"Sperm fractionation and storage",1975-10-17,1977-02-08,"Ronald J. Ericsson","Gametrics Limited",C12K  900;A61K 3552,3791384;3816249,"What is claimed is:1. A process for reducing the motile sperm losses resulting from thestorage of motile-sperm containing semen in a frozen state prior to usefor artificial insemination purposes, which comprises (a) separating themotile sperm from the other components of the semen prior to freezing by(i) maintaining at least the sperm portion of the semen, as such orsuspended in an aqueous suspending vehicle which is physiologicallyacceptable to the sperm and which does not substantially retard thedownward migration rate of motile sperm, as an upper layer in interfacialcontact, at a temperature at which the motile sperm are motile, with alower discrete layer of an aqueous contacting medium which isphysiologically acceptable to the sperm and in which the motile spermmigrate downwardly at a slower rate than in the upper layer, until atleast a portion of the motile sperm of the separated sperm have migrateddownwardly into the contacting medium, thereby producing a sperm fractionhaving a higher proportion of motile sperm than in the starting sperm, and(ii) thereafter separating the contacting medium, containing the motilesperm enhanced fraction of the starting sperm, from the upper layer; and(b) storing the separated motile sperm fraction in a frozen state.2. A process according to claim 1 wherein the semen is human.3. A process according to claim 2 wherein the motile sperm content of thesemen is below normal.4. A process according to claim 1 wherein the motile sperm is frozen in anaqueous vehicle physiologically acceptable to the sperm.5. A process according to claim 4 wherein the aqueous vehicle comprisesglycerin.6. A process according to claim 5 wherein the aqueous vehicle comprises eggyolk, glucose, sodium citrate, glycine and an antibiotic.7. A process according to claim 1 wherein the starting sperm is separatedfrom the seminal fluid prior to being maintained in contact with theaqueous contacting medium.8. A process according to claim 1 wherein the starting sperm is suspendedin an aqueous suspending vehicle.9. A process according to claim 1 wherein the sperm is human sperm.10. A process according to claim 1 wherein the motile sperm which migrateto the contacting medium are thereafter separated therefrom prior tofreezing.11. A process according to claim 1 wherein the sperm portion only of thesemen, suspended in an aqueous suspending vehicle, is maintained incontact with the contacting medium.12. A process according to claim 11 wherein the sperm is human sperm.13. A process according to claim 11 wherein the sperm is bovine sperm."
040070883,"Process of manufacturing native microbial protein with a low content of",1975-08-08,1977-02-08,"Zdenek Fencl;Frantisek Machek;Vladimir Sillinger","Ceskoslovenska akademie ved",C12D 1306,3725075;3809776;3885050,"What is claimed is:1. A process for producing native microbial protein from single-cellmicrobial cells having a content of nucleic acids lower than 1% and usefulas food or feed, which comprises the steps of:a. disrupting microbial cells to release the nuclease contained therein andforming thereafter a homogenate having disrupted cells and nuclease;b. adjusting the pH value of the said homogenate to 5.9-8.0 and maintainingthe temperature at 50.degree.-60.degree.C for 20 minutes-2.5 hours inorder to permit the degradation of nucleic acids by means of the nucleasescontained in the homogenate;c. precipitating protein material from the microbial homogenate byadjusting the pH value to the isoelectric point of the protein material;d. separating the precipitated protein material;e. drying the precipitated protein material;f. extracting the precipitated and dried protein material with alcohol toremove lipoid substances; andg. drying again said extracted protein material.2. Process in accordance with claim 1, wherein the subject single-cellmicrobial cells are chosen from the group of yeasts consisting of thegenus Saccharomyces cerevisiae, Candida, Torulopsis, Rhodotorula, Oiidium,Pichia, and Hansenula.3. Process in accordance with claim 1, wherein the single-cell microbialcells are chosen from the group consisting of bacteria of the genusMegaterium, Methanomonas, and Escherichia coli."
040070891,"Method for binding biologically active compounds",1975-04-30,1977-02-08,"Nathan L. Smith, III","Nelson Research & Development Company",C07G  702;C07G  700,3824150;3843447,"I claim:1. A method for binding biologically active compounds to carrierscomprising reacting an asymmetric bifunctional linking compound having thestructural formula##STR5##wherein B is selected from the group consisting of NR, O, S,##STR6##and CH.sub.2 ; (M).sub.n is a saturated or unsaturated hydrocarbon chain;X is selected from the group consisting of N, R, O and S; A is selectedfrom the group consisting of SO.sub.2 R, CN, NO.sub.2 and H; Y is selectedfrom the group consisting of N.sub.3, halogen and SH, R is H or a loweralkyl group, D is N.sub.3 or halogen and n is 1-12, with a carrier in thepresence of light to form a carrier bound to the linking compound throughthe phenyl azide moiety, and reacting said carrier bound to the linkingcompound with a biologically active compound under reaction conditionssufficient to bind the biologically active compound to the linkingcompound through the s-triazine moiety.2. The method of claim 1, wherein the biologically active compound isselected from the group consisting of proteins, amino acids,carbohydrates, lipoproteins, coenzymes, enzyme inhibitors and vitamins.3. The method of claim 1 wherein the biologically active compound isselected from the group consisting of peptides, enzymes, antibodies andantigens.4. The method of claim 1 wherein the carrier is selected from the groupconsisting of a synthetic organic polymer and an organic polymer ofbiological origin.5. The method of claim 1 wherein the polymer is selected from the groupconsisting of polyethylene, polypropylene, polymethylpentene,ethylene-propylene copolymer, polystyrene, polycarbonate, and polyvinylchloride.6. The method of claim 1 wherein the polymer is selected from the groupconsisting of cellulose, starch, pectin, mucopolysaccharides, lipoproteinand protein.7. The method of claim 6 wherein the biologically active compound isselected from the group consisting of peptides, enzymes, antibodies andantigens."
040070905,"Novel fermentation process for the preparation of Sulfomycin",1976-04-02,1977-02-08,"Louis Chaiet;Sebastian Hernandez;Sheldon B. Zimmerman","Merck & Co., Inc.",C12D  900,,"What is claimed is:1. A process for the preparation of Sulfomycin I which comprises fermentingwith a Sulfomycin I producing strain of Streptomyces cineroviridis, NRRl8155 and mutants thereof an aqueous nutrient medium containing anassimilable source of carbon, an assimilable source of nitrogen andinorganic salts under aerobic conditions.2. The process of claim 1 wherein the fermentation is conducted at atemperature of from about 20.degree. to 40.degree. C. and a pH of fromabout 5.0 to 9.0.3. The process of claim 2 wherein the temperature is from about 24 to30.degree. C. and the pH is from about 6.0 to 7.5.4. The process of claim 3 wherein the temperature is about 27 to 28.degree.C.5. The process of claim 1 wherein the nutrient medium contains carbohydratesources of from 0.5 to 5% by weight and nitrogen sources of from 0.2 to 6%by weight.6. The process of claim 1 wherein the fermentation is complete in fromabout 1 to 5 days.7. The process of claim 1 wherein the Sulfomycin is isolated.8. The process of claim 1 wherein the Sulfomycin I producing strain isStreptomyces cineroviridis NRRL-8155.9. A process for ther preparation of Sulfomycin I which comprisesfermenting with a Sulfomycin I producing strain of Streptomycescineroviridis, NRRL 8155 and mutants thereof an aqueous nutrient mediumcontaining an assimilable source of carbon, an assimilable source ofnitrogen and inorganic salts under aerobic conditions, and isolatingSulfomycin I from the fermentation medium."
040070913,"Method for measuring the activity of lecithin cholesterol acyl",1976-04-29,1977-02-08,"Toshihide Nagasaki;Masaharu Takayama;Akiyoshi Uesugi;Isao Tanimizu;Kazuto Shintani","Nippon Shoji Kaisha, Limited",G01N 3114,,"What is claimed is:1. A method for measuring the activity of lecithin cholesterol acyltransferase, which comprises adding a test sample to a lecithin substratesolution containing a lecithin and a nonionic surfactant, incubating themixture and then measuring the changed amount of the free cholesterol inthe reaction system by an optical analysis.2. The method according to claim 1, wherein the lecithin substrate solutioncomprises 2.5 to 10 mg/ml of a lecithin and 0.01% (W/V) or more of anonionic surfactant in a buffer solution.3. The method according to claim 2, wherein the nonionic surfactant iscontained in an amount of 0.02 to 0.5% (W/V) on the basis of the lecithinsubstrate solution.4. The method according to claim 2, wherein the lecithin is contained in anamount of 2.5 to 5 mg/ml.5. The method according to claim 1, wherein the incubation is carried outat about 37.degree. C for 2 to 4 hours.6. The method according to claim 1, wherein the measurement of the opticaldensity is carried out at 500 nm.7. A lecithin substrate solution for the measurement of the activity oflecithin cholesterol acyl transferase, comprising 2.5 to 10 mg/ml of alecithin and 0.01% (W/V) or more of a nonionic surfactant in a buffersolution.8. The lecithin substrate solution according to claim 7, wherein thenonionic surfactant is contained in an amount of 0.02 to 0.5% (W/V) on thebasis of the lecithin substrate solution.9. The lecithin substrate solution according to claim 7, wherein thelecithin is contained in an amount of 2.5 to 5 mg/ml.10. The lecithin substrate solution according to claim 7, wherein thebuffer solution is a member selected from the group consisting of TENbuffer solution, TE buffer solution, 0.1 M phosphate buffer and 0.02 MTris buffer solution."
040070921,"Process for producing low sulfur coke",1975-03-18,1977-02-08,"William J. Metrailer;Walter Weissman","Exxon Research and Engineering Company",C10B 5510,2600430;3475323;3707462;3912465,"What is claimed is:1. In an integrated coking and gasification process for the production of alow sulfur coke comprising the steps of:reacting a carbonaceous material containing sulfur contaminants, saidcarbonaceous material having a Conradson carbon content of at least 5weight percent in a coking zone containing a bed of fluidized solidsmaintained at a temperature ranging from about 850.degree. to about1250.degree. F. to form coke containing sulfur contaminants, said cokedepositing on said fluidized solids;introducing a portion of said solids with the coke deposition thereon intoa heating zone operated at a temperature greater than said coking zonetemperature to heat said portion of solids;recycling a first portion of heated solids from said heating zone to saidcoking zone and introducing a second portion of said heated solids to afluid bed gasification zone maintained at a temperature of at least1600.degree. F., and passing a stream of solids from said gasificationzone to said heating zone,the improvement which comprises:controlling the rate of circulation of said solids between each of saidzones such as to maintain the thickness of a shell of deposited coke,subjected to treatment within the gasification zone in a single cycle,ranging at the time of exit from the gasification zone to a thickness notgreater than 10 microns, while introducing steam into the lower portion ofsaid fluidized bed gasification zone to produce a hydrogen-containing gasand introducing an oxygen-containing gas into the upper portion of saidfluid bed gasification zone to convert at least a portion of said hydrogento steam and thereby produce at least a portion of the heat requirementsof said process and recovering a partially desulfurized coke.2. The process of claim 1 wherein the coke formed in said coking zonecontains up to 10 weight percent sulfur and wherein said partiallydesulfurized coke contains about 60 to 85 percent less sulfur than thecoke formed in said coking zone.3. The process of claim 1 wherein the partially desulfurized coke containsup to about 4 weight percent sulfur.4. The process of claim 1 wherein at least 15 percent of saidoxygen-containing gas is introduced into said upper portion of saidgasification zone and the remaining portion of the oxygen-containing gasis introduced into the lower portion of said gasification zone.5. The process of claim 1 wherein the thickness of said coke deposition perpass through the gasification zone is less than about 5 microns.6. The process of claim 1 wherein said steam is introduced into saidgasification zone at a rate varying from about 0.20 to about 1.00 molesper mole of carbon gasified.7. The process of claim 1 wherein the concentration of hydrogen in saidgasification zone ranges up to about 40 mol percent.8. The process of claim 1 wherein said gasification is maintained at atemperature ranging from about 1700.degree. to about 2000.degree. F."
