WKU,Title,App_Date,Issue_Date,Inventor,Assignee,ICL_Class,References,Claims
040115593,"Universal binary code converter",1975-07-21,1977-03-08,"Donald L. Sharp;Eugene A. Frekko","The United States of America as represented by the Secretary of the Navy",H03K 1324,2401621;2831179;2845219;2865563;2989235;3039689;3748450,"What is claimed is:1. Apparatus for converting an input signal from one binary form to anotherformat comprising, in combination,a binary rate multiplier means connected to receive as a first input saidbinary signal to be converted and as a second input a series of timingpulses,said binary rate multiplier means producing during application of saidtiming pulses a series of output pulses whose total count is directlyproportional to the value of said input binary signal to be converted,a counter means operably connected to register in the desired format thetotal count of said output pulses from said rate multiplier means,a source of timing pulses, andcontrol means for operably connecting said timing pulse source to thesecond input of said binary rate multiplier means for a controlledinterval with means for selecting different intervals to correspond withthe total desired number of resolution cells into which the maximumpossible value of the input signal to be converted is subdivided.2. The apparatus specified in claim 1 wherein said control means comprises,in combination,a second counter means connected to register in the same format as saidother counter means a count of the timing pulses applied by said sourcemeans to said binary rate multiplier means, andcircuit means operably interconnected between said source means and saidbinary rate multiplier means and responsive to the count registered bysaid second counter means for terminating the interval of application ofsaid timing pulses to said binary rate multiplier means when the countregistered by said second counter means reaches a predetermined value.3. The apparatus specified in claim 2 wherein said circuit means is an ANDgate having a first input operably connected to said source means and asecond input operably connected to said second counter means.4. The apparatus specified in claim 3 further including flip-flop circuitmeans operably interconnected between said second counter means and thesecond input of said AND gate to produce a gate enabling control signaldemarcating the interval during which said second counter means isattaining said predetermined count value.5. The apparatus specified in claim 2 wherein said second counter means isa down counter adapted to be preset to a count value from which saidsecond counter means counts to zero to time out said interval during whichsaid timing pulses are applied to said binary rate multiplier means.6. The apparatus specified in claim 2 further including means for actuatingsaid second counter means to its preset count condition and for clearingsaid other counter means at the start of a conversion process.7. The apparatus specified in claim 3 further including a flip-flop circuitmeans operably interconnected between said second counter means and thesecond input of said AND gate for producing a gate enabling control signaldemarcating the interval during which said second counter means isattaining said predetermined count value, said second counter means beinga down counter preset to a count value from which said second countermeans counts to zero to time out the interval during which said timingpulses are applied to said binary rate multiplier means, said flip-flopmeans being reset when said second counter means reaches a zero countcondition to open said AND gate circuit and terminate the application oftiming pulses to said binary rate multiplier means.8. The apparatus specified in claim 5 wherein said down counter is presetto a count value selected to equal the number of resolution cells intowhich the maximum value of the number to be converted is subdivided."
040115607,"Programmable light display system",1975-10-02,1977-03-08,"Harry Mason;Marcel C. Schiess","The United States of America as represented by the Secretary of the Air",G08B  536,2596166;3246208;3573792;3726033,"We claim:1. A programmable light display system comprising a support, a semi-rigid,readily penetrable display board mounted upon said support, a flexiblecable, a light emitting source operably connected to one end of said cableand an electrical connector operably connected to the other end of saidcable, said connector being designed for easy insertion through saiddisplay board, means for providing an electrical signal, said connectorbeing capable of being electrically connected to said electrical signalproviding means in only a predetermined position, whereby upon theconnection of said connector to said electrical signal providing meanssaid light display system is capable of presenting an accurate, visualdisplay of events occurring at various locations.2. A programmable light display system as defined in claim 1 wherein saidelectrical connector is in the form of a quill having a beveled edge and apair of flat contact surfaces for matingly engaging said means forproviding an electrical signal.3. A programmable light display system as defined in claim 2 wherein saidsupport comprises a frame, a plurality of grid bars mounted within saidframe, a back cover pivotally secured to said frame and a front coverpivotally secured to said frame, said display board being mounted againstsaid grid bars and means connected to said frame for removably securingsaid display board against said grid bars.4. A programmable light display system as defined in claim 3 wherein saidfront cover is made of a transparent material.5. A programmable light display system as defined in claim 4 wherein saidmeans for providing an electrical signal is in the form of a printedcircuit board, said printed circuit board having a plurality of jack holestherein for matingly engaging said quill connector.6. A programmable light display system as defined in claim 5 wherein saidlight source is in the form of a light emitting diode.7. A programmable light display system as defined in claim 6 wherein saidsupport further comprises a carrying handle secured to said frame."
040115615,"Simplified digital conversion for coherent-on-receive pulsed radar system",1975-07-07,1977-03-08,"Eric Alexander Dounce","Motorola, Inc.",G01S  905,3372389;3631489;3680099;3742500;3745571;3877011,"What is claimed is:1. In a pulsed radar system wherein coherence is achieved in the receiverof the radar system by applying a stored complex digital number,representing the phase relationship between each transmitted pulse and astable reference oscillator signal, as a correction factor to a series ofcomplex digital numbers, representing the phase relationships betweensubsequent samples of the received signal and the stable referenceoscillator signal, the improvement comprising:means for digitizing the phase relationship of each transmitted pulse withrespect to the reference oscillator signal and for digitizing the phaserelationships between the received signals and the reference signal; andmeans for digitally multiplying said digitized phase relationships by thefactor e.sup.-.sup.j2.sup..pi.ft, where f is equal to one half the videobandwidth of the radar system, to provide real and imaginary parts ofdigital complex numbers representing said phase relationships.2. The improvement according to claim 1 wherein said digitizing meanscomprises a single analog to digitial converter.3. The improvement according to claim 1 wherein said multiplying meanscomprises a low pass digital filter for eliminating high frequencyspectral components due to aliasing in said multiplying means.4. The improvement according to claim 1 wherein said digitizing meansproduces two sequential digital outputs for each sample input, said firstdigital output representing a real part of the phase relationship and saidsecond digital output representing an imaginary part of the phaserelationship.5. In a coherent-on-receive radar system, an improved method of convertingthe phase relationship between each transmitted pulse and a stablereference oscillator signal and between subsequentially sampled receivedsignals and the stable reference oscillator signal to complex digitalnumber form, comprising the steps of:digitizing the phase relationships of the signals sequentially in a singleanalog to digital converter; andmultiplying the digitized signals by the factor e.sup.-.sup.j2.sup..pi.ft,where f is equal to one-half the video bandwidth of the radar system, toprovide a real and an imaginary complex number.6. The improved method according to claim 5 wherein the digitizing step isaccomplished two times for each input sample."
040115623,"Single frequency radio ranging system",1975-03-21,1977-03-08,"Robert L. Bruce","Cubic Industrial Corporation",G01S  956,2546973;2890449;3742496;3860921;3900847,"Having described my invention, I now claim:1. A system for measuring the range distance between an interrogator at afirst point and a responder at a second point comprising:means at the interrogator for generating and transmitting to the responderpulses of amplitude modulated RF carrier,receiver means at the responder for receiving the interrogator transmittedpulses of amplitude modulated RF carrier and detecting the phase of the RFcarrier in the pulses,means at the responder for generating and transmitting to the interrogatorpulses of amplitude modulated RF carrier,said responder generated RF carrier having the same frequency as theinterrogator generated RF carrier,said responder generating means having phase shift means for making thephase of the transmitted responder generated RF carrier phase coherentwith the phase of the transmitted interrogator generated RF carrierreceived by the responder receiver means,and receiver means at the interrogator for receiving the respondertransmitted pulses of RF carrier and determining the phase shift betweenthe interrogator generated and transmitted RF carrier in the respondertransmitted pulses and the RF carrier in the pulses to determine the rangedistance between the interrogator and responder.2. The system as defined in claim 1, wherein the responder generating meansincludes,synthesizer means including an oscillator for generating the respondercarrier,said synthesizer means including phase changing means responsive to inputsignals for changing the phase of the responder carrier,and responder phase detector means for comparing the phase of the respondercarrier with the phase of the interrogator carrier received by theresponder and providing input signals to said phase changing meansproportional to a difference between the phases.3. The system as defined in claim 2 including,program means for inserting a predetermined phase shift signal into saidphase changing means for changing the phase of the responder carrier,said phase detector means having means for detecting the phase shiftbetween the interrogator carrier received by the responder and theresponder carrier with the phase shift of the phase control means and thepredetermined phase shift signal and providing a correction signal,and means responsive to the phase detector means for changing thepredetermined phase shift signal of said program means in response to saidcorrection signal.4. The system as defined in claim 3 wherein,said synthesizer means including a voltage controlled oscillator,and said phase changing means comprising a voltage source means forproviding a voltage at the VCO oscillator in proportion to the inputsignals.5. The system as defined in claim 2 including,digital means for detecting the input signals of the responder phasedetector means,and said digital means including means for inserting a predetermined phasecontrolling voltage into the phase changing means.6. The system as defined in claim 1 wherein,said responder means having means for detecting the pulse of interrogatorRF carrier and the phase of the carrier within the pulse envelope,and said interrogator receiver means having means for detecting the pulseof responder carrier and determining the phase of the carrier in the pulseenvelope.7. The system as defined in claim 6 wherein,the interrogator receiver means having phase determining means fordetermining the phase shift between the responder carrier in the pulse andthe interrogator carrier in the pulse,and means for displaying the relative phase differences in range distance.8. A system as defined in claim 7 wherein,said interrogator generating means including synthesizer means forgenerating the carrier,modulator means for modulating the carrier to a given shaped amplitudemodulated signal pulse.transmitter means for transmitting the modulated carrier,directional coupler means for feeding the transmitter means output carrierto the antenna and providing a bleed off portion of the interrogatorcarrier to the interrogator receiver means,and attenuator means for attenuating the magnitude of the bleed off portionto a magnitude substantially equal to the received responder carrier.9. A system as defined in claim 8 wherein,said responder generating means including synthesizer means for generatingthe carrier,modulator means for modulating the carrier to a given shaped amplitudemodulated signal pulse,transmitter means for transmitting the modulated carrier,directional coupler means for feeding the transmitter means output carrierto the antenna and providing a bleed off portion of the interrogatorcarrier to the responder receiver means,and attenuator means for attenuating the magnitude of the bleed off portionto a magnitude substantially equal to the received interrogator carrier.10. The system as defined in claim 9 in which,said responder carrier generating means having a phase detector means fordetecting the phase difference between the responder carrier and theinterrogator carrier received by the responder and providing an outputpulse proportional to the phase difference,phase control means for providing a phase control signal proportional tothe output pulse of said phase detector means,and said synthesizer means having means responsive to the output of thephase control means to change the phase of the responder carrier inresponse to the phase control signal that makes the responder carrierphase coherent with the interrogator carrier received by the responder.11. The system as defined in claim 10 wherein,said responder receiver means having threshhold detector means fordetecting the amplitude above threshhold of the amplitude pulse of theinterrogator carrier and providing an output signal,switching means in said responder for switching between the transmitter andreceiver of said responder,and timing means responsive to the output signal of the threshhold detectorfor operating said switch means.12. The system as defined in claim 8 wherein,said synthesizer including a VCO oscillator,and said phase control means providing a voltage output to said synthesizermeans VCO proportional to the output of said phase detector.13. A system for measuring the range distance between an interrogator at afirst point and at least two responders at spaced fixed points comprising:an interrogator having means for generating and transmitting to theresponders pulses of amplitude modulated RF carrier,means at each of the responders for receiving the interrogator transmittedpulses of amplitude modulated RF carrier and detecting the phase of the RFcarrier in the pulses,means at each of the responders for generating and transmitting to theinterrogator pulses of amplitude modulated RF carrier that have the samefrequency as the interrogator RF carrier,each of said responders having means for making a phase comparison of eachof the responder RF carrier as transmitted by each of the responders tothe phase of the interrogator RF carrier received by each of therespective responders,means at the interrogator for detecting the responder signal received fromeach of the responders and determining the phase shift between each of theresponder received RF carrier pulses and the RF carrier generated by theinterrogator to determine the range distance between the interrogator andeach of the responders,controller means for multiplexing the interrogator for receiving thecarrier from each of the responders on a time shared basis,and means for displaying the relative range between the interrogator andthe respective responders.14. The system as defined in claim 13 including,means at the interrogator for initially setting the position of theinterrogator in lane and phase orientation relative to each of theresponders,and the phase detecting means of said interrogator including phase metermeans for detecting any change in the range lane distances between theinterrogator and the responders.15. The system as defined in claim 14 including,synthesizer means in each of the responders for generating the responder RFcarrier,modulator means at each of the interrogators and responders for modulatingthe respective carriers with a pulse having a predetermined shapeenvelope,and each of said interrogators and responders having digital means forsetting the particular shape of said envelope pulse shape form.16. The system as defined in claim 15 wherein,the phase detector and comparison means of the interrogator and responderseach having means for determining the phase of the carrier in therespective pulse envelopes."
040115631,"Variable range automotive radar system",1976-02-06,1977-03-08,"Anthony Drea Robbi","RCA Corporation",G01S  902,,"What is claimed is:1. In a system for detecting the presence and range of remote objectswithin a predetermined maximum range from a vehicle in the direction oftravel of said vehicle, said direction of travel having a radius ofcurvature, said system being of the type including first means forgenerating a probe signal in the direction of travel of said vehicle, saidprobe signal being reflected from said remote targets back to saidvehicle, and second means for receiving said reflected signals anddetermining therefrom the presence and range of said remote objects fromsaid vehicle, the improvement comprising:third means for generating a signal indicative of said radius of curvatureof said travel of said vehicle; andfourth means, responsive to said radius of curvature signal for alteringsaid maximum range of said system in accordance with said radius ofcurvature.2. The system of claim 1 wherein said probe signal is a frequency modulatedcontinuous wave signal and said second means generates a signal indicativeof the frequency difference between said probe and reflected signals andwherein further said fourth means comprises a tunable low pass filterresponsive to said radius of curvature signal, the bandwidth of saidfilter being altered in accordance with said radius of curvature.3. The system of claim 2 wherein said vehicle has right and left wheelsrespectively rotating at right and left angular wheel speeds, said rightand left wheels having an average angular speed .omega..sub.o and beingspaced apart by a predetermined distance S and wherein said third meanscomprises:fifth means for generating a signal indicative of the difference.DELTA..omega. between said right and left angular velocities; andsixth means, responsive to said difference signal, for generating a signalrepresentative of (.sup.107 0/.DELTA..omega.)S.4. The system of claim 2 wherein said third means comprises anaccelerometer for detecting the velocity of said vehicle in a directionperpendicular to said direction of travel.5. The system of claim 1 wherein said vehicle has right and left wheels,respectively rotating at right and left angular wheel speeds, said rightand left wheels having an average angular speed .omega..sub.o and beingspaced apart by a predetermined distance S and wherein said third meanscomprises:fifth means for generating a signal indicative of the difference betweensaid right and left angular velocities (.DELTA..omega.); andsixth means, responsive to said difference signal, generates a signalrepresentative of (.sup.107 0/.DELTA..omega.)S.6. The system of claim 1 wherein said third means comprises anaccelerometer for detecting the velocity of said vehicle in a directionperpendicular to said direction of travel.7. The system of claim 1 wherein said vehicle travels in a lane having apredetermined width L, and wherein further said fourth means comprisesmeans, responsive to said radius of curvature signal, for generating asignal indicative of said maximum range (R.sub.L) in accordance with thefollowing formula:"
040115640,"Phase modulated monopulse system",1966-07-07,1977-03-08,"Joseph F. Gulick, Jr.","The United States of America as represented by the Secretary of the Navy",G01S  922,3153234;3162851;3185982,"What is claimed is:1. In a monopulse continuous wave radar receiving system producing azimuthand elevation RF difference signals and a RF sum signal developed from theRF signals received at a receiving antenna from a target, the amplitudevariation of said azimuth RF difference signal representing the variationin the azimuth pointing error of the receiving antenna, the amplitudevariation of said elevation RF difference signal representing thevariation in the elevation pointing error of the receiving antenna;a modulating means for accepting an IF difference signal derived from an RFdifference signal;a modulating oscillator connected to said modulating means for supplying afirst modulating signal for said IF difference signal and a secondmodulating signal for producing a double sideband suppressed carriermodulation of said IF difference signal whose variation in amplituderepresents the variation in a pointing error of the receiving antenna,said suppressed carrier modulation signal of said IF difference signalbeing in quadrature with an IF sum signal derived from the sum RF signal;summing means accepting an IF sum signal of the sum RF signal and connectedto said modulating means, said summing means adding to said IF sum signal,said suppressed carrier modulation signal from said modulating means inquadrature thereto establishing a phase modulated composite signal whosevariation in phase represents the variation in a pointing error;filtering means being connected to said summing means for selecting the sumsignal from said composite signal from said summing means;comparator means connected to said summing means and to said filteringmeans, said comparator means accepting said composite signal, saidfiltering means feeding to said comparator means an IF sum signal having a90.degree. phase shift from said IF sum signal of said composite signal,said comparator means eliminating said IF sum signal of said compositesignal and extracting from said suppressed carrier modulation signal ofsaid composite signal an amplitude modulating signal at a frequency ofsaid modulating oscillator whose variation in amplitude represents thevariation in the pointing error of the receiving antenna from the target.2. In a monopulse continuous radar receiving system of claim 1,a plurality of filter and amplifier means being connected before saidmodulating means for narrowband filtering of said IF difference signal andbeing connected before said summing means for narrowband filtering of saidIF sum signal.3. In a monopulse continuous radar receiving system of claim 2,a 90.degree. phase shifter being connected to said modulating oscillatorand to said modulating means for providing additionally a modulatingsignal having a 90.degree. phase shift for said modulating means, saidmodulating means operating on IF difference signals of said azimuth andelevation RF difference signals thereby producing two suppressed carriermodulation signals of said IF difference signals in quadrature with eachother and in quadrature with said IF sum signal whereby said azimuth andelevation IF difference signals are identifiable.4. In a monopulse continuous radar receiving system of claim 3, whereinsaid modulating means comprises two modulators, one of said modulatorsconnected to said modulating oscillator and to said filter and amplifiermeans and accepting an azimuth IF difference signal of said azimuth RFdifference signal from one of said filter and amplifier means and amodulating signal from said modulating oscillator for producing a doublesideband suppressed carrier modulation of said azimuth IF differencesignal whose variation in amplitude represents the variation in theazimuth pointing error of a receiving antenna, the other of saidmodulators connected to said phase shifter and to said filter andamplifier means and accepting an elevation IF difference signal of saidelevation RF difference signal from another of said filter and amplifiermeans and a modulating signal having a 90.degree. phase shift from saidphase shifter for producing a double sideband suppressed carriermodulation of said elevation IF difference signal whose variation inamplitude represents the variation in the elevation pointing error of thereceiving antenna, whereby said IF difference signals are separable andidentifiable.5. In a monopulse continuous radar receiving system of claim 4, whereinsaid summing means adds said double sideband suppressed carrier modulationof said azimuth and elevation IF difference signals to said IF sum signalestablishing a composite signal whose variation in phase represents thevariation in the azimuth and elevation pointing errors of the receivingantenna; ana limiting IF amplifier being connected between said summing means and saidfiltering and comparator means whereby said composite signal can belimited in amplitude without the loss of the phase variation thereof.6. In a monopulse continuous radar receiving system of claim 5 wherein saidcomparator means compares a 90.degree. phase shifted IF sum signal fromsaid narrowband filtering means with said composite signal from saidlimiting IF amplifier, said composite signal comprising an IF sum signaland suppressed carrier modulation of said azimuth and elevation IFdifference signals in quadrature with each other and said IF sum signal,said comparator means having an output amplitude modulating signal at afrequency of said modulating oscillator whose variation in amplitude andphase represents the polar coordinates of the pointing error of thereceiving antenna from the target.7. In a monopulse continuous radar receiving system of claim 6,demodulator means connected to said comparator means and to said modulatingoscillator and said 90.degree. phase shifter, said demodulator meansdemodulating said output amplitude modulating signal of said comparatormeans by comparing with said modulating signals from said modulatingoscillator and said phase shifter and thereby producing varying DC signalsrepresenting both azimuth and elevating pointing errors of the receivingantenna from a target.8. In a monopulse continuous radar receiving system of claim 7,mixing means being connected, respectively, before each of said pluralityof filter and amplifier means, said mixing means for receiving,respectively, a RF sum signal, an azimuth RF difference signal and anelevation RF difference signal;a doppler tracking loop being connected to said filtering means and to eachof said mixing means, said loop feeding a local oscillator signal to saidmixers for heterodyning with said RF signal producing said sum IF signal,and said azimuth and elevation IF difference signals, respectively, saidloop being controlled by said IF sum signal as a feedback signal from saidfiltering means to compensate said local oscillator signal for the dopplerfrequency shift within the RF sum signal and to maintain said IF signalsfrom said mixers within the middle of the IF bandwidth of said filter andamplifier means."
040115658,"Method of determining ionospheric reflection height",1976-04-19,1977-03-08,"Kurt Toman","The United States of America as represented by the Secretary of the Air",G01S  302,3333264;3665466,"What is claimed is:1. The method for determining the ionospheric reflection height fromdoppler measurements over an oblique CW radio transmission being comprisedof transmitting from a first predetermined position first and secondidentical CW signals obliquely toward a radial moving ionosphericboundary, said first and second signals being single-hop and multi-hop,respectively, receiving at a second predetermined position displaced fromsaid first predetermined position said first and second signals, theradial motion of said boundary imparting different rate-of-phase-pathchanges to the one-hop, multi-hop transmissions causing a separate dopplershift for each at the receiver and determining said ionospheric boundaryheight from the doppler ratio of each of said received one-hop andmulti-hop transmissions.2. The method for determining the ionospheric reflection height asdescribed in claim 1 wherein the doppler ratio is comprised of(dP/dH).sub.n.sub.=2 / (dP/dH).sub.n.sub.=1 where H equals height and Pthe total path between transmitting position, reflection boundary andreceiving position.3. The method for determining the ionospheric reflection as described inclaim 2 further including computing the ionospheric height from thedoppler ratio."
040115666,"In-line coax-to waveguide transition using dipole",1975-07-25,1977-03-08,"Hajime Honda","The United States of America as represented by the Secretary of the Air",H01Q 1324,2823381;2943275;2954556;3030622;3128467;3226720;3518691;3681771;3750184,"I claim:1. A transition for coupling the end of a coaxial line, having a centerconductor and an outer conductor, to a circular waveguide comprising:a. a dipole positioned on the said outer conductor at the said end of thecoaxial line;b. a pair of axial slots positioned in the said outer conductor in a planenormal to the axis of the said dipole, extending to the end of the coaxialline;c. means for short-circuiting the said center conductor of the said coaxialline to the said outer conductor at the said end of the coaxial line;d. a dielectric material filling the said waveguide and positioning thesaid slotted end of the coaxial line and the said dipole in the saidcircular waveguide whereby the said slotted end of the coaxial line andthe said dipole are imbedded in the said dielectric; ande. a dielectric rod antenna coupled to said circular waveguide.2. The apparatus as claimed in claim 1 wherein the said coaxial line is aTeflon filled 50-ohm coaxial line.3. The apparatus as claimed in claim 2 wherein the said dielectricimbedding material is Stycast.4. A transition for coupling the end of a coaxial line, having a centerconductor and an outer conductor, to a circular waveguide and exciting thecircular waveguide in the TE.sub.11 mode, the said circular waveguidehaving .lambda..sub.o equal approximately 1.73 times its diameter, thesaid transition comprising:a. a dipole having a dipole axis positioned on the said outer conductoradjacent the said end of the coaxial line;b. a pair of axial slots positioned in the said outer conductor in a planenormal to the axis of the said dipole, the said slots extending to thesaid end of the coaxial line;c. a shorting post in the line of the dipole axis short-circuiting the saidcenter conductor of the said coaxial line to the said outer conductor atthe said end of the coaxial line;d. an imbedding dielectric filling the said waveguide and imbedding thesaid slotted end of the coaxial line and the said dipole in the saidcircular waveguide; ande. a dielectric rod antenna coupled to said circular waveguide."
040115674,"Circularly polarized, broadside firing, multihelical antenna",1976-01-28,1977-03-08,"Oded Ben-Dov","RCA Corporation",H01Q  136,3503075,"What is claimed is:1. An antenna for radiating substantially circularly polarized signals overa given band of frequencies omnidirectionally about and substantiallybroadside a support mast comprising:a number N of conductors helically wound about and spaced from the supportmast a given radial distance from the support mast with said conductorsequally spaced from each other and wound in the same direction about themast,means for coupling equal power signals at the same frequency within saidgiven band of frequencies to said conductors so that in a planeperpendicular to the axis of the mast the phase of the signals at oneconductor is 180.degree. out of phase with the phase of the signals at thetwo adjacent conductors and is in phase with the signals at the conductoralternate therefrom and so that the number of 360.degree. linear phasechanges is equal to one-half the number N of helices, said conductorsextending at a pitch angle and in a given radial distance approximatingthe following relationship:##EQU8##where M = 1/2 N the number of helicesk = 2.pi./.lambda.where .lambda. is measured at a frequency within said given band offrequencies,a = the radius of the helix, .psi. is the pitch angle of the helices, and Nis greater than 4 and is an even integer.2. The combination of claim 1 wherein N = 8 and M = 4.3. The combination of claim 1 wherein N = 6 and M = 3.4. An antenna for radiating substantially circularly polarized signals overa given band of frequencies omnidirectionally about and substantiallybroadside a support mast comprising:a number N of conductors helically wound about and spaced from the supportmast a given radial distance from the support mast with said conductorsequally spaced from each other and wound in the same direction about themast,means for coupling equal power signals at the same frequency within saidgiven range of frequencies to said conductors so that in a planeperpendicular to the axis of the mast the phase of the signals at oneconductor is 180.degree. out of phase with the phase of the signals at thetwo adjacent conductors and is in phase with the signals at the conductoralternate therefrom and so that the number of 360.degree. linear phasechanges is equal to one-half the number N of helices, said conductorsextending at a pitch angle and in a given radial distance approximatingthe following relationship:##EQU9##where k = 2.pi./.lambda. where .lambda. is at a frequency within saidgiven range of frequenciesa = the radius of the helicesJ.sub.m = the Bessel function of the order of MM = 1/2 the number N of helices, and N is even and greater than 4.5. The combination of claim 4 where N = 8 and M = 4.6. The combination of claim 4 where N = 6 and M = 3.7. An antenna for radiating substantially circularly polarized signals overa given band of frequencies omnidirectionally about and substantiallybroadside a support mast comprising:a number N of conductors helically wound about and spaced a given radialdistance from the support mast with said conductors equally distributedabout the periphery of the mast and wound in the same direction about themast,means for coupling equal power signals at the same frequency within saidgiven range of frequencies to said conductors so that in a planeperpendicular to the axis of the mast the phase of the signals at oneconductor is 180.degree. out of phase with the phase of the signals at thetwo adjacent conductors and is in phase with the signals at the conductoralternate therefrom and so that the number of 360.degree. linear phasechanges is equal to one-half the number N of helices, said conductorsextending at a pitch angle and in a given radial distance approximatingthe following relationship:##EQU10##where M = 1/2 N the number of helicesk = 2.pi./.lambda. where .lambda. is measured at a frequency within saidgiven range of frequencies,a = the radius of the helix and .psi. is the pitch angle of the helices,where N is even and greater than 4 andJ.sub.M = the Bessel function of the order of M.8. The combination of claim 7 N = 8 and M = 4.9. The combination of claim 7 wherein N = 6 and M = 3."
040115682,"Electrophotographic camera",1974-11-01,1977-03-08,"Charles D. Oughton;Edward T. Bradley","Colorkrome, Inc.",G03G 1500,2221776;2831409;3247007;3528355;3542465;3583807;3592115;3798029;3864035,"What is claimed is:1. A camera comprising: a camera housing: lens means at the front of saidcamera housing for projecting a light image on a field at the rear of saidcamera housing; electrophotographic print material having an electricallycharged electrophotoconductive surface, said charged surface being coveredwith a sheet of dielectric material; print support means in and at therear of said camera housing in line with said lens means for holding anelectrophotoconductive base in the field of said lens means such that thelens means projects its image to be photographed thereonto; shutter meansmounted in said camera housing between said lens means and said supportmeans for selectively opening and closing said lens means relative to saidprint support means; advancing means in said camera housing for advancingsaid electrophotographic print material from one side of the field ofvision of said lens means, through said field of vision of said lens meansand out of the field of vision of said lens means; sheet removal means insaid camera housing upstream from the field of said lens means relative tothe direction of advancement by said advancing means whereby said sheet ofdielectric material is removed from said print as said print is advancedby said advancing means into the field of said lens means; tonerapplicator means in said camera housing adjacent said advancing means andout of the field projected by said lens means for applying toner to theexposed print as it is advanced by said advancing means; said housingincluding means facilitating removal of said print therefrom following itsdevelopment.2. The camera of claim 1 in which said dielectric material comprises apolyester plastic film.3. In the camera of claim 2 wherein said toner applicator means are adaptedto dispense a liquid toner.4. In the camera of claim 2 wherein said toner applicator means are adaptedto dispense a toner in paste form.5. The combination of claim 2, embodying in added combination and furtherassociation therewith: pretreating means mounted in said camera housingupstream, relative to the direction said electrophotographic print isadvanced by said advancing means, of the field of exposure of saidelectrophotographic print in said camera for applying a surface-treatingsolvent to the surface of said base to facilitate its subsequent fixingand development.6. The combination of claim 2, embodying in added combination and furtherassociation therewith: coating means adjacent said toner applicator meansand downstream therefrom in the direction in which saidelectrophotographic print is advanced by said advancing means for applyingprotective coating of the fixed and developed exposed base."
