WKU,Title,App_Date,Issue_Date,Inventor,Assignee,ICL_Class,References,Claims
040058298,"Tape roll and core",1975-05-21,1977-02-01,"Walter R. Wise;Ellsworth J. Allen;Donald K. Fisher","Garlock Inc.",B65H 1702;B65H 8100,566049;1419826;1674278;2059879;3009665,"I claim:1. A tape roll including a core and a length of tape wound on said core,said core having a length greater than the width of the tape and drivemeans on the external surface of said core not covered by said tape andincluding a plurality of grooves in an end surface of said core.2. The tape according to claim 1 wherein said grooves are radiallyextending and equally spaced apart.3. The tape roll according to claim 2 wherein said drive means are adjacenta rear face of said core.4. The tape roll according to claim 3 wherein said drive means are gearteeth.5. The tape roll according to claim 4 wherein said core is a hollowcylinder and wherein said gear teeth are on the external cylindricalsurface of said spool not covered by said tape.6. The tape roll according to claim 5 wherein the outside diameter of saidgear teeth is smaller than the outside diameter of the remainingcylindrical surface covered by said tape.7. The tape roll according to claim 6 wherein said hollow cylindrical corehas a smooth uniform inside diameter for rotatably mounting said taperoll.8. The tape roll according to claim 7 wherein said tape ispolytetrafluoroethylene.9. A hollow cylindrical core having an external cylindrical surface adaptedto have a length of tape wound thereon, said core having drive means on aportion of the external cylindrical surface thereof, and a plurality ofgrooves in an end surface of said core.10. The core acccording to claim 9 wherein said grooves are radiallyextending and equally spaced apart.11. The core according to claim 10 wherein said drive means are adjacentthe other end surface of said core.12. The core according to claim 11 wherein said drive means are gear teeth.13. The core according to claim 12 wherein the outside diameter of saidgear teeth is smaller than the outside diameter of the remaining externalcylindrical surface of said core.14. The core according to claim 13 wherein said hollow cylindrical core hasa smooth uniform inside diameter for use in rotatably mounting said taperoll.15. A tape roll comprising a hollow cylindrical core, a length of tapewound on a portion of an external surface of said core, said core having alength greater than the width of said tape, drive means on the externalsurface of said core not covered by said tape, and registration means onan end surface of said core.16. The tape roll according to claim 15 wherein said registration meansinclude a plurality of radially extending and equally spaced-apartelements.17. The tape roll according to claim 16 wherein said drive means are gearteeth.18. The tape roll according to claim 17 wherein said elements are grooves.19. The tape roll according to claim 18 wherein the outside diameter ofsaid gear teeth is smaller than the outside diameter of the remainingexternal cylindrical surface of said core and wherein said hollowcylindrical core has a smooth uniform inside diameter for use in rotatablymounting said tape roll.20. The tape roll according to claim 19 wherein said tape ispolytetrafluoroethylene.21. The tape roll according to claim 20 wherein said core is a one-pieceelement and said gear teeth are integrally formed as a part of said core."
040058301,"Mandrelless downcoiler for coil box",1975-05-06,1977-02-01,"William Smith","The Steel Company of Canada, Limited",B21C 4708;B21C 4722,361591;2653496;2802586;3010672;3226050;3690583;3746229;3805570;3834204,"What I claim is:1. In combination:coiling means for a transfer bar, including bend rollers adapted to curlthe transfer bar and first cradle rolls on which the transfer bar can besupported as it coils itself into a coil with an open center core,second cradle rolls adjacent the first cradle rolls, the second rolls beingadapted to receive a coil for uncoiling,and transfer means for transferring a coil from said first cradle rolls tosaid second cradle rolls, said transfer means including a pair ofspaced-apart transfer arms coaxially pivoted at a position between thefirst cradle rolls and the second cradle rolls, each transfer arm having astub mandrel and being movable toward and away from the other transferarm, the stub mandrels being adapted to enter the open center core of acoil from opposite sides, and means for pivoting the transfer arms intandem to swing the coil from said first cradle rolls to said secondcradle rolls.2. The combination claimed in claim 1, in which there are three firstcradle rolls, two of which have their axes aligned in a common horizontalplane, the last of which has its axis parallel with the others but raisedabove them.3. The combination claimed in claim 2, in which said two aligned cradlerolls include means for positively rotating them in either direction.4. The combination claimed in claim 3, in which said last of said firstcradle rolls has means for rotating it at least in the direction forcoiling the transfer bar.5. The combination claimed in claim 1, in which the coiling means includesa sloping deflection plate adapted to receive a transfer bar travelling ina horizontal plane and to deflect the same obliquely upward in itsdirection of travel, pinch rolls at the upstream end of the deflectionplate adapted to grip and advance the transfer bar, said bend rollersincluding three bend rollers located at the downstream end of saiddeflection plate and arranged to receive a transfer bar such that two bendrollers are above and one bend roller is below the transfer bar, wherebythe transfer bar can be given a forward and downward curl as it advancesthrough the bend rollers, said two of said first cradle rolls being belowthe bend rollers and displaced therefrom in the direction of transfer bartravel, said last of said first cradle rolls being located generallybetween said bend rolls and the upstream one of said two first cradlerolls, said last cradle roll having means for rotating it in the directionto coil up the transfer bar, said two of said cradle rolls having meansfor rotating them selectively in either direction.6. The combination claimed in claim 5, in which said transfer meansincludes a pair of spaced apart transfer arms coaxially pivoted at aposition between the first cradle rolls and the second cradle rolls, thetransfer arms being slidable toward and away from each other in adirection transverse to that of transfer bar travel, each transfer armhaving a stub mandrel adapted to enter the open center core of a coil fromits respective side, and means for positively pivoting the transfer armsin tandem between a first position in which the stub mandrels engage acoil resting on said first cradle rolls, and a second position in whichthe stub mandrels engage a coil resting on said second cradle rolls.7. The combination claimed in claim 6, in which there are two of saidsecond cradle rolls.8. The combination claimed in claim 6, in which a further pinch roll set isprovided downstream of said second cradle rolls, for positively grippingand advancing a transfer bar in the process of uncoiling.9. The combination claimed in claim 1, which further includes means forinserting a flattening roll between the last-to-be-coiled end of a coiledtransfer bar and the next inward convolution thereof, thereby to urge saidlast-to-be-coiled end to flatten out at the initiation of uncoiling.10. The combination claimed in claim 6, further including arm means forinserting a flattening roll between the last-to-be-coiled end of a coiledtransfer bar and the next inward convolution thereof, thereby to urge saidlast-to-be-coiled end to flatten out at the initiation of uncoiling.11. The combination claimed in claim 10, in which said arm means carries,in addition to the flattening roll, knife-edge means and a freely rotatingtracer roll, all arranged such that when the flattening roll and thetracer roll are in contact with the outside convolution of a coiledtransfer bar, the knife-edge means is located immediately adjacent butspaced slightly from the coil, and pointing in the direction opposite theuncoiling direction.12. The combination claimed in claim 11, in which the tracer roll and theknife-edge means are both mounted on a rocker member pivoted to the armmeans at the axis of the flattening roll.13. The combination claimed in claim 12, in which the arm means includes anupper arm member having one end pivoted to a frame portion which is fixedwith respect to the axis of the cradle rolls, and a forearm member havingone end pivoted to the other end of the upper arm member, the forearmmember supporting at its other end the flattening roll and said rockermember.14. In combination:coiling means for a transfer bar, including bend rollers adapted to curlthe transfer bar and cradle rolls on which the transfer bar can besupported as it coils itself into a coil with an open center core,a flattening roll,and means for inserting the flattening roll between the last-to-be-coiledend of a coiled transfer bar and the next inward convolution thereof,thereby to urge said last-to-be-coiled end to flatten out at theinitiation of uncoiling, said means for inserting the flattening rollincluding an arm articulable between an extended position and a withdrawnposition, the arm carrying, in addition to the flattening roll, knife-edgemeans extending in one direction from the flattening roll and a freelyrotating tracer roll extending in the opposite direction from theflattening roll, all arranged such that when a flattening roll and atracer roll are both in contact with the outside convolution of a coiledtransfer bar, the knife-edge means is cantilevered so as to be adjacentbut spaced slightly from the coil, and pointing in the direction oppositethe uncoiling direction.15. The combination claimed in claim 14, in which the tracer roll and theknife-edge means are both mounted on a rocker member pivoted to the armmeans at the axis of flattening roll.16. The combination claimed in claim 15, in which the arm means includes anupper arm member having one end pivoted to a frame portion which is fixedwith respect to the axis of the cradle rolls, and a forearm member havingone end pivoted to the other end of the upper arm member, the forearmmember supporting at its other end the flattening roll and said rockermember."
040058310,"Wire take-up assembly",1975-11-03,1977-02-01,"Indrajit Chaliha","",B21C 4700,2927744;2954180;2991956;3029039,"I claim:1. A wire take-up assembly comprising a frame provided with a block fixedlymounted thereto, said block having an open end and a retaining lipdisposed at said open end, a hollow rotatable drive shaft locatedcoaxially with respect to said block and formed with a bore, guide meansfor enabling a wire to be drawn through the bore of said rotatable shafton to said block, and lead-off means for enabling the drawn wire to be ledaway helically.2. A wire take-up assembly as claimed in claim 1, wherein said blockcomprises an annular body portion having an outwardly extended flange atthe upper end thereof for fixed engagement with a support plate formingpart of the assembly frame, and bearing blocks oppositely located in theannular body portion for mounting the said hollow rotatable shaft.3. A wire take-up assembly as claimed in claim 1 wherein said guide meanscomprises a pair of oppositely extending radial arms having guide rollersmounted on at least one of said arms.4. A wire take-up assembly as claimed in claim 3, wherein one of saidradial arms is provided with an aperture for leading the wire to be drawnon to said block, and the other of said radial arms is provided with aniche for engagement with the drawn wire upon the latter falling awayhelically from said block.5. A wire take-up assembly as claimed in claim 2, wherein said drive shafthas two remote ends and is provided with a stepped portion at each of saidends for engagement with the bearing blocks.6. A wire take-up assembly as claimed in claim 2, wherein a guide pulley isprovided on said support plate mounted on the assembly frame."
040058328,"Structure relating to bail arm of spinning reel for fishing",1975-07-14,1977-02-01,"Tatsuya Yamazaki","Ryobi, Ltd.",A01K 8902,2974895;3797774,"What is claimed is:1. A spinning reel for fishing having a body and a rotor with a bail armstructure comprising:a bail arm;a bail arm cam and an arm supporting plate supporting respective upper andlower ends of said bail arm on the peripheral wall of said rotor, said camand plate being mounted on opposite sides of the peripheral wall of saidrotor;a first spring coupled between said rotor and one end of said bail arm andapplying a torque to force said bail arm to move toward a folded positionadjacent the body of the spinning reel;means defining an opening formed in the peripheral wall of said rotor undersaid bail arm cam, said bail arm cam having a cam surface facing inwardlyof said rotor;a kick lever having a longitudinally elongated slot in its main body and afastener extending through said slot and connected to said rotor;said slot and fastener slidably supporting said kick lever on said rotor,said kick lever having its outer end extending through said opening andhaving a butting portion at the upper end of said kick lever and anoperating button portion at its outer end;a second spring urging said end of said kick lever to project outwardlythrough said opening and against the cam face of said bail arm cam, saidcam face having a recess at its peripheral edge and a protuberancecircumferentially spaced from said recess, said kick lever outer portionlatching in said recess when said bail arm is in a line detachingposition, said kick lever outer portion engaging said protuberance whensaid bail arm is in an operating position, said kick lever outer portionbeing releasable from engagement in said recess and with said protuberanceby actuation of said kick lever against the biasing force of said secondspring to thereby return said bail arm to the folded position upondepression of said operating button portion; andwherein said kick lever has a cam follower portion extending sideways fromthe lower end thereof and engageable with a release cam on the body of thespinning reel, said cam follower engaging said release cam on the mainbody of the spinning reel to thereby effect movement of said kick leveragainst the bias of said second spring sufficient to release said outerend portion from said recess and thus effect movement of said bail armfrom said line detaching position to said operating position.2. The spinning reel according to claim 1, wherein:the cam face of said bail arm cam faces inwardly of said rotor; andsaid protuberance is formed by a stepped portion pending downwardly fromthe lower terminal portion of a first sloping face to the lower terminalportion of a second sloping face.3. The spinning reel according to claim 2, wherein:said first sloping face gently slopes downwardly circumferentially from oneside of said recess to the upper end of said protuberance, and said secondsloping face rises steeply from the lowermost end of said protuberance toa flat face portion near the end of said bail arm that is attached to saidbail arm cam."
040058336,"Yarn tensioning device",1975-09-11,1977-02-01,"Otto Zollinger","",B65H 5930,,"That which is claimed is:1. A yarn tensioning device of the seated-ball type, comprising:an elongate ball receiving member having a bore extending completelytherethrough and opening from opposite ends thereof;means connected to said elongate member for mounting the same in agenerally upright position with one end thereof lowermost;an annular ball seating member disposed beneath said one end of saidelongate member in vertically spaced and axially-aligned relationship tosaid bore thereof;a ball element supported upon said seating member for in conjunctiontherewith imposing a tensioning force upon a running yarn passing duringoperation of said device first upwardly through said seating member andthen laterally outwardly from between said seating member and said ballelement below said one end of said elongate member;said ball element projecting upwardly from said seating member into saidbore of said elongate member and being thereby constrained from excessivelateral displacement relative to said seating member during operation ofsaid device;said elongate member having a length sufficient to receive therein, whendesired, a plurality of additional ball elements in superimposedrelationship to said ball element supported by said seating member;and adjustable interconnecting means interconnecting said seating memberand said elongate member for adjustment of the vertical spacing betweensaid members.2. A device as in claim 1, wherein said ball element has a diameter lessthan the diameter of said bore.3. A device as in claim 1, wherein said ball element has a diameter greaterthan that of said bore.4. A device as in claim 1, and further including resilient detent meansoperatively associated with said adjustable interconnecting means forreleasably retaining said ball seating and ball receiving members indesired positions of vertical adjustment relative to one another.5. A yarn tensioning device of the seated-ball type, comprising:an elongate ball receiving member having a bore extending therethrough andopening from at least one end thereof;means connected to said elongate member for mounting the same in agenerally upright position with said one end thereof lowermost;an annular ball seating member disposed beneath said one end of saidelongate member in vertically spaced and axially-aligned relationship tosaid bore thereof;a ball element supported upon said seating member for in conjunctiontherewith imposing a tensioning force upon a running yarn passing duringoperation of said device first upwardly through said seating member andthen laterally outwardly from between said seating member and said ballelement below said one end of said elongate member;said ball element projecting upwardly from said seating member into saidbore of said elongate member and being thereby constrained from excessivelateral displacement relative to said seating member during operation ofsaid device;and adjustable interconnecting means interconnecting said seating memberand said elongate member for adjustment of the vertical spacing betweensaid members;said interconnecting means including a generally L-shaped interconnectingmember having a generally horizontally extending leg portion and agenerally vertically extending leg portion, said ball seating member beingcarried by said generally horizontally extending leg portion of saidL-shaped member, and said elongate member having a slot therein extendingin laterally spaced and substantially parallel relationship to the axis ofsaid bore, said generally vertically extending leg portion of saidL-shaped member being received within said slot and being slidablyadjustable longitudinally thereof for varying the vertical spacing betweensaid ball seating member and said elongate member.6. A device as in claim 5, and further including detent means for releasblysecuring said interconnecting member and said elongate member in desiredpositions of vertical adjustment relative to each other.7. A device as in claim 6, wherein said detent means comprises a pluralityof transversly extending and longitudinally spaced grooves provided uponsaid generally vertically extending leg portion of said L-shapedinterconnecting member, and at least one projecting element disposedwithin said slot of said elongate member for mating reception withindifferent ones of said grooves upon sliding adjustment within said slot ofsaid leg portion of said generally L-shaped interconnecting member.8. A device as in claim 7 wherein said interconnecting member is removable,when desired, from said slot."
040058344,"Winding cables and the like on to storage drums",1975-06-09,1977-02-01,"Jean Florent Francois Marcel Robert Landreau","Societe Anonyme Francaise du Ferodo",B65H 5728,1551251;1797331;3533575,"What is claimed is:1. A device for winding a cable onto a rotating drum, comprising a cableguide member, and control means comprising a cylinder having a guide trackformed in the peripheral surface thereof, said guide track having portionsof circular arc form connected by short oblique portions, means mountingthe cylinder rotatably, means for rotating the cylinder at a speedproportional to the speed of rotation of the drum, a power operated readerhaving a reading head carrying a feeler engaging the guide track andcompelled to follow the same, means for driving the cable guide member,and means for actuation of the driving means from the reading head.2. A device accoding to claim 1, wherein the driving means comprises a nutfast with the cable guide member, a threaded shaft engaged in the nut anda motor to drive the threaded shaft in rotation.3. A device according to claim 1, wherein the driving means comprises ajack.4. A device for winding a cable onto a rotating drum between two sidemembers of the drum, comprising a cable guide member and step-by-stepdisplacement control means to keep the cable guide member stationaryduring a major part of a revolution of a drum in order that the cable maywind onto the drum forming a circular turn portion extending over a majorpart of the circumference of the drum, and to displace the cable guidemember along the drum by a step having a length equal to the cablediameter during the remaining part of the revolution of the drum in orderthat the cable may form a short oblique turn portion on the drum, in whichthe control means comprise means to keep the cable guide member stationaryduring a supplementary revolution after the winding of the circularportion of the last turn of each layer, and to displace the cable guidemember by one step in the direction away from the side member adjacent tothe said last turn.5. A device according to claim 4, wherein the control means comprise acylinder, a guide track formed in the peripheral surface of the cylinder,means to rotate the cylinder at a speed equal to half the speed ofrotation of the drum, a feeler compelled to follow the guide track, andmeans for the control of the position of the cable guide member by thefeeler.6. A device for winding a cable onto a rotating drum between two sidemembers of the drum, the distance between said side members being equal toan odd number of half cable diameters, comprising a cable guide member,step-by-step displacement control means to keep the cable guide memberstationary during a major part of a revolution of a drum in order that thecable may wind onto the drum forming a circular turn portion extendingover a major part of the circumference of the drum, and to displace thecable guide member along the drum by a step having a length equal to thecable diameter during the remaining part of the revolution of the drum inorder that the cable may form a short oblique turn portion on the drum, anabutment member to keep the circular portion of an end turn of the firstlayer at a distance from the adjacent side member equal to a half diameterof the cable, and means for displacing the cable guide member by a halfstep after the winding of the circular portion of the last turn of eachlayer.7. A device according to claim 6 for the winding of a cable onto a drumhaving a window in the side member adjacent to the abutment member,wherein the abutment member is an interrupted ring having a thicknessequal to a half diameter of the cable and the edges of the interruptionare cut with a slant so as to serve as a support for the oblique portionof the cable included between the window and the circular portion of theturn adjacent to the said ring.8. A device according to claim 6, wherein the control means comprise acylinder, a guide track formed in the peripheral surface of the cylinder,means for rotating the cylinder at a speed equal to the speed of rotationof the drum, a feeler compelled to follow the guide track and means forcontrolling the position of the cable guide member by the feeler."
040058352,"Automatic flight control means for rotary wing aircraft having",1975-11-24,1977-02-01,"Milton I. Gerstine;Joshua I. Goldberg;Setsuo Futatsugi;Kazuo Ueda;Ryozo Seo;Koji Iwasaki;Makoto Uemura","The Boeing Company",B64C 1144;B64C 2770,3105660;3868497,"What is claimed is:1. Automatic flight control means for rotary wing aircraft comprisingground speed detecting means for detecting the ground speed of a rotarywing aircraft and difference signal generating means for generating asignal representing the difference between a set speed and the groundspeed obtained from said ground speed detecting means so that flightcontrol is performed by the difference signal, characterized in that thecontrol means comprises means for detecting the air speed of the aircraftand generating an air speed signal, biasing means for adding to said airspeed signal, a bias signal corresponding to the attitude of the aircraftin a hovering condition and generating a trim value signal representingthe attitude in a balanced relation to the air speed at every instance,means for generating an attitude signal, and means for generating anattitude/speed error signal from the difference between said trim valuesignal and said attitude signal, said attitude/speed error signal beingutilized to control a flight condition.2. Automatic flight control means in accordance with claim 1, furtherincluding memory means adapted to store a difference signal between theair speed signal and the ground speed signal existing when the air speedis above a predetermined air speed, so that when the air speed is belowthe predetermined air speed, the stored difference signal is added withthe ground speed signal obtained from said ground speed detecting meansand is used as an air speed signal."
040058360,"Target thrust reverser",1975-12-22,1977-02-01,"Henry Mutch","Rohr Industries, Inc.",B64C 1504;B63H 1110,R24703;3019599;3330115;3612399;3688989,"Having thus described the invention, what is claimed as new and useful anddesired to be secured by United States Letters Patent is:1. A thrust reversal system for an aircraft jet engine enclosed in anacelle having an aerodynamic profile comprising, a thrust reverser doorformed of thin flexible sheet material moveable between a stowed and adeployed position and actuator means for moving said thrust reverser doorbetween said positions, each longitudinal edge of said thrust reverserdoor is flexibly attached by an elongated hinge to a rigid memberconnected to said actuator means.2. A thrust reversal system for an aircraft jet engine enclosed in anacelle having an aerodynamic profile comprising, a thrust reverser doorformed of thin flexible sheet material moveable between a stowed and adeployed position, and an actuator means for moving said reverser doorbetween said positions, the leading edge of said thrust reverser doorcomprises a rigid curvilinear member for providing an aerodyanimc profileto said thrust reverser door when said thrust reverser is in a stowedposition and each longitudinal edge of said thrust reverser door includesa flexibly attached, rigid member connected to said actuator means.3. The invention as defined in claim 2, wherein the flexible attachment ofsaid blocker door to said rigid member comprises an elongated hinge."
040058379,"Circuit arrangement for controlling the propulsion, braking and station",1975-05-27,1977-02-01,"Reed H. Grundy","Westinghouse Air Brake Company",B61L  316,3363096;3395275;3538325,"Having now described the invention, what I claim as new and desire tosecure by Letters Patent is:1. A circuit arrangement for controlling the propulsion, braking, andstation stopping function for a rapid transit train comprising, a firstsumming and amplifying means for producing a velocity signal which is afunction of the desired and actual velocity of the train, a second summingand amplifying means for producing a propulsion error signal which is afunction of the velocity signal and an actual acceleration signal, anabsolute value and sign determining means for receiving the propulsionerror signal and for producing an up-down signal and for producing ananalog signal which is supplied to a clock for generating pulses, meansfor producing a speed control braking error signal which is a function ofthe velocity signal and an actual acceleration signal, first gate meansfor applying the speed control braking error signal to an outputamplifying means which provides a brake error signal to a train line wiredriver, third summing means for producing a station stop brake errorsignal which is a function of actual acceleration and calculateddeceleration signals, second gating means for receiving the station stopbrake error signal, and comparing means for enabling said second gatingmeans when calculated deceleration and desired acceleration signals areequal so that the station stop brake error signal is applied to saidoutput amplifying means for providing a brake error signal on the trainline wire driver.2. The circuit arrangement as defined in claim 1, wherein a clampingnetwork enables said first gating means for passing the speed controlbrake error signal to said output amplifying means.3. The circuit arrangement as defined in claim 1, wherein said absolutevalue and signal determining means includes a comparator means.4. The circuit arrangement as defined in claim 1, wherein said absolutevalue and sign determining means includes a integrated circuit operationalamplifier.5. The circuit arrangement as defined in claim 1, wherein a firstmultiplying means adds a select factor to the actual acceleration signalthat is combined with the velocity signal to produce the propulsion errorsignal.6. The circuit arrangement as defined in claim 1, wherein a secondmultiplying means adds a select factor to the actual acceleration signalthat is combined with the velocity signal to produce the speed controlbrake error signal.7. The circuit arrangement as defined in claim 1, wherein a comparator anda relay driver means is coupled to the output amplifying means todeenergize a brake relay when the output amplifying means receives a speedcontrol brake error signal or a station stop brake error signal.8. The circuit arrangement as defined in claim 1, wherein a multiplier andcomparator receive the desired and calculated acceleration signals andenables an OR gate which causes the velocity signal and actualacceleration signal applied to the second summing means to be overriddento cause said second amplifying means to assume a coast condition.9. The circuit arrangement as defined in claim 1, wherein a flare signal isapplied to a third gating means to remove the station stop brake errorsignal from said output amplifying means when the train is given distancefrom the station.10. The circuit arrangement as defined in claim 1, wherein a hold signalenables a fourth gating means to cause an input signal to be applied tosaid output amplifying means to cause a preselected brake service signalto be produced on the train line wire driver."
040058387,"Station stop and speed regulation system for trains",1975-05-27,1977-02-01,"Reed H. Grundy","Westinghouse Air Brake Company",B61L  308,3268727;3334224;3363096;3538325;3562515;3638575;3639754,"Having described the invention, what I claim as new and desire to secure byLetters Patent, is:1. A station stop and speed regulation system for a train, each car ofwhich is equipped with braking control means interconnected for commonoperation of brakes throughout the train, and with variable propulsioncontrol means capable of providing a plurality of propulsion effortconditions, comprising in combination,a. a desired velocity source for supplying a desired speed signal,b. a train speed measuring means coupled for measuring velocity of thetrain and for generating separate signals representing actual train speedand actual train acceleration,"
040058395,"Railroad turnouts",1975-09-22,1977-02-01,"Earl E. Frank","Abex Corporation",E01B  714,232171;444633;1818885,"I claim:1. In a railroad turnout comprising a switch having a pair of switch pointrails which extend from switch points at one extremity to a heel spread atthe other extremity where they are attached to a pair of closure rails fordiverting traffic from one set of main stock rails to another, all therails having a wide base joined to a head by an intermediate web, and inwhich the switch has a heel spread downstream of the switch points definedby a heel block interposed between each switch point rail and the adjacentstock rail, the improvement comprising welded joints between the switchpoint rails and closure rails downstream of the heel spread of the switchcharacterized in that between the heel spread and welded joints the basesof the switch point rails repose on runoff plates having stop lugs spacedlaterally a greater distance than the lateral dimension of the base of theswitch point rails, said distance being sufficient to allow full flexureof the switch point rails beyond the heel spread providing easier movementof the switch point rails when throwing the switch, and furthercharacterized in that the spacing between the stop lugs of each runoffplate immediately upstream of the welded joints is generally equal to thewidth of the base of the switch point rails thereby preventing flexure atthe welded joint.2. The improvement of claim 1 further characterized in that the lateralspacing between stop lugs of the runoff plates decreases progressively inplates interposed between the heel spread and the welded joints.3. The railroad turnouts of claim 1 further characterized in that afloating heel block is affixed to the gauge side of each stock rail, thefloating heel blocks acting as stops for the lateral movement of theswitch points to thereby establish the proper heel spread on the side towhich the switch is thrown.4. The railroad turnouts of claim 3 further characterized in that thefloating heel block comprises a wide base, the outer side of whichgenerally conforms to the web of the stock rail, a center block portionprotruding from the inner side of the base and adapted to engage the webof the switch point to maintain the heel spread of the switch, said baseforming flanges extending longitudinally from each side of the centerblock and having holes therethrough adapted to receive bolts fo fasteningthe floating heel block to the stock rail web.5. The railroad turnouts of claim 3 further characterized by and includinga plurality of switch rods interposed between the switch points upstreamof the heel spread and spaced apart from one another thereby rigidlymaintaining the fixed spaced relationship between the switch pointsdespite the increased flexibility of the switch points permitted by saidrunoff plates.6. The railroad turnout of claim 3 further characterized in that uniformrisers of uniform height support the switch points between the point ofswitch and the heel spread.7. In a railroad turnout comprising a switch located between a pair ofstock rails, a frog, and frog guard rails, and wherein the switch includesboth switch point rails and closure rails joined thereto, with each switchpoint rail spaced from the adjacent stock rail by an interposed heelblock, and wherein the switch point rails are joined to the closure railsat what is termed the heel spread, the combination of:welded joints between the switch point rails and closure rails; each of therails having a wide base joined to a head by an intervening web;runoff plates between the heel spread and welded joints and having stoplugs spaced farther apart than the width of the base of the switch pointrails thereby allowing flexure of the switch point rails downstream of theheel spread;the frog being located downstream of the welded joints and having frog armscomprising heel rails and wing rails with toe ends and heel ends; andguard rails positioned parallel to the stock rails which are on oppositesides of the frog and said guard rails having straight portions extendingparallel to the respective stock rails which straight portions are of suchlength as to extend beyond the throat of the frog in one direction to thewing rails in the opposite direction thereby providing lateral support fordampening out the lateral thrust of railroad car wheels before the wheelsenter the frog.8. The railroad turnout of claim 7 further characterized in that the guardrails have flared ends at the extremities of the straight portions, saidflared ends presenting a wide entrance angle merging into a more narrowinner angle."
040058409,"Adjustable arm support",1976-02-17,1977-02-01,"John M. Ratkovich","",B68G  500,647299;2172178;2282608;2308158;2403654;2642117;2667913;3929309,"What is claimed is:1. A leg-to-arm support comprising two long strips pivoted centrallytogether at a predetermined axis to define four extending positions;two pairs of shorter strips of a length less than one-half the length ofthe longer strips, the members of each pair being terminally pivoted toeach other on axes spaced vertically from each other,the three axes being parallel and spaced in a straight line with respect toone another;means for pivotally mounting the remote end of each of said two pairs ofshorter strips to the four portions of said longer strips intermediatetheir remote ends for relative pivotal movement to provide oppositelyfacing vertically spaced pairs of cradles defined by converging ends ofthe longer and shorter strips defining obtuse angles at their pivotalengagement to support arms and legs resting thereon against lateralmovement.2. The support defined in claim 1, including latch means defined by amovable member and a stationary member engaged by the movable member, saidmovable member being pivotally mounted on one of the three axes and theother member of the latch means being mounted on another one of the threeaxes adjacent thereto.3. The support defined in claim 2 in which said movable member has notchesinclined inwardly in the direction of weight engagement thereofselectively with said stationary member."
040058417,"Chair base arm end cap",1975-12-31,1977-02-01,"Thomas E. Rensland;Robert C. Clawson;Alexander A. Karrip","Steelcase, Inc.",F16M 1120,710073;1603876;3206150;3617023,"The embodiments of the invention in which an exclusive property orprivilege is claimed are defined as follows:1. In an article of furniture having a first socket with an opening to becovered, the improvement comprising: said first socket including a detentmember therein extending from an interior surface thereof; a cap includinga cover portion for covering the opening of said first socket and a plugportion extending from said cover portion; said plug extending into saidfirst socket and over and beyond said detent member; said plug including abarb extending downwardly therefrom behind and adjacent said detentmember; said barb being sufficiently flexible relative to said plug toallow it to slide over said detent member and being sufficiently resilientto slip down behind said detent member after it has slid over it, wherebyinsertion of said plug is facilitated whereas removal is not.2. The article of claim 1 in which said barb slopes downwardly relative tosaid plug and back towards said cover portion.3. The article of claim 2 comprising a chair base with radiating arms, saidfirst socket with an opening comprising the end portion of each said arm;said detent comprising a pintle socket extending through the bottom ofsaid arm and into the interior of said first socket, there being a spacebetween the top of said pintle socket and the upper interior surface ofsaid first socket.4. The article of claim 3 in which said plug includes a first portionadjacent said cover having peripheral dimensions corresponding generallyto the interior dimensions of said first socket and an extending portionextending from said first portion out over said detent member.5. The article of claim 4 in which at least said first portion of said plugincludes at least one generally annular locking ridge having peripheraldimensions slightly greater than the interior dimensions of said firstsocket such that a friction fit is effected between said locking ridge andthe interior of said first socket; said annular locking ridge including asloped lead surface sloping upwardly and rearwardly relative to thedirection in which said cap is inserted into said first socket such thatinsertion of said end cap into said first socket is facilitated.6. The article of claim 5 in which there are a plurality of said annularlocking ridges at least on said first portion of said plug.7. The article of claim 6 in which each said lead surface on each saidannular locking ridge is oriented at approximately 60.degree. to thelongitudinal axis of said plug of said end cap.8. The article of claim 7 in which said lead surface extends to a generallyrounded crest and said rounded crest extends to a back surface, oppositesaid lead surface, said back surface being generally perpendicular to thelongitudinal axis of said plug of said end cap.9. The article of claim 8 in which semi-annular ridges are located on saidextending portion of said plug such that they also engage the interiorsurface of said socket.10. The article of claim 9 in which said end cap comprises a molded plasticmember.11. The article of claim 10 in which said end cap comprises a moldedpolypropylene copolymer plastic.12. The article of claim 1 in which said article comprises a chair basewith radiating arms, said first socket with an opening comprising the endportion of each said arm; said detent comprising a pintle socket memberextending through the bottom of said arm and into the interior of saidfirst socket, there being a space between the top of said pintle socketand the upper interior surface of said first socket.13. The article of claim 12 in which said plug includes a first portionadjacent said cover having peripheral dimensions corresponding generallyto the interior dimensions of said first socket and an extending portionextending from said first portion out over said detent member.14. The article of claim 13 in which at least said first portion of saidplug includes at least one generally annular locking ridge havingperipheral dimensions slightly greater than the interior dimensions ofsaid first socket such that a friction fit is effected between saidlocking ridge and the interior of said first socket; said annular lockingridge including a sloped lead surface sloping upwardly and rearwardlyrelative to the direction in which said cap is inserted into said firstsocket such that insertion of said end cap into said first socket isfacilitated.15. The article of claim 14 in which there are a plurality of said annularlocking ridges at least on said first portion of said plug."
