WKU,Title,App_Date,Issue_Date,Inventor,Assignee,ICL_Class,References,Claims
040097838,"Friction separator",1975-10-02,1977-03-01,"Joseph K. Park","The United States of America as represented by the Secretary of",B07C  506,3844411,"Having thus described the invention, what is claimed is:1. A device for separating rough particles from smooth particles,comprising in combinationa. a flat belt for conveying the particles to be separated, the surface ofsaid belt being constructed of a friction-creating material which willgrip the rough particles having a high coefficient of friction but not thesmooth particles having a low coefficient of friction,b. means for traversing said belt,c. means for feeding the particles to be separated onto said belt,d. a plurality of separators, each comprising a bar of yieldable material,mounted over said belt, parallel to and just touching the surface thereof,and extending at an angle of about 45.degree. to the length of the belt,said separators cooperating with said belt to permit the rough particlesgripped by said belt to be carried under said separators and to move thesmooth particles not gripped by said belt to the side of said belt,e. means for receiving smooth particles which have been moved to the sideof the belt,f. collector means after each separator cooperating with said belt toremove the rough particles which have been conveyed under said separator,andg. means for receiving the rough particles which have been removed fromsaid belt."
040097846,"Document hanging apparatus",1975-10-08,1977-03-01,"Abram G. Elias;Peter G. Elias","",A47B 6300;B42F 1500,2969793;3215385;3923353,"What is claimed is:1. Document hanging apparatus, comprising:an elongated strip of flexible material having a foldline extending alongits length and at least two pairs of apertures provided therein, theapertures of each pair being symmetrically disposed about said foldline,said strip also having a slit proximate each of said pairs of aperturesand extending from a side portion of one of the apertures of the pair tothe corresponding side portion of the other aperture of the pair, saidstrip being folded along said foldline to form a document receiving slot;andmeans for fastening a document to said strip.2. Document hanging apparatus as recited in claim 1 wherein said slitsinclude segments which tangentially intersect said apertures so that thefolded portions of said strip lying between the apertures of each saidpair form support members terminating in tab-like projections.3. Document hanging aparatus as recited in claim 2 wherein said aperturesare round in configuration.4. Document hanging apparatus as recited in claim 2 wherein said aperturesare oblong in configuration.5. Document having appartus as recited in claim 2 wherein said aperturesare polygon shaped in configuration.6. Document hanging apparatus as recited in claim 2 wherein said slitsextend from intersections with remote sides of said apertures in adirection generally parallel to said foldline and then turn atsubstantially right angles to intersect said foldline.7. Document hanging apparatus as recited in claim 2 wherein said aperturesare round in configuration and said slits extend from intersections withremote sides of said apertures in a direction generally parallel to saidfoldline and then turn at substantially right angles to intersect saidfoldline.8. Document having apparatus as recited in claim 1 wherein the width ofthat portion of said strip on one side of said foldline is greater thanthe width of the portion on the other side of said foldline and whereinsaid means for fastening includes a strip of double-sided adhesive tapeaffixed to said one side of said strip in a position so that a portionthereof may be used to fasten the side edge portion of the other side tosaid one side and to leave a portion thereof exposed for fastening adocument to said strip.9. Document hanging apparatus, comprising:an elongated strip of flexible material having a foldline and at least twopairs of apertures provided therein, the apertures of each pair beingsymmetrically disposed about said foldline, said strip also having a slitproximate each of said pairs of apertures running between the two sides ofsaid apertures farthest separated, said strip being folded along saidfoldline to form a document receiving slot; andmeans for fastening a document to said strip.10. Document hanging apparatus as recited in claim 9 wherein said slitsextend from said remote side of said apertures in a direction generallyparallel to said foldline and then turn at substantially right angles tointersect said foldline, said slits, said foldline and said aperturesforming generally L-shaped portions terminating in tab-like projections.11. Document hanging apparatus as recited in claim 10 wherein said hangingapparatus is adapted to mate with a document storage means having parallelsupporting rails of width R and center-to-center spacing X, and whereinsaid tab-like projections have a longitudinal width T, said slits have alongitudinal width S and the spacing D  between the tab side edges ofrespective pairs of said apertures is equal to X + T + S.12. Document hanging apparatus as recited in claim 11 wherein thelongitudinal length of at least one of said apertures is R + T + S.13. Document hanging apparatus as recited in claim 10 wherein said hangingapparatus is adapted to mate with a document storage means having parallelsupporting rails of width R and center-to-center spacing X, and whereinsaid tab-like projections have a longitudinal width T, said slits have alongitudinal width S and the spacing D between the tab side edges ofrespective pairs of said apertures is equal to X - T - S.14. Document hanging apparatus as recited in claim 13 wherein thelongitudinal length of at least one of said apertures is R + T + S.15. Document hanging apparatus as recited in claim 9 wherein said means forfastening includes at least one strip of adhesive affixed to at least onesurface of said strip within said slot."
040097854,"Fixture and system for handling plate like objects",1974-10-02,1977-03-01,"Terence John Trayes","Motorola, Inc.",B65G 5350,3039623;3318468;3425736;3438668;3645581;3857496,"What is claimed is:1. An apparatus for handling plate like objects, which comprises:1. a gas actuated fixture having a surface for releasably picking up theplate like objects utilizing the Bernouilli effect,2. means for moving said pickup fixture in a plane of motion from a firstto a second position,3. means forming a part of said pickup fixture for moving the pickupsurface orthogonally to the plane of motion, and4. a plurality of retractable members extending from the pickup surface ofthe device and enclosing an area of the surface of the pickup device, saidretractable members serving to confine a plate like object picked up withsaid apparatus to the area so enclosed, and said retractable membersretracting in response to force applied to them orthogonally to saidpickup surface, thereby preventing damage to a plate like object or asupport for a plate like object applying such a force to said retractablemembers.2. A system for handling plate like objects, which comprises:1. the apparatus of claim 1,2. a conveyer for the plate like objects, said conveyer including means forrestraining the objects beneath the first position, and3. means for positioning successive locations of a carrier for the platelike objects beneath the second position.3. The apparatus of claim 1 in which said means for moving the pickupsurface is pneumatically operated.4. The apparatus of claim 3 in which said pneumatically operated means formoving the pickup surface comprises a bellows.5. The apparatus of claim 1 in which the plate like objects aresemiconductor wafers.6. An apparatus for handling plate like objects, which comprises:1. a gas actuated device having a surface for releasably picking up theplate like objects,2. means for moving said pickup device from a first to a second position,and3. a plurality of retractable members extending from the pickup surface ofthe device and surrounding an area of the pickup surface of the device,the area being dimensioned to receive one of the plate like objects, saidretractable members serving to confine a plate like object picked up withsaid apparatus to the area so enclosed, said retractable membersretracting in response to force applied to them orthogonally to saidpickup surface, thereby preventing damage to a plate-like object or asupport for a plate-like object applying such a force to said retractablemembers.7. The apparatus of claim 6 additionally comprising:4. means forming a part of said pickup device for moving the pickup surfaceorthogonal to a plane of motion defined by operation of said means formoving said pickup device.8. The apparatus of claim 7 in which said means for moving the pickupsurface is pneumatically operated.9. The apparatus of claim 8 in which said pneumatically operated means formoving the pickup surface comprises a bellows.10. The apparatus of claim 6 in which the plate like objects aresemiconductor wafers.11. A system for handling plate like objects which comprises:1. an apparatus for handling plate like objects comprising:"
040097862,"Method of and apparatus for handling fabric workpieces",1975-11-12,1977-03-01,"Kenneth Joseph Littlewood","",B65H  322,3176979;3386763;3608890;3625506,"What I claim is:1. A pick-up device for assembling a preselected number of sheets fromseveral stacks thereof comprising a body member having a sheet engagingsurface, a plurality of pointed members slidably mounted in said bodymember and adapted to extend outwardly at an acute angle to and beyondsaid engaging surface for sequential engagement with at least one sheet ineach stack so as to provide a predetermined assembly of sheets from saidstacks for transfer to a processing station, and actuating means in saidbody member adjustably movable with respect to said pointed members forlimiting the extension of said pointed members so as to control the numberof sheets engaged in each stack.2. A pick-up device in accordance with claim 1 wherein said actuating meanscomprises at least one fluid pressure actuated tapered plunger means theextent of movement of which is controlled by adjustable cam means.3. A pick-up device in accordance with claim 1 wherein said pointed membersare annularly arranged in said sheet engaging surface of said body memberand are spring biassed inwardly in the body member and engageable at theirinner ends by said actuating means.4. A pick-up device in accordance with claim 3 which further includesannular pressure pad means biassed outwardly from said sheet engagingsurface of the device and located within said annular array of pointedmembers, said pressure pad means being operable to assist in thepenetration of the pointed members with engaged articles as the device ismoved from a stack and to assist in the separation of the engaged at leastone sheet from the sheets left in the stack.5. A pick-up device in accordance with claim 1 wherein the limitation ofextension of said pointed member is controlled by a cam ring on said bodymember engageable with a radially movable pin member in said body memberwhich in turn is engageable with said actuating means so as to limitmovement thereof towards the said sheet engaging surface.6. A pick-up device in accordance with claim 1 wherein said pointed memberscomprise an annular array of needles spring biassed inwardly in the bodymember and engageable at their inner ends by said actuating means, andsaid actuating means comprise first and second plunger members slidablymounted in said body member on a common axis and having associateddiaphragm members at the plunger ends remote from said sheet engagingsurface defining three chambers separately connected to a fluid pressuresource whereby pressure selectively applied to one of said chambers movesthe first plunger member into engagement with the second plunger memberwhich in turn engages with and extends said pointed members, pressureapplied to a second of said chambers acts on said second plunger member tofurther extend the pointed members, and pressure applied to the thirdchamber assists in moving said plunger members in a direction away fromsaid pointed members, the opposite ends of the plunger members havinginwardly tapered surfaces adapted to be engaged by radially extending pinsso as to limit the movement of the plungers against said pointed members,the extension of said pin members being controlled by adjustable cam ringmembers mounted on said body member.7. A pick-up device in accordance with claim 6 and further includingannular pressure pad means biassed outwardly from said sheet engagingsurface of the device and located within said annular array of pointedneedles, said pressure pad means being operable to assist in thepenetration of the pointed members with engaged articles as the device ismoved from a stack and to assist in the separation of the engaged at leastone sheet from the sheets left in the stack.8. The method of transferring a preselected number of sheets of materialfrom several locations to a processing machine including the steps ofpicking up a preselected number of sheets from a stack of cut materialswith a device comprising a body member having a sheet engaging surface, aplurality of pointed members slidably mounted in said body member andadapted to extend outwardly at an acute angle to and beyond said engagingsurface for sequential engagement with said preselected number of sheetsin each stack so as to provide a predetermined assembly of sheets fromsaid stacks for transfer to a processing station, and actuating means insaid body member adjustably movable with respect to said pointed membersfor limiting the extension of said pointed members so as to control thenumber of sheets engaged in each stack and, picking up at least onefurther sheet from at least one further stack, and depositing saidassembly of sheets at a further location.9. A pick-up device for lifting and removing at least one sheet from astack thereof at one station in which said sheets are arranged inhorizontal planes comprisinga body member having a sheet engaging surface,a plurality of pointed members slidably mounted in said body member andadapted to extend outwardly at an acute angle with a horizontal plane andbeyond said engaging surface for engagement with at least one of saidsheets of said stack for lifting at least one of said sheets from saidstack and for transfering therefrom, anda pad movable toward and away from said sheet engaging surface of saiddevice and located between at least two of said pointed members, said padbeing movable toward the uppermost sheet of said stack for assisting inthe penetration of the pointed members of at least one of said sheets assaid pick-up device is lifted away from said stack and assisting in theseparation of at least one of said sheets from the remainder of the sheetsleft in said stack.10. The combination recited in claim 9 and further includingmeans for moving said pick-up device vertically into and out of engagementwith said stack and away from said stack to another station.11. The method of lifting a preselected number of sheets from a stack ofsheets with a pick-up device comprisingpressing said pick-up device against said stack of sheets and entering withpointed needles which extend at an angle to the plane of the uppermostsheet a predetermined distance into at least the uppermost sheet of saidstack of sheets,stretching away from said pointed needles the portion of said preselectednumber of sheets which are between at least two of said needles, andlifting the pick-up device and separating said preselected number of sheetsfrom the remainder of the sheets of the stack of sheets,transporting said preselected number of sheets to a position above a secondstack of sheets,lowering the pick-up device and said preselected number of sheets upon saidsecond stack of sheets,pressing said pick-up device against said second stack of sheets,entering a predetermined distance through the preselected number of sheetsfrom said first stack of sheets and into at least the uppermost sheet ofsaid second stack of sheets,stretching away from said pointed needles the portions of said preselectednumber of sheets from said first and second stacks of sheets between atleast two of said needles, andlifting the pick-up device and separating said preselected numbers ofsheets from the remainder of the sheets of the second stack of sheets."
040097870,"Pallet former",1975-09-25,1977-03-01,"Ira W. Beal","Funk Seeds International, Inc.",B65G  114,2808157;2896798;3494490,"I claim:1. A structure for forming a flexible sheet into a pallet comprising a boxfor receiving the flexible sheet and forming it into a pallet therein,said box having an open side, a bottom and three upstanding sides, barsattached to the top surface of the bottom of said box, each such barhaving at least one planar side for folding the flexible sheet thereoverto form a pallet having upstanding sides defining channels for receivingprongs of a forklift truck to lift the pallet, said bars including a pairof centrally disposed spaced apart bars, their planar sides being theouter sides of the pair, extending into the box parallel to opposingupstanding sides thereof from said open side and another bar positioned oneither side of and parallel to said centrally disposed bars, each of theother bars having its planar side facing the centrally disposed bars andbeing positioned near an upstanding side of said box, the location of allbars being such to accommodate prongs of a forklift truck between saidcentrally disposed bars and between each of said other bars and itsrelated box side for lifting the pallet at the channels formed over thebars."
040097889,"Apparatus for transferring fuel between spaces which are at differential",1975-05-28,1977-03-01,"Reinhard Waldhofer","Shell Internationale Research Maatschappij B.V.",B65G 4782,3260383;3283956;3446404;3633770;3656518,"What is claimed as new and desired to be protected by Letters Patent is setforth in the appended claims:1. In an apparatus for transfering fuel between spaces which are atdifferential pressures, a combination comprising first wall means boundinga first space which is at a first pressure; second wall means bounding asecond space which is at a higher second pressure; transfer means fortransferring finely divided solid material from one of said spaces intothe other space, comprising a casing bounding a spherical chamber havingtwo openings which communicate with the respective spaces, a sphericalbody provided with a blind bore having an open end, said body beingturnable in said chamber between two end positions in each of which saidopen end registers with a respective opening, and a piston reciprocable insaid bore for drawing a quantity of said solid material into said blindbore when the open end thereof registers with one of said openings and forexpelling said quantity when said open end registers with the other ofsaid openings, said body and said casing having respective juxtaposedsurfaces which together bound a clearance, and means for admitting intosaid clearance an inert gas at a pressure higher than said secondpressure.2. A combination as defined in claim 1, wherein said one openingcommunicates with said first space and said other opening communicateswith said second space.3. A combination as defined in claim 1; and further comprising means forreciprocating said piston in said blind bore.4. A combination as defined in claim 3, wherein said means forreciprocating comprises a fluid-operated cylinder and piston unit having apiston rod connected with said piston.5. A combination as defined in claim 4, wherein said unit is adouble-acting cylinder and piston unit.6. In an apparatus for transfering fuel between spaces which are atdifferential pressures, a combination comprising first wall means boundinga first space which is at a first pressure; second wall means bounding asecond space which is at a higher second pressure; and transfer means fortransferring a finely divided solid material from one of said spaces intothe other space, comprising a casing bounding a spherical chamber havingtwo openings which communicate with the respective spaces, a sphericalbody provided with a blind bore having an open end, said body beingturnable in said chamber between two end positions in each of which saidopen end registers with a respective opening, and a piston reciprocable insaid bore for drawing a quantity of said solid material into said blindbore when the open end thereof registers with one of said openings and forexpelling said quantity when said open end registers with the other ofsaid openings said body and said casing having respective juxtaposedsurfaces which together bound a clearance; and means for admitting intosaid clearance nitrogen at a pressure higher than said second pressure."
040097897,"Machine for feeding stacked articles",1975-06-27,1977-03-01,"Kenneth R. Runyan;Quentin E. Honnert;Ronald H. Porter","Multifold-International, Inc.",B65H 3140,2940613;3239944;3596776;3643939;3656743;3724089;3842995,"Having described our invention, what we claim as new and desire to secureby letters patent is:1. In combination with a conveyor having spaced conveyor belts, a machinefor straightening and positioning a stack of articles on the conveyorwhich comprises a tip-over device swingably mounted at a tip-over stationon the conveyor, the tip-over device including fingers which extendbetween the belts when the tip-over device is in upright position, stacksupporting means extending substantially perpendicular to the fingers, anda stack catching member mounted at the outer end of the stack supportingmeans extending transversely of the stack supporting means on the sameside thereof as the fingers, the stack catching member engaging the faceof the stack remote from the fingers when the tip-over device is in tippedover position, the stack catching member being spaced from the fingers adistance greater than the height of the stack, means for advancing theconveyor to bring the stack to the tip-over station, means for swingingthe tip-over device so that the fingers pick up the stack from the beltsand swing the stack against the stack supporting means as the tip-overdevice is tipped to a position in which the stack supporting means issubstantially horizontal so that the stack falls against the stackcatching member and the articles in the stack are free to move crosswiseof each other, the stack supporting means supporting the stack free of theconveyor, clamps supported on the tipover device on opposite sides of thestack supporting means and engageable with the sides of the articles ofthe stack, means for drawing the clamps toward the stack supporting meansto engage the articles in the stack to align the articles with each otherand to center the stack, means for returning the tip-over device toupright position to return the stack to the belt conveyors when the stackhas been straightened and positioned and means for advancing the conveyorin an opposite direction to remove the stack from the tip-over station.2. A combination as in claim 1 in which the machine includes means forreleasing the clamps when the tip-over device returns the stack.3. A combination as in claim 1 wherein the stack supporting means includesspaced parallel rotatably mounted rollers which extend perpendicularly tothe fingers.4. In combination with a conveyor having spaced conveyor belts, a machinefor straightening and positioning a stack of articles on the conveyorwhich comprises a tip-over device swingably mounted at a tip-over stationon the conveyor, the tip-over device including fingers which extendbetween the belts when the tip-over device is in upright position, stacksupporting roller means extending substantially perpendicular to thefingers and a stack catching member mounted at the outer end of the stacksupporting means extending transversely of the stack supporting means onthe same side thereof as the fingers, the stack catching member engagingthe face of the stack remote from the fingers when the tip-over device isin tipped over position, the stack catching member being spaced from thefingers a distance greater than the height of the stack, clamps supportedon the tip-over device on opposite sides of the stack supporting means andengageable with the sides of the articles of the stack, means foradvancing the conveyor to bring the stack to the tip-over station, meansfor swinging the tip-over device so that the fingers pick up the stackfrom the belts and swing the stack against the stack supporting rollermeans as the tip-over device is tipped to a position in which the stacksupporting means is substantially horizontal so that the stack fallsagainst the stack catching member and the articles in the stack are freeto move crosswise of each other so that sides of articles in the stack canbe engaged by said clamps to align the articles with each other and tocenter the stack, the stack supporting roller means supporting the stackfree of the conveyor, means for returning the tip-over device to uprightposition to return the stack to the belt conveyors when the stack has beenstraightened and positioned and means for advancing the conveyor in anopposite direction to remove the stack from the tip-over station.5. A combination as in claim 4 in which the machine includes means forreleasing the clamps when the tip-over device returns the stack."
040097900,"Side-dumping slag pot carrier",1976-01-22,1977-03-01,"Gibson E. Brock","",B65G 6504,484437;1520047;1855862;2888157;3226783,"I claim:1. A rubber-tired vehicle for plant roadway and off highway carriage ofheavy loads comprising a tractor unit and a trailer unit comprising anelongated load-carrying bridge supported at its front and rear ends by thetractor and a pair of wheels respectively, means for picking up anddumping a slag pot or the like provided with trunnions comprising a pairof hook means suspended from the bridge and spaced from each otherlongitudinally thereof, coupling means affixed to the bridge in avertically and horizontally fixed position relative thereto and adapted tomake connection with the slag pot trunnions while it is suspended aboveground in the hook means, means for raising and lowering the hook meansrelative to the coupling means, and means for rotating the coupling meansso as to tip the slag pot about its trunnions in the hook means, wherebythe trunnions are elevated into position in which said coupling means arecoupled to said trunnions prior to the dumping of said slag pot, the pairof wheels supporting the rear end of the trailer being idler wheelsindividually mounted to straddle a load.2. Apparatus of claim 1 in which the coupling means are affixed to thebridge intermediate its sides.3. Apparatus of claim 1 adapted for picking up and dumping a slag pothaving a non-circular trunnion end and in which the coupling means areadapted and adjusted to mate slidingly with the non-circular trunnion endfrom above by relative movement therebetween in a transverse verticalplane when the hook means are raised relative to the coupling means from aposition below them.4. Apparatus of claim 1 including a pair of trolleys disposed for movementtransversely of the bridge, and means for moving the trolleys, each hookmeans being carried by a trolley.5. Apparatus of claim 4 in which the coupling means are affixed to thebridge at one side thereof.6. Apparatus of claim 5 in which the hook means in their pick-up positionopen away from the coupling means.7. Apparatus of claim 4 adapted for picking up and dumping a slag pothaving a non-circular trunnion end and in which the coupling means areadapted and adjusted to mate slidingly with the non-circular trunnion endfrom the side by relative movement therebetween in a transverse verticalplane when the hook means are moved laterally toward the coupling ameansin line therewith.8. Apparatus of claim 1 in which the tractor unit is a single axle unit."
040097919,"Truck dump-body operating mechanism",1975-09-23,1977-03-01,"Christian Derain","Societe Nouvelle des Bennes Saphem",B60P  164,3825137;3874537,"I claim:1. In a vehicle comprising a dump-body with a fastening member carried onthe front upper part of said dump-body and the stubs fixed to theunderneath of said dump-body, a chassis with a fixed reaction point on thefront of said chassis, a truck dump-body actuating mechanism mounted onsaid chassis and comprising in combination:an L-shaped pivot member including a vertical branch with an outer upperend and a horizontal branch with an outer rear end, horizontallytranslatable between a forward position and a rearward position relativeto said chassis, an automatic hook borne on the upper end of said verticalbranch and cooperating with said fastening member, tilting meansarticulated about a tilting axis transverse to said chassis, fixed at theouter end of said horizontal branch, a slipper carried by said horizontalbranch, the distance between said slipper and said tilting axis beingfixed, a thrust point on the horizontal branch,two parallel side members comprising tilting means articulated about atilting axis transverse to said chassis, fixed at the rear end of said twoparallel side members at the rear end of said chassis to connect the saidtwo parallel side members with said chassis, a space between said twoparallel side members to constitute slipping means where said slipper isengaged for sliding translation, an opening at the upper part of saidparallel side members and having a size at least equal to that of saidslipper, stop means for limiting the sliding travel of said horizontalbranch of said L-shaped pivot member toward the rearward position fixed atthe said side members and in front of a correspondent part of saidhorizontal branch, the distance between said stop means and the openingbeing such that said slipper is in registry with said opening when saidhorizontal branch bears against said stop means to reach a pivotedposition, projecting catch means upon the upper part of said side membersto be in engaging relationship with said stubs fixed to the underneath ofsaid dump-body to impart lateral stability to the latter in its loadedposition.and a single jack for controlling horizontal sliding and pivotal motion,connected between said fixed reaction point on the front of said chassisand said thrust point on said horizontal branch.2. A truck dump body actuating mechanism as claimed in claim 1, in whichsaid tilting means articulated about the tilting axis fixed at the outerend of said horizontal branch of said L-shaped pivot member comprise atransverse shaft, and said side members having holes to receive saidtransverse shaft, limited by said stop means, two parallel restrainingflats being formed at the ends of said shaft to restrain said shaft insaid side members upon initiation of the pivoting motion.3. A truck dump body actuating mechanism as claimed in claim 1, in whichsaid tilting means articulated about the tilting axis fixed at the outerend of said horizontal branch include a pivot, and said side membersinclude a transverse shaft, said transverse shaft being articulated insaid pivot immediately adjacent said stop means.4. A truck dump body actuating mechanism as claimed in claim 1, in whichsaid chassis comprises a fixed reaction point on the front of saidchassis, and said horizontal branch and said side members comprise betweenthem a parallel motion type linkage with a link forming part of saidparallel motion type linkage, said link providing a thrust point, saidactuating jack being connected between said fixed reaction point and saidthrust point."
040097927,"Cargo conveying apparatus on motor truck",1975-11-13,1977-03-01,"Namito Sano;Yu Tsuchiya","The Coca-Cola Co.",B60P  300,1845313;1928934;3724698;3749268;3802588;3833139,"We claim:1. A cargo conveying apparatus on a motor truck comprising a motor truckhaving a cargo carrier truck bed, a series of conveying mechanisms beingprovided on the truck bed for transporting a movable cargo fore and aft tothe longitudinal axis of the motor truck by virtue of a longitudinalconveying means which includes a pair of longitudinal rails installed onthe truck bed, a pair of longitudinal feed pawls which are reciprocablyinstalled within the longitudinal rails to convey cargoes only in onedirection, and connecting means for reciprocating, in opposite directions,the longitudinal feed pawls, a lateral conveying mechanism which consistsof lateral rails installed in the lateral direction at the front end ofthe truck bed and lateral feed pawls which are reciprocably installedwithin the lateral rails to convey cargoes only in one direction, saidlateral feed pawls being provided with twice as long a stroke as thelongitidinal feed pawls and wherein driving means are provided for drivingsaid longitudinal and lateral conveying mechanisms simultaneously byvirtue of the interlock device and further wherein the driving meanscomprises a fluid pressure cylinder unit which serves as a power sourcefor driving said longitudinal and lateral conveying mechanismssimultaneously by virtue of the interlock device, and further wherein thefluid pressure cylinder unit is installed longitudinally along thelongitudinal rails on the unloading side of the motor truck and wherein aT-lever interlock device is rotatably supported at the center of the truckbed on a shaft located on the floor, with either of its legs being fittedbetween a couple of rollers installed on the longitudinal feed pawls, andfurther wherein the forward end of a piston of the fluid pressure cylinderunit is connected to said legs, with the other leg of the T-lever carryinga projected pin, which is fitted in the oblong hole made in one end of theT-level rotatably supported by said shaft on the truck bed floor, all ofwhich conveying mechanisms cooperate together to move cargo in arotational manner about the truck bed by virtue of said interlock devicewhich interconnects the said longitudinal conveying mechanism with saidlateral conveying mechanism, and wherein pallet means are provided fortransporting said movable cargo fore and aft to the longitudinal axis ofthe motor truck, said pallet means comprising a rectangular box memberhaving frames on the four sides, castors at four corners on the bottom ofthe box member, rollers at the top four corners of the box member, all ofsaid castors being pivotally supported on shafts and installed at rightangles with the box member, and further wherein L-shaped stoppers areprovided at both ends of the pallet means, and wherein said guide railsare laid and positioned on the truck bed respectively with the samespacing as the distance between the castors of said pallet means, andfurther wherein the intersecting points of said guide rails are formedinto a nearly triangular space to allow easy turning of the castors whenthe direction of travel of the pallet means is changed, whereby a moreefficient loading and unloading operation is provided in conjunction willall of the area of the truck bed without producing a dead space on thetruck bed."
040097935,"Tamper-proof closure seal",1976-04-15,1977-03-01,"David Ellsworth Minesinger;Thomas Foster Leslie","The Procter & Gamble Company",B65D 4154,1221911;1557653;1987596;2005665;2118849;3095103;3387739;3519193;3844861;3873018,"What is claimed is:1. Seal apparatus extending around the rim of a container closureoverlapping an adjacent portion of the container to provide tamper-proofmeans for securing such closure immovably relative such containercomprising, in combination, a length of heat shrinkable adhesive tapehaving a leading end portion and a trailing end portion, said length ofheat shrinkable adhesive tape being wrapped around and adhered to both thecontainer and the closure extending across the interface therebetween withsaid trailing end portion overlapping said leading end portion and anon-heat shrinkable tear strip adhered to the adhesive tape beneath bothsaid leading and trailing end portions thereof masking said adhesivethereat, said tear strip extending generally transversely across saidleading end portion of said heat shrinkable adhesive tape beneath theadhesive face thereof, over a side edge of said leading edge portion andback across the non-adhesive face of leading edge portion beneath theadhesive face of said overlapping trailing end portion and generallylaterally outwardly thereof defining a pull tab, said heat shrinkableadhesive tape having been heated and shrunk at least at said overlappingtrailing end portion so that said pull tab is curled generally obliquelytoward said side edge and outwardly of said closure and container."
